long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,None,
2216,0,101,0,0,0,0,0,0,0,0,0,4789.56982422,3074.77001953,357.010009766,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3743,,
2217,0,101,0,0,0,0,0,0,0,0,0,5046.72021484,3024.93994141,367.503997803,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3744,,
2218,0,101,0,0,0,0,0,0,0,0,0,4400.10009766,3479.48999023,359.026000977,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3745,,
2219,0,101,0,0,0,0,0,0,0,0,0,4558.39990234,3490.12988281,366.602996826,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3746,,
2220,0,101,0,0,0,0,0,0,0,0,0,4837.70996094,3456.31005859,360.519012451,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3747,,
2221,0,101,0,0,0,0,0,0,0,0,0,5085.95996094,3437.92993164,356.640014648,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3748,,
2247,0,101,0,0,0,0,0,0,0,0,0,5217.20019531,2842.44995117,409.191009521,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3774,,
2248,0,101,0,0,0,0,0,0,0,0,0,5214.83984375,3011.20996094,404.37701416,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3775,,
2249,0,101,0,0,0,0,0,0,0,0,0,5213.37011719,2684.87988281,406.243011475,571,903,4253,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3776,,
2250,0,101,0,0,0,0,0,0,0,0,0,5339.85009766,2700.89990234,409.165985107,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3777,,
2251,0,101,0,0,0,0,0,0,0,0,0,5338.95019531,2841.38989258,409.239013672,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3778,,
2252,0,101,0,0,0,0,0,0,0,0,0,5336.29003906,2978.42993164,409.191009521,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3779,,
2253,0,101,0,0,0,0,0,0,0,0,0,4481.81982422,1993.33996582,431.45098877,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3794,,
2254,0,101,0,0,0,0,0,0,0,0,0,4403.41992188,2349.10009766,375.57901001,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3791,,
2255,0,101,0,0,0,0,0,0,0,0,0,4446.22021484,2820.73999023,402.838989258,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3795,,
2256,0,101,0,0,0,0,0,0,0,0,0,4530.66015625,3584.57006836,396.104003906,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3793,,
2257,0,101,0,0,0,0,0,0,0,0,0,4394.79003906,3294.73999023,372.428985596,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3792,,
2258,0,101,0,0,0,0,0,0,0,0,0,4946.41992188,3331.66992188,376.881988525,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3788,,
2259,0,101,0,0,0,0,0,0,0,0,0,4932.31005859,2440.4699707,320.175994873,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3790,,
2260,0,101,0,0,0,0,0,0,0,0,0,4860.39990234,2023.32995605,396.597991943,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3797,,
2261,0,101,0,0,0,0,0,0,0,0,0,4310.33007813,1810.35998535,348.632995605,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3798,,
2262,0,101,0,0,0,0,0,0,0,0,0,4489.00976563,4028.88989258,411.912994385,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3799,,
2263,0,101,0,0,0,0,0,0,0,0,0,4696.33007813,3806.98999023,362.268005371,571,903,4197,"PvP Activity Detected",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3796,,
2141,0,6,54,55,10,52,53,11,50,51,0,4556.97998047,3623.77001953,449.096984863,571,903,4197,"Shadowsight Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3704,,
2270,0,8,8,8,13,13,13,15,15,15,0,4318.93994141,2408.0,392.580993652,571,903,4197,"Southeast Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3703,,
2269,0,8,8,8,13,13,13,15,15,15,0,4336.27978516,3234.62988281,390.25100708,571,903,4197,"Southwest Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3702,,
2300,3,5,0,0,0,0,0,0,0,0,0,3495.58007813,1993.20996094,64.8622970581,571,525,4158,"Stars' Rest",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2265,0,8,8,8,13,13,13,15,15,15,0,5105.60986328,2300.67993164,368.484985352,571,903,4197,"Sunken Ring Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3701,,
2154,0,65,66,67,68,69,70,71,72,73,0,4942.81982422,2390.42993164,353.221008301,571,903,4197,"Sunken Ring Vehicle Workshop",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3701,,
2306,3,5,0,0,0,0,0,0,0,0,0,3445.22998047,4111.0,15.8668003082,571,525,4037,"Taunka'le Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2314,3,5,0,0,0,0,0,0,0,0,0,5450.08007813,-2575.08007813,303.95401001,571,525,4275,"The Argent Stand",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2139,3,5,0,0,0,0,0,0,0,0,0,8428.88964844,2707.51000977,655.093994141,571,525,4477,"The Shadow Vault",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2305,3,5,0,0,0,0,0,0,0,0,0,3013.87988281,4103.25976563,24.6333999634,571,525,4113,"Unu'pe",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2086,3,5,0,0,0,0,0,0,0,0,0,616.887023926,-5007.04980469,2.97427010536,571,525,3981,"Valgarde",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2303,3,5,0,0,0,0,0,0,0,0,0,2279.52001953,5248.35986328,11.1653995514,571,525,4032,"Valiance Keep",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2087,3,5,0,0,0,0,0,0,0,0,0,1923.2199707,-6160.06982422,24.0690002441,571,525,4000,"Vengeance Landing",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2299,3,5,0,0,0,0,0,0,0,0,0,3240.58007812,-692.568969727,166.880996704,571,525,4186,"Venomspite",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2304,3,5,0,0,0,0,0,0,0,0,0,2837.42993164,6186.49023438,277.411987305,571,525,4129,"Warsong Hold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2313,3,5,0,0,0,0,0,0,0,0,0,4554.14990234,-4213.85986328,170.492004395,571,525,4159,"Westfall Brigade Encampment",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2084,3,5,0,0,0,0,0,0,0,0,0,1386.60998535,-3247.22998047,160.906997681,571,525,3998,"Westguard Keep",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2152,0,65,66,67,68,69,70,71,72,73,0,4355.00976563,3308.43994141,405.114013672,571,903,4197,"Westspark Vehicle Workshop",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3702,,
2142,0,6,54,55,10,52,53,11,50,51,0,4397.97021484,2822.60009766,458.842010498,571,903,4197,"Winter's Edge Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3705,,
2309,3,5,0,0,0,0,0,0,0,0,0,3780.27001953,-734.763000488,241.097000122,571,525,4177,"Wintergarde Keep",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2264,0,48,46,101,0,0,0,0,0,0,0,5121.37988281,2845.13989258,405.680999756,571,424,4197,"Wintergrasp",,,,,,,,,,,,,,,,0xFF01FE,"Control of Wintergrasp",,,,,,,,,,,,,,,,0xFF01FE,3804,,
2246,0,74,75,76,77,78,79,80,81,82,0,5394.58007813,2841.48999023,418.914001465,571,903,4197,"Wintergrasp Fortress",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3773,,
2229,0,74,75,76,77,78,79,80,81,82,0,5162.54003906,2841.25,438.039001465,571,1927,4197,"Wintergrasp Fortress Gate",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3763,,
2146,0,6,54,55,10,52,53,11,50,51,0,5279.47021484,2632.11010742,462.265014648,571,903,4197,"Wintergrasp Fortress Tower (NE)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3712,,
2147,0,6,54,55,10,52,53,11,50,51,0,5280.06982422,3046.51000977,461.024993896,571,903,4197,"Wintergrasp Fortress Tower (NW)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3711,,
2145,0,6,54,55,10,52,53,11,50,51,0,5164.64013672,2747.97998047,462.356994629,571,903,4197,"Wintergrasp Fortress Tower (SE)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3714,,
2144,0,6,54,55,10,52,53,11,50,51,0,5161.25976563,2934.32006836,462.305999756,571,903,4197,"Wintergrasp Fortress Tower (SW)",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3713,,
2222,0,92,93,94,95,96,97,98,99,100,0,5372.89013672,3047.30004883,431.065002441,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3749,,
2223,0,92,93,94,95,96,97,98,99,100,0,5331.85009766,3046.55004883,431.403015137,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3750,,
2224,0,83,84,85,86,87,88,89,90,91,0,5280.79980469,2995.92993164,432.302001953,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3751,,
2225,0,83,84,85,86,87,88,89,90,91,0,5279.12988281,2954.81005859,432.095001221,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3752,,
2226,0,92,93,94,95,96,97,98,99,100,0,5255.60009766,2934.08007813,432.835998535,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3753,,
2227,0,92,93,94,95,96,97,98,99,100,0,5216.08007813,2933.98999023,432.678985596,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3754,,
2228,0,83,84,85,86,87,88,89,90,91,0,5162.25,2882.84008789,433.731994629,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3755,,
2230,0,83,84,85,86,87,88,89,90,91,0,5163.70996094,2798.7199707,432.717010498,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3756,,
2231,0,92,93,94,95,96,97,98,99,100,0,5215.35986328,2747.98999023,432.666992188,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3757,,
2232,0,92,93,94,95,96,97,98,99,100,0,5256.52001953,2747.55004883,433.229003906,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3758,,
2233,0,83,84,85,86,87,88,89,90,91,0,5279.75976563,2725.12011719,433.42300415,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3759,,
2234,0,83,84,85,86,87,88,89,90,91,0,5279.45019531,2683.90991211,433.322998047,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3760,,
2235,0,92,93,94,95,96,97,98,99,100,0,5330.66015625,2630.68994141,432.759002686,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3761,,
2236,0,92,93,94,95,96,97,98,99,100,0,5372.93017578,2630.77001953,431.928985596,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3762,,
2237,0,92,93,94,95,96,97,98,99,100,0,5386.45996094,2909.88989258,433.194000244,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3764,,
2238,0,92,93,94,95,96,97,98,99,100,0,5343.39013672,2909.18994141,432.778015137,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3765,,
2239,0,92,93,94,95,96,97,98,99,100,0,5300.49023438,2909.33007813,433.359008789,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3766,,
2240,0,83,84,85,86,87,88,89,90,91,0,5279.33984375,2883.15991211,433.020996094,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3767,,
2241,0,83,84,85,86,87,88,89,90,91,0,5280.85986328,2840.39990234,433.471984863,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3768,,
2242,0,83,84,85,86,87,88,89,90,91,0,5280.31982422,2798.61010742,433.476989746,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3769,,
2243,0,92,93,94,95,96,97,98,99,100,0,5302.00976563,2771.66992188,433.389007568,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3770,,
2244,0,92,93,94,95,96,97,98,99,100,0,5343.66015625,2771.01000977,432.82699585,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FE,3771,,
2245,0,92,93,94,95,96,97,98,99,100,0,5384.39990234,2772.5300293,433.743988037,571,391,4197,"Wintergrasp Fortress Wall",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3772,,
2298,3,5,0,0,0,0,0,0,0,0,0,3546.80004883,273.256988525,45.5802993774,571,525,4161,"Wyrmrest Temple",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2315,3,5,0,0,0,0,0,0,0,0,0,5764.66992188,-3563.4699707,387.334991455,571,525,4323,"Zim'Torga",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2106,0,45,0,0,0,0,0,0,0,0,0,2279.16992188,1138.85998535,138.046005249,595,259,4100,"Elder's Square Gate",,,,,,,,,,,,,,,,0xFF01FE,"Elder's Square Gate",,,,,,,,,,,,,,,,0xFF01FE,3581,,
2107,0,45,0,0,0,0,0,0,0,0,0,2184.2800293,1236.68994141,136.48399353,595,259,4100,"Festival Lane Gate",,,,,,,,,,,,,,,,0xFF01FE,"Festival Lane Gate",,,,,,,,,,,,,,,,0xFF01FE,3582,,
2109,0,45,0,0,0,0,0,0,0,0,0,2122.57006836,1354.60998535,131.48399353,595,259,4100,"King's Square Fountain",,,,,,,,,,,,,,,,0xFF01FE,"King's Square Fountain",,,,,,,,,,,,,,,,0xFF01FE,3583,,
2108,0,45,0,0,0,0,0,0,0,0,0,2225.75,1331.91003418,127.005996704,595,259,4100,"Market Row Gate",,,,,,,,,,,,,,,,0xFF01FE,"Market Row Gate",,,,,,,,,,,,,,,,0xFF01FE,3584,,
2105,0,45,0,0,0,0,0,0,0,0,0,2355.43994141,1195.52001953,130.520996094,595,259,4100,"Town Hall",,,,,,,,,,,,,,,,0xFF01FE,"Town Hall",,,,,,,,,,,,,,,,0xFF01FE,3585,,
2332,0,10,52,53,6,0,0,0,0,0,0,-79.7774963379,89.0569992065,483.743011475,603,903,4445,"Tower of Flames",,,,,,,,,,,,,,,,0xFF01FE,"Provides power to Mimiron's Inferno",,,,,,,,,,,,,,,,0xFF01FE,4195,,
2333,0,10,52,53,6,0,0,0,0,0,0,82.2553024292,-392.476013184,460.160003662,603,903,4445,"Tower of Frost",,,,,,,,,,,,,,,,0xFF01FE,"Provides power to Hodir's Fury",,,,,,,,,,,,,,,,0xFF01FE,4196,,
2331,0,10,52,53,6,0,0,0,0,0,0,-223.332000732,-299.079986572,418.652008057,603,903,4273,"Tower of Life",,,,,,,,,,,,,,,,0xFF01FE,"Supplies power to Freya's Ward",,,,,,,,,,,,,,,,0xFF01FE,4053,,
2334,0,10,52,53,6,0,0,0,0,0,0,341.265991211,317.850006104,459.083007813,603,903,4445,"Tower of Storms",,,,,,,,,,,,,,,,0xFF01FE,"Provides power to Thorim's Hammer",,,,,,,,,,,,,,,,0xFF01FE,4197,,
2128,0,46,0,0,0,0,0,0,0,0,0,794.854003906,-108.88999939,499.253997803,607,959,4384,"Alliance Defense",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3630,,
2292,0,80,81,82,77,78,79,74,75,76,0,881.70300293,-108.355003357,109.834999084,607,959,4384,"Chamber of Ancient Relics",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3849,,
2129,0,13,0,0,0,0,0,0,0,0,0,1338.26000977,-155.26499939,31.7632007599,607,959,4384,"East Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,3632,,
2130,0,15,0,0,0,0,0,0,0,0,0,1338.91003418,-155.733001709,31.7633991241,607,959,4384,"East Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,3636,,
2117,0,80,81,82,80,81,82,74,75,76,0,1433.06994629,-216.330993652,30.8668003082,607,959,4384,"Gate of the Blue Sapphire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3620,,
2120,0,108,109,110,108,109,110,74,75,76,0,1414.54003906,104.746002197,29.9468002319,607,959,4384,"Gate of the Green Emerald",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3623,,
2111,0,105,106,107,105,106,107,74,75,76,0,1216.32995605,79.1828994751,53.3525009155,607,647,4384,"Gate of the Purple Amethyst",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3614,,
2114,0,77,78,79,77,78,79,74,75,76,0,1232.38000488,-210.044006348,55.118598938,607,935,4384,"Gate of the Red Sun",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3617,,
2135,0,102,103,104,102,103,104,74,75,76,0,1058.7199707,-107.526000977,81.8201980591,607,959,4384,"Gate of the Yellow Moon",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3638,,
2127,0,48,0,0,0,0,0,0,0,0,0,794.828979492,-108.57800293,499.238006592,607,959,4384,"Horde Defense",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,3631,,
2133,0,13,0,0,0,0,0,0,0,0,0,1220.73999023,-70.5093994141,70.4493026733,607,959,4384,"South Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,3634,,
2134,0,15,0,0,0,0,0,0,0,0,0,1220.39001465,-70.6196975708,70.4493026733,607,959,4384,"South Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,3637,,
2125,0,48,0,0,0,0,0,0,0,0,0,1571.33996582,-143.830001831,5.95772981644,607,959,4384,"The Blightbringer",,,,,,,,,,,,,,,,0xFF01FE,"Horde Offense",,,,,,,,,,,,,,,,0xFF01FE,3628,,
2126,0,48,0,0,0,0,0,0,0,0,0,1571.31005859,87.2816009521,4.24728012085,607,959,4384,"The Casket Carrier",,,,,,,,,,,,,,,,0xFF01FE,"Horde Offense",,,,,,,,,,,,,,,,0xFF01FE,3629,,
2123,0,46,0,0,0,0,0,0,0,0,0,1571.42004395,87.6970977783,4.29728984833,607,959,4384,"The Frostbreaker",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Offense",,,,,,,,,,,,,,,,0xFF01FE,3626,,
2124,0,46,0,0,0,0,0,0,0,0,0,1570.41003418,-145.680999756,5.71539020538,607,959,4384,"The Graceful Maiden",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Offense",,,,,,,,,,,,,,,,0xFF01FE,3627,,
2132,0,15,0,0,0,0,0,0,0,0,0,1308.59997559,8.67329025269,31.7639007568,607,959,4384,"West Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,3635,,
2324,0,13,0,0,0,0,0,0,0,0,0,1309.0,8.65515995026,30.8957996368,607,959,4384,"West Graveyard",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,3633,,
2377,0,80,0,0,0,0,0,0,0,0,0,352.003479004,-901.043395996,49.9881515503,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"East Gate",,,,,,,,,,,,,,,,0xFF01FE,4326,,
2378,0,82,0,0,0,0,0,0,0,0,0,411.385406494,-833.796875,49.3037834167,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4323,,
2379,0,82,0,0,0,0,0,0,0,0,0,352.003479004,-901.043395996,49.9881515503,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4325,,
2380,0,80,0,0,0,0,0,0,0,0,0,351.668395996,-764.717041016,50.141834259,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"West Gate",,,,,,,,,,,,,,,,0xFF01FE,4327,,
2381,0,82,0,0,0,0,0,0,0,0,0,351.668395996,-764.717041016,50.141834259,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4324,,
2382,0,80,0,0,0,0,0,0,0,0,0,411.385406494,-833.796875,49.3037834167,628,943,4710,"Alliance Gate",,,,,,,,,,,,,,,,0xFF01FE,"Front Gate",,,,,,,,,,,,,,,,0xFF01FE,4328,,
2383,0,6,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Alliance Keep",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4341,,
2384,0,11,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Alliance Keep",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4339,,
2385,0,9,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Alliance Keep",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4342,,
2386,0,12,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Alliance Keep",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4343,,
2387,0,10,0,0,0,0,0,0,0,0,0,347.760406494,-831.559020996,48.9162483215,628,943,4710,"Alliance Keep",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4340,,
2356,0,147,0,0,0,0,0,0,0,0,0,796.994812012,-379.947906494,11.9058227539,628,943,4710,"Docks",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4305,,
2357,0,148,0,0,0,0,0,0,0,0,0,797.00177002,-379.91494751,11.9058227539,628,943,4710,"Docks",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4303,,
2358,0,146,0,0,0,0,0,0,0,0,0,797.006958008,-379.907989502,11.9058227539,628,943,4710,"Docks",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4304,,
