long,long,long,long,float,float,float,flags,long,long,long,
7888,335,20,1,372.409118652,-3968.74047852,58.3061943054,0x0,0,0,0,
7889,335,21,1,236.514328003,-3844.59204102,49.1276855469,0x0,0,0,0,
7890,335,22,1,53.243598938,-3812.23876953,39.5826530457,0x0,0,0,0,
7891,335,23,1,-93.2826080322,-3777.63208008,39.2984085083,0x0,0,0,0,
7892,335,24,1,-278.391876221,-3808.04003906,37.5810432434,0x0,0,0,0,
7893,335,25,1,-406.88293457,-3913.51171875,24.431804657,0x0,0,0,0,
7894,335,26,1,-568.798950195,-3925.5402832,33.0555725098,0x0,0,0,0,
7895,335,27,1,-685.429382324,-3923.7253418,33.3540382385,0x0,0,0,0,
7896,335,28,1,-791.763793945,-3953.71801758,38.7457885742,0x0,0,0,0,
7897,335,29,1,-902.29864502,-3850.74780273,22.8073043823,0x0,0,0,0,
7898,335,30,1,-1023.64538574,-3790.33813477,17.7322788239,0x0,0,0,0,
7899,335,31,1,-1163.28820801,-3808.9855957,21.8688259125,0x0,0,0,0,
7900,335,32,1,-1248.62133789,-3857.88598633,55.2885169983,0x0,0,0,0,
7901,335,33,1,-1349.39855957,-3869.52124023,26.208694458,0x0,0,0,0,
7902,335,34,1,-1431.68920898,-3975.83984375,27.422662735,0x0,0,0,0,
7903,335,35,1,-1529.76086426,-4027.92114258,6.95346403122,0x0,0,0,0,
7904,335,36,1,-1664.5135498,-3999.31958008,8.99231338501,0x0,0,0,0,
7905,335,37,1,-1785.42565918,-3913.8671875,6.24323892593,0x0,0,0,0,
7906,335,38,1,-1891.01623535,-3874.61547852,4.46374893188,0x0,0,0,0,
7907,335,39,1,-2005.98352051,-3910.9284668,14.7677650452,0x0,0,0,0,
7908,335,40,1,-2201.68823242,-4065.71801758,19.6882171631,0x0,0,0,0,
7909,335,41,1,-2370.51489258,-4091.94238281,31.4732131958,0x0,0,0,0,
7910,335,42,1,-2569.32543945,-4018.46020508,27.072052002,0x0,0,0,0,
7911,335,43,1,-2703.14477539,-3935.30859375,92.0161819458,0x0,0,0,0,
7912,335,44,1,-2713.06274414,-3860.65673828,78.6857681274,0x0,0,0,0,
7913,335,45,1,-2777.16577148,-3759.18798828,48.7011032104,0x0,0,0,0,
7914,335,46,1,-2847.76489258,-3683.37939453,41.994682312,0x0,0,0,0,
7915,335,47,1,-2818.72631836,-3599.63696289,45.1011657715,0x0,0,0,0,
7916,335,48,1,-2811.56347656,-3510.7824707,56.4095001221,0x0,0,0,0,
7917,335,49,1,-2884.72192383,-3459.12060547,74.5939788818,0x0,0,0,0,
7918,335,50,1,-2908.03613281,-3411.7277832,80.1826705933,0x0,0,0,0,
7919,335,51,1,-2873.59301758,-3291.234375,84.475112915,0x0,0,0,0,
7920,335,52,1,-2928.20874023,-3201.52099609,90.8608551025,0x0,0,0,0,
7921,335,53,1,-3067.11328125,-3126.56176758,90.8447799683,0x0,0,0,0,
7922,335,54,1,-3115.09887695,-3061.50805664,92.2499160767,0x0,0,0,0,
7923,335,55,1,-3090.26757813,-2942.54736328,82.7081069946,0x0,0,0,0,
9435,335,56,1,-3107.4387207,-2862.33520508,56.3719100952,0x0,0,0,0,
9436,335,57,1,-3144.54736328,-2842.09692383,36.2820396423,0x0,0,0,0,
7979,336,0,1,-3143.53222656,-2841.81298828,35.1336021423,0x0,0,0,0,
7978,336,1,1,-3136.64990234,-2846.97900391,36.2820396423,0x0,0,0,0,
7977,336,2,1,-3126.66894531,-2856.48193359,39.626701355,0x0,0,0,0,
7976,336,3,1,-3101.88623047,-2892.28125,63.3441352844,0x0,0,0,0,
7975,336,4,1,-3090.26757813,-2942.54736328,82.7081069946,0x0,0,0,0,
7974,336,5,1,-3115.09887695,-3061.50805664,92.2499160767,0x0,0,0,0,
7973,336,6,1,-3067.11328125,-3126.56176758,90.8447799683,0x0,0,0,0,
7972,336,7,1,-2928.20874023,-3201.52099609,90.8608551025,0x0,0,0,0,
7971,336,8,1,-2890.90771484,-3319.06567383,84.475112915,0x0,0,0,0,
7970,336,9,1,-2912.91357422,-3409.49731445,80.1826705933,0x0,0,0,0,
7969,336,10,1,-2900.89550781,-3451.21264648,74.1495132446,0x0,0,0,0,
7968,336,11,1,-2814.421875,-3511.13232422,56.4095001221,0x0,0,0,0,
7967,336,12,1,-2814.49536133,-3599.01025391,45.1011657715,0x0,0,0,0,
7966,336,13,1,-2850.22753906,-3684.5456543,41.994682312,0x0,0,0,0,
7965,336,14,1,-2777.16577148,-3759.18798828,60.0622558594,0x0,0,0,0,
7964,336,15,1,-2754.51928711,-3824.484375,78.6857681274,0x0,0,0,0,
7963,336,16,1,-2703.14477539,-3935.30859375,94.0995635986,0x0,0,0,0,
7962,336,17,1,-2569.32543945,-4018.46020508,28.6276035309,0x0,0,0,0,
7961,336,18,1,-2370.51489258,-4091.94238281,44.8898506165,0x0,0,0,0,
7960,336,19,1,-2201.68823242,-4065.71801758,14.6882038116,0x0,0,0,0,
7959,336,20,1,-2005.98352051,-3910.9284668,10.1288747787,0x0,0,0,0,
7958,336,21,1,-1876.22045898,-3896.80908203,4.46374893188,0x0,0,0,0,
7957,336,22,1,-1748.12133789,-3932.09765625,6.24323892593,0x0,0,0,0,
7956,336,23,1,-1637.07189941,-4004.27661133,8.99231338501,0x0,0,0,0,
7955,336,24,1,-1529.76086426,-4027.92114258,6.95346403122,0x0,0,0,0,
7954,336,25,1,-1431.68920898,-3975.83984375,27.422662735,0x0,0,0,0,
7953,336,26,1,-1349.39855957,-3869.52124023,26.208694458,0x0,0,0,0,
7952,336,27,1,-1248.62133789,-3857.88598633,55.2885169983,0x0,0,0,0,
7951,336,28,1,-1161.27539063,-3811.62817383,21.8688259125,0x0,0,0,0,
7950,336,29,1,-985.334777832,-3807.01904297,17.7322788239,0x0,0,0,0,
7949,336,30,1,-902.29864502,-3850.74780273,20.8628425598,0x0,0,0,0,
7948,336,31,1,-791.763793945,-3953.71801758,38.7457885742,0x0,0,0,0,
7947,336,32,1,-677.114929199,-3913.50708008,33.3540382385,0x0,0,0,0,
7946,336,33,1,-574.041809082,-3928.29638672,33.0555725098,0x0,0,0,0,
7945,336,34,1,-410.018341064,-3915.17456055,24.431804657,0x0,0,0,0,
7944,336,35,1,-293.351348877,-3862.31860352,21.5810203552,0x0,0,0,0,
7943,336,36,1,-159.264968872,-3795.14379883,26.5483856201,0x0,0,0,0,
7942,336,37,1,26.5575084686,-3766.77441406,33.4715080261,0x0,0,0,0,
7941,336,38,1,236.514328003,-3844.59204102,49.1276855469,0x0,0,0,0,
7940,336,39,1,372.409118652,-3968.74047852,58.3061943054,0x0,0,0,0,
7939,336,40,1,493.32421875,-4007.0690918,43.3263092041,0x0,0,0,0,
7938,336,41,1,658.787231445,-4032.83129883,11.6196269989,0x0,0,0,0,
7937,336,42,1,760.403320313,-4032.29516602,-0.892826020718,0x0,0,0,0,
7936,336,43,1,832.025695801,-4032.88061523,14.4857721329,0x0,0,0,0,
7935,336,44,1,893.720275879,-4013.94018555,-2.17885303497,0x0,0,0,0,
7934,336,45,1,926.376831055,-4023.67285156,-0.0106669999659,0x0,0,0,0,
7933,336,46,1,986.100036621,-4096.13867188,44.7415351868,0x0,0,0,0,
7932,336,47,1,1070.43859863,-4197.54052734,44.5074005127,0x0,0,0,0,
7931,336,48,1,1225.75866699,-4367.62353516,44.1152496338,0x0,0,0,0,
7930,336,49,1,1348.86804199,-4378.22607422,39.1152114868,0x0,0,0,0,
7929,336,50,1,1427.48486328,-4365.73486328,29.6151981354,0x0,0,0,0,
7928,336,51,1,1439.58398438,-4419.203125,29.6151981354,0x0,0,0,0,
7927,336,52,1,1487.76477051,-4418.20654297,29.6151981354,0x0,0,0,0,
7926,336,53,1,1562.84033203,-4414.53808594,46.6985359192,0x0,0,0,0,
7925,336,54,1,1669.0357666,-4410.46435547,60.8929710388,0x0,0,0,0,
7924,336,55,1,1713.8873291,-4374.61425781,67.2540817261,0x0,0,0,0,
9086,336,56,1,1717.17626953,-4335.20166016,67.2540817261,0x0,0,0,0,
9087,336,57,1,1678.25646973,-4315.35839844,62.309299469,0x0,0,0,0,
8045,338,0,1,1677.34924316,-4317.18603516,62.2117843628,0x0,0,0,0,
8046,338,1,1,1674.2746582,-4316.43554688,62.814365387,0x0,0,0,0,
8047,338,2,1,1659.36584473,-4305.98876953,64.0523071289,0x0,0,0,0,
8048,338,3,1,1627.65283203,-4277.44238281,72.9802780151,0x0,0,0,0,
8049,338,4,1,1580.42370605,-4212.23681641,75.3452377319,0x0,0,0,0,
8050,338,5,1,1616.33825684,-4119.48974609,69.0166397095,0x0,0,0,0,
8051,338,6,1,1731.9510498,-4074.4309082,65.9230575562,0x0,0,0,0,
8052,338,7,1,1746.45031738,-3984.4362793,80.1697311401,0x0,0,0,0,
8053,338,8,1,1686.60925293,-3873.93847656,103.821182251,0x0,0,0,0,
8054,338,9,1,1750.21728516,-3775.90454102,90.352394104,0x0,0,0,0,
8055,338,10,1,1911.93188477,-3685.70043945,67.5214080811,0x0,0,0,0,
8056,338,11,1,2116.40893555,-3704.97143555,80.9142456055,0x0,0,0,0,
8057,338,12,1,2281.41625977,-3625.23730469,111.586959839,0x0,0,0,0,
8058,338,13,1,2378.09692383,-3510.54223633,135.881973267,0x0,0,0,0,
8059,338,14,1,2373.95532227,-3418.03442383,137.184051514,0x0,0,0,0,
8060,338,15,1,2280.70629883,-3334.13842773,120.778617859,0x0,0,0,0,
8061,338,16,1,2263.09887695,-3221.63671875,132.296066284,0x0,0,0,0,
8062,338,17,1,2128.66796875,-2993.62768555,127.117523193,0x0,0,0,0,
8124,338,18,1,2146.28442383,-2840.35205078,127.125213623,0x0,0,0,0,
8125,338,19,1,2129.88793945,-2692.90893555,122.962379456,0x0,0,0,0,
8126,338,20,1,2187.88623047,-2575.7434082,115.620658875,0x0,0,0,0,
8127,338,21,1,2195.98095703,-2483.70678711,101.570861816,0x0,0,0,0,
8128,338,22,1,2262.30883789,-2368.95581055,115.422080994,0x0,0,0,0,
8129,338,23,1,2274.48974609,-2186.84423828,119.464736938,0x0,0,0,0,
8130,338,24,1,2371.26586914,-2048.43945313,139.297439575,0x0,0,0,0,
8131,338,25,1,2443.72094727,-2007.73681641,150.879623413,0x0,0,0,0,
8132,338,26,1,2585.39086914,-1985.05358887,161.644989014,0x0,0,0,0,
8133,338,27,1,2674.50732422,-1942.55908203,175.053451538,0x0,0,0,0,
8134,338,28,1,2777.23925781,-1979.16577148,176.661346436,0x0,0,0,0,
8135,338,29,1,2874.24951172,-1899.24658203,184.461532593,0x0,0,0,0,
8136,338,30,1,2972.05395508,-1854.99853516,182.421020508,0x0,0,0,0,
8137,338,31,1,3057.0637207,-1754.64587402,187.702529907,0x0,0,0,0,
8138,338,32,1,3108.66430664,-1613.42004395,196.251358032,0x0,0,0,0,
8139,338,33,1,3394.01171875,-1520.77514648,185.979064941,0x0,0,0,0,
8140,338,34,1,3606.14770508,-1505.0637207,188.485717773,0x0,0,0,0,
8141,338,35,1,3748.0625,-1386.54248047,219.924682617,0x0,0,0,0,
8142,338,36,1,3884.62231445,-1304.48278809,228.64263916,0x0,0,0,0,
8143,338,37,1,3917.83544922,-1193.03491211,247.430007935,0x0,0,0,0,
8144,338,38,1,3990.59204102,-1146.98425293,276.515991211,0x0,0,0,0,
8145,338,39,1,4001.6015625,-994.312316895,265.826080322,0x0,0,0,0,
8146,338,40,1,4070.2512207,-908.109680176,267.080505371,0x0,0,0,0,
8147,338,41,1,4083.50561523,-834.704345703,273.314422607,0x0,0,0,0,
8148,338,42,1,4125.49169922,-772.948974609,286.635681152,0x0,0,0,0,
8149,338,43,1,4145.79052734,-700.804138184,291.250701904,0x0,0,0,0,
8150,338,44,1,4280.15478516,-723.78692627,301.990844727,0x0,0,0,0,
8151,338,45,1,4343.48388672,-597.685913086,287.001312256,0x0,0,0,0,
8152,338,46,1,4432.30322266,-601.400146484,291.365509033,0x0,0,0,0,
8153,338,47,1,4557.71435547,-720.859558105,264.164886475,0x0,0,0,0,
8154,338,48,1,4640.37988281,-788.481506348,306.433532715,0x0,0,0,0,
8155,338,49,1,4716.97558594,-761.627441406,312.919219971,0x0,0,0,0,
8156,338,50,1,4806.32373047,-730.597351074,343.569793701,0x0,0,0,0,
8157,338,51,1,4926.16943359,-715.604614258,322.859069824,0x0,0,0,0,
8158,338,52,1,5041.20947266,-736.221496582,327.483886719,0x0,0,0,0,
8159,338,53,1,5134.47509766,-748.795166016,337.814178467,0x0,0,0,0,
8160,338,54,1,5219.64257813,-770.995849609,356.124908447,0x0,0,0,0,
8161,338,55,1,5288.96679688,-700.070373535,351.088806152,0x0,0,0,0,
8162,338,56,1,5269.86865234,-598.221862793,328.717895508,0x0,0,0,0,
8163,338,57,1,5254.76269531,-455.007232666,331.754608154,0x0,0,0,0,
8164,338,58,1,5264.04980469,-332.227844238,334.906219482,0x0,0,0,0,
8165,338,59,1,5204.85644531,-264.474304199,361.588806152,0x0,0,0,0,
9433,338,60,1,5146.98681641,-260.248413086,377.274658203,0x0,0,0,0,
9434,338,61,1,5099.76904297,-294.502990723,378.464996338,0x0,0,0,0,
12459,338,62,1,5071.08935547,-336.748931885,369.430480957,0x0,0,0,0,
8123,339,0,1,6796.76904297,-4742.47949219,702.671875,0x0,0,0,0,
8122,339,1,1,6807.74853516,-4734.81005859,705.665893555,0x0,0,0,0,
8121,339,2,1,6830.15478516,-4715.50439453,712.916320801,0x0,0,0,0,
8120,339,3,1,6850.22070313,-4682.69384766,724.725891113,0x0,0,0,0,
8119,339,4,1,6844.42480469,-4613.48681641,738.227539063,0x0,0,0,0,
8118,339,5,1,6819.42822266,-4475.83691406,780.045898438,0x0,0,0,0,
8117,339,6,1,6801.40673828,-4200.33837891,797.546203613,0x0,0,0,0,
8116,339,7,1,6766.72607422,-3800.62060547,797.546203613,0x0,0,0,0,
8115,339,8,1,6768.82910156,-3647.3996582,774.334228516,0x0,0,0,0,
8114,339,9,1,6745.87646484,-3444.40014648,725.503540039,0x0,0,0,0,
8113,339,10,1,6700.80224609,-3287.21801758,689.119995117,0x0,0,0,0,
8112,339,11,1,6666.81542969,-2876.20239258,676.73223877,0x0,0,0,0,
8111,339,12,1,6693.25732422,-2548.3737793,641.303588867,0x0,0,0,0,
8110,339,13,1,6700.44580078,-2352.81323242,637.958496094,0x0,0,0,0,
8109,339,14,1,6689.18603516,-2219.40356445,670.487731934,0x0,0,0,0,
8108,339,15,1,6615.93212891,-2082.12573242,655.612304688,0x0,0,0,0,
8107,339,16,1,6558.125,-2017.8671875,633.494934082,0x0,0,0,0,
8106,339,17,1,6412.96728516,-2039.79736328,601.67980957,0x0,0,0,0,
18323,339,18,1,6206.38525391,-1948.43249512,573.945617676,0x0,0,0,0,
8225,341,0,1,5071.08935547,-336.748931885,368.597320557,0x0,0,0,0,
8224,341,1,1,5077.25683594,-327.098876953,369.031341553,0x0,0,0,0,
8223,341,2,1,5099.76904297,-294.502990723,372.2706604,0x0,0,0,0,
8222,341,3,1,5146.98681641,-260.248413086,367.774749756,0x0,0,0,0,
8221,341,4,1,5212.91259766,-263.955657959,351.894439697,0x0,0,0,0,
8220,341,5,1,5266.24462891,-321.417816162,334.739501953,0x0,0,0,0,
8219,341,6,1,5254.57714844,-443.75,332.729644775,0x0,0,0,0,
8218,341,7,1,5269.94384766,-605.58026123,331.775634766,0x0,0,0,0,
8217,341,8,1,5279.07861328,-708.62689209,352.130096436,0x0,0,0,0,
8216,341,9,1,5236.41259766,-762.084777832,357.026641846,0x0,0,0,0,
8215,341,10,1,5045.97460938,-737.310852051,325.928070068,0x0,0,0,0,
8214,341,11,1,4924.68994141,-734.019470215,312.830871582,0x0,0,0,0,
8213,341,12,1,4793.87841797,-746.351196289,306.125610352,0x0,0,0,0,
8212,341,13,1,4666.60351563,-795.286132813,308.113830566,0x0,0,0,0,
8211,341,14,1,4605.2890625,-777.525695801,295.54473877,0x0,0,0,0,
8210,341,15,1,4561.78320313,-710.218200684,265.331604004,0x0,0,0,0,
8209,341,16,1,4425.81445313,-597.711120605,290.143280029,0x0,0,0,0,
8208,341,17,1,4351.08789063,-594.526977539,293.279205322,0x0,0,0,0,
8207,341,18,1,4280.15478516,-723.78692627,301.990844727,0x0,0,0,0,
8206,341,19,1,4155.27441406,-703.936035156,291.250701904,0x0,0,0,0,
8205,341,20,1,4115.54101563,-789.077453613,287.496826172,0x0,0,0,0,
8204,341,21,1,4083.50561523,-834.704345703,273.314422607,0x0,0,0,0,
8203,341,22,1,4070.5012207,-901.711547852,267.080505371,0x0,0,0,0,
8202,341,23,1,4001.6015625,-994.312316895,265.826080322,0x0,0,0,0,
8201,341,24,1,3995.04248047,-1139.80749512,276.515991211,0x0,0,0,0,
8200,341,25,1,3915.93676758,-1193.03393555,247.430007935,0x0,0,0,0,
8199,341,26,1,3885.67797852,-1317.23693848,228.64263916,0x0,0,0,0,
8198,341,27,1,3769.47436523,-1366.37194824,223.146942139,0x0,0,0,0,
8197,341,28,1,3618.58862305,-1494.14501953,188.485717773,0x0,0,0,0,
8196,341,29,1,3374.7121582,-1530.13061523,182.340209961,0x0,0,0,0,
8195,341,30,1,3108.66430664,-1613.42004395,196.251358032,0x0,0,0,0,
8194,341,31,1,3057.0637207,-1754.64587402,187.702529907,0x0,0,0,0,
8193,341,32,1,2972.05395508,-1854.99853516,182.421020508,0x0,0,0,0,
8192,341,33,1,2874.24951172,-1899.24658203,184.461532593,0x0,0,0,0,
8191,341,34,1,2730.27563477,-1984.85412598,173.078079224,0x0,0,0,0,
8190,341,35,1,2602.43774414,-1978.18725586,164.247940063,0x0,0,0,0,
8189,341,36,1,2451.32519531,-2002.32580566,152.506118774,0x0,0,0,0,
8188,341,37,1,2383.8894043,-2037.02563477,142.351928711,0x0,0,0,0,
8187,341,38,1,2289.64379883,-2160.85302734,126.658592224,0x0,0,0,0,
8186,341,39,1,2258.89453125,-2252.46142578,119.464736938,0x0,0,0,0,
8185,341,40,1,2249.34570313,-2367.33447266,116.172080994,0x0,0,0,0,
8184,341,41,1,2195.98095703,-2483.70678711,101.570861816,0x0,0,0,0,
8183,341,42,1,2187.88623047,-2575.7434082,115.620658875,0x0,0,0,0,
8182,341,43,1,2129.88793945,-2692.90893555,122.962379456,0x0,0,0,0,
8181,341,44,1,2146.28442383,-2840.35205078,127.125213623,0x0,0,0,0,
8180,341,45,1,2128.66796875,-2993.62768555,127.117523193,0x0,0,0,0,
8179,341,46,1,2263.09887695,-3221.63671875,132.296066284,0x0,0,0,0,
8178,341,47,1,2280.70629883,-3334.13842773,120.778617859,0x0,0,0,0,
8177,341,48,1,2373.95532227,-3418.03442383,137.184051514,0x0,0,0,0,
8176,341,49,1,2378.09692383,-3510.54223633,135.881973267,0x0,0,0,0,
8175,341,50,1,2281.41625977,-3625.23730469,111.586959839,0x0,0,0,0,
8174,341,51,1,2116.40893555,-3704.97143555,80.9142456055,0x0,0,0,0,
8173,341,52,1,1911.93188477,-3685.70043945,67.5214080811,0x0,0,0,0,
8172,341,53,1,1750.18408203,-3768.41918945,87.0746917725,0x0,0,0,0,
8171,341,54,1,1692.03942871,-3889.77172852,103.821182251,0x0,0,0,0,
8170,341,55,1,1745.46020508,-4006.82373047,83.808631897,0x0,0,0,0,
8169,341,56,1,1708.02258301,-4093.1472168,73.506401062,0x0,0,0,0,
8168,341,57,1,1600.48999023,-4130.83935547,76.7666625977,0x0,0,0,0,
8167,341,58,1,1578.82751465,-4209.49023438,77.4285736084,0x0,0,0,0,
8166,341,59,1,1610.94372559,-4270.36425781,71.8969573975,0x0,0,0,0,
9065,341,60,1,1612.85766602,-4364.72216797,64.350730896,0x0,0,0,0,
12433,341,61,1,1662.82055664,-4410.06152344,64.350730896,0x0,0,0,0,
12434,341,62,1,1721.53967285,-4379.89648438,64.350730896,0x0,0,0,0,
12435,341,63,1,1706.16040039,-4326.77685547,64.350730896,0x0,0,0,0,
12436,341,64,1,1678.12072754,-4315.29394531,64.5451507568,0x0,0,0,0,
8328,343,0,0,-10455.1474609,-3276.85986328,22.5278110504,0x0,0,0,0,
8329,343,1,0,-10455.796875,-3274.1652832,22.6358127594,0x0,0,0,0,
8330,343,2,0,-10458.3837891,-3259.40356445,26.2615299225,0x0,0,0,0,
8331,343,3,0,-10460.5341797,-3244.71972656,30.9231739044,0x0,0,0,0,
8332,343,4,0,-10462.1972656,-3193.67797852,48.2436523438,0x0,0,0,0,
8333,343,5,0,-10463.2167969,-3098.96337891,87.6325683594,0x0,0,0,0,
8334,343,6,0,-10489.6904297,-2867.12451172,87.6325683594,0x0,0,0,0,
8335,343,7,0,-10577.6230469,-2410.41040039,147.945144653,0x0,0,0,0,
8336,343,8,0,-10549.3857422,-2160.37353516,192.222900391,0x0,0,0,0,
8337,343,9,0,-10446.4560547,-1865.61828613,192.222900391,0x0,0,0,0,
8338,343,10,0,-10453.8671875,-1617.06726074,182.334091187,0x0,0,0,0,
8339,343,11,0,-10488.2490234,-1448.63806152,175.028579712,0x0,0,0,0,
8340,343,12,0,-10658.5712891,-1232.84179688,118.306381226,0x0,0,0,0,
8341,343,13,0,-10858.9472656,-1097.50402832,131.570632935,0x0,0,0,0,
8342,343,14,0,-10967.4707031,-882.481262207,121.46875,0x0,0,0,0,
8343,343,15,0,-11050.25,-777.372802734,121.021430969,0x0,0,0,0,
8344,343,16,0,-11105.6894531,-656.811340332,125.483551025,0x0,0,0,0,
8345,343,17,0,-11225.3789063,-481.647583008,129.987350464,0x0,0,0,0,
8346,343,18,0,-11311.3984375,-399.874420166,85.4011688232,0x0,0,0,0,
8347,343,19,0,-11351.9746094,-336.571899414,65.0059432983,0x0,0,0,0,
8348,343,20,0,-11383.1904297,-290.68069458,67.273223877,0x0,0,0,0,
8349,343,21,0,-11476.3740234,-287.035308838,47.1964759827,0x0,0,0,0,
8350,343,22,0,-11544.1054687,-322.514892578,48.7769508362,0x0,0,0,0,
8351,343,23,0,-11635.5214844,-279.477935791,53.90076828,0x0,0,0,0,
8352,343,24,0,-11730.2978516,-342.882110596,25.0008792877,0x0,0,0,0,
8353,343,25,0,-11857.3056641,-398.088592529,16.1992511749,0x0,0,0,0,
8354,343,26,0,-11950.4580078,-414.608978271,15.3109607697,0x0,0,0,0,
8355,343,27,0,-12066.6591797,-369.141265869,15.1081819534,0x0,0,0,0,
8356,343,28,0,-12168.3769531,-347.528625488,28.9988174438,0x0,0,0,0,
8357,343,29,0,-12232.0390625,-328.537994385,23.3172950745,0x0,0,0,0,
8358,343,30,0,-12421.3291016,-293.716461182,21.2852497101,0x0,0,0,0,
8359,343,31,0,-12533.6113281,-182.827102661,20.4261722565,0x0,0,0,0,
8360,343,32,0,-12581.453125,-29.426486969,19.8242740631,0x0,0,0,0,
8361,343,33,0,-12549.5126953,186.695526123,5.05238389969,0x0,0,0,0,
8362,343,34,0,-12446.6357422,268.628814697,8.91447639465,0x0,0,0,0,
8363,343,35,0,-12379.1855469,230.515213013,21.0643997192,0x0,0,0,0,
8364,343,36,0,-12377.1025391,169.948104858,10.0929002762,0x0,0,0,0,
8365,343,37,0,-12413.5458984,145.300643921,5.19369506836,0x0,0,0,0,
8433,344,0,0,-12410.8964844,148.048446655,4.44369602203,0x0,0,0,0,
8432,344,1,0,-12402.9892578,156.240203857,5.17692279816,0x0,0,0,0,
8431,344,2,0,-12388.4941406,192.602264404,14.2903833389,0x0,0,0,0,
8430,344,3,0,-12367.9033203,267.860992432,28.5373973846,0x0,0,0,0,
8429,344,4,0,-12232.7607422,334.0496521,39.9255104065,0x0,0,0,0,
8428,344,5,0,-12033.2167969,345.099884033,67.0088577271,0x0,0,0,0,
8427,344,6,0,-11703.5361328,133.465789795,94.0366897583,0x0,0,0,0,
8426,344,7,0,-11469.8457031,-180.245880127,135.203430176,0x0,0,0,0,
8425,344,8,0,-11206.2880859,-512.435241699,124.820892334,0x0,0,0,0,
8424,344,9,0,-11000.0146484,-833.187072754,122.039100647,0x0,0,0,0,
8423,344,10,0,-10791.5332031,-1071.14318848,122.039100647,0x0,0,0,0,
8422,344,11,0,-10621.4736328,-1229.19042969,122.039100647,0x0,0,0,0,
8421,344,12,0,-10480.1025391,-1425.64416504,160.013931274,0x0,0,0,0,
8420,344,13,0,-10459.9755859,-1605.26696777,142.171203613,0x0,0,0,0,
8419,344,14,0,-10430.6230469,-1856.39196777,147.415893555,0x0,0,0,0,
8418,344,15,0,-10578.9384766,-2229.88500977,180.332611084,0x0,0,0,0,
8417,344,16,0,-10532.8847656,-2532.98364258,118.471656799,0x0,0,0,0,
8416,344,17,0,-10348.1699219,-2902.28808594,84.9788589478,0x0,0,0,0,
8415,344,18,0,-10203.1572266,-3219.77856445,80.0899353027,0x0,0,0,0,
8414,344,19,0,-10253.9980469,-3358.11108398,79.9788208008,0x0,0,0,0,
8413,344,20,0,-10401.1513672,-3361.96362305,75.5622406006,0x0,0,0,0,
8412,344,21,0,-10435.4580078,-3290.20629883,28.5620670319,0x0,0,0,0,
8411,344,22,0,-10455.1474609,-3276.85986328,22.5278110504,0x0,0,0,0,
8434,345,0,1,-1196.66955566,29.3735351563,178.421447754,0x0,0,0,0,
8435,345,1,1,-1199.9465332,30.4226341248,179.143676758,0x0,0,0,0,
8436,345,2,1,-1222.9107666,35.6925468445,183.335128784,0x0,0,0,0,
8437,345,3,1,-1285.13049316,45.8071289063,191.204589844,0x0,0,0,0,
8438,345,4,1,-1395.36584473,-70.4080963135,198.449905396,0x0,0,0,0,
8439,345,5,1,-1528.69494629,-265.722808838,133.944381714,0x0,0,0,0,
8440,345,6,1,-1666.49536133,-666.267456055,17.3372497559,0x0,0,0,0,
8441,345,7,1,-2103.57397461,-735.79473877,25.0699062347,0x0,0,0,0,
8442,345,8,1,-2389.55078125,-950.529968262,12.3479328156,0x0,0,0,0,
8443,345,9,1,-2420.9375,-1262.02990723,8.34494495392,0x0,0,0,0,
8444,345,10,1,-2343.50537109,-1503.79260254,76.5345611572,0x0,0,0,0,
8445,345,11,1,-2371.24365234,-1883.35705566,111.844833374,0x0,0,0,0,
8446,345,12,1,-2230.55664063,-2071.03613281,113.155059814,0x0,0,0,0,
8447,345,13,1,-2282.5871582,-2359.55957031,104.161422729,0x0,0,0,0,
8448,345,14,1,-2487.98974609,-2452.11206055,124.703346252,0x0,0,0,0,
8449,345,15,1,-2706.73657227,-2345.76098633,170.476486206,0x0,0,0,0,
8450,345,16,1,-3062.24511719,-2039.51818848,120.91394043,0x0,0,0,0,
8451,345,17,1,-3200.3215332,-1827.33251953,147.541687012,0x0,0,0,0,
8452,345,18,1,-3456.2199707,-1713.6217041,184.377227783,0x0,0,0,0,
8453,345,19,1,-3634.94921875,-1929.08251953,128.642532349,0x0,0,0,0,
8454,345,20,1,-3731.64404297,-2423.23046875,111.268096924,0x0,0,0,0,
8455,345,21,1,-3635.44873047,-2825.95507813,102.617073059,0x0,0,0,0,
