long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
1411,0,"Creature\DragonSpawn\DragonSpawnOverlord.mdx",3,1.0,1,5,18.0,12.0,1.0,,0,0,1328,0.611100018024,2.03099989891,1.54773294926,-3.25095891953,-4.27948379517,-0.0353699997067,1.95253300667,3.14412593842,4.87382793427,1.0,1.0,0.0,0.0,0.0,
1431,0,"Creature\Ogre\OgreWarlord.mdx",2,1.0,1,4,18.0,12.0,1.0,,0,10,1348,0.611100018024,2.03099989891,0.0,-0.571246981621,-1.32422494888,-0.0127210002393,0.600399971008,1.13018405437,2.85096907616,1.0,1.0,0.0,0.0,0.0,
1451,0,"Creature\FelBeast\FelBeast.mdx",2,1.0,3,1,20.0,14.0,1.0,,1,11,1368,0.611100018024,2.03099989891,0.0,-4.19112110138,-2.34444499016,-0.0243219994009,3.61916089058,2.32942295074,4.35117578506,1.0,1.0,0.0,0.0,0.0,
1471,3,"Creature\GoblinRocketCar\GoblinRocketCar.mdx",1,1.0,-1,1,0.0,0.0,0.0,,0,0,1388,0.694400012493,1.38900005817,0.0,-4.07056999207,-2.54095888138,-0.174006998539,4.8012919426,2.43393206596,2.22656011581,1.0,1.0,0.0,0.0,0.0,
1491,3,"Creature\Wight\Wight.mdx",2,1.0,2,4,18.0,12.0,1.0,,0,0,1408,0.694400012493,2.08299994469,0.0,-0.725866019726,-2.50015902519,0.000791000027675,1.82727098465,2.05911588669,2.83014202118,1.0,1.0,0.0,0.0,0.0,
1492,3,"Creature\spirithealer\SpiritHealer.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,1409,0.694400012493,2.08299994469,0.0,-3.35068202019,-7.21631622314,-0.229963004589,1.16163098812,7.16737413406,6.73069477081,1.0,1.0,0.0,0.0,0.0,
1511,2,"Creature\MountedDeathKnight\RidingUndeadWarHorse.mdx",2,1.0,3,6,18.0,12.0,1.0,,0,10,1428,0.611100018024,2.03099989891,1.86572003365,-1.43720805645,-0.936908006668,-0.0199400000274,1.99395096302,0.909371972084,3.11573696136,1.0,1.0,0.0,0.0,0.0,
1531,16,"Creature\diablo\DiabloFunSized.mdx",0,1.0,3,5,10.0,6.0,1.0,,0,0,1468,0.611100018024,2.03099989891,0.0,-1.23073196411,-1.53962504864,-0.0512970015407,1.40460705757,1.45241498947,2.9702539444,1.0,1.0,0.0,0.0,0.0,
1532,0,"Creature\panda\PandaCub.mdx",0,1.0,1,7,10.0,6.0,1.0,,0,0,1469,0.611100018024,2.03099989891,0.0,-1.74672698975,-0.925280988216,-0.154749006033,2.11351108551,0.861904025078,1.9510999918,1.0,1.0,0.0,0.0,0.0,
1533,0,"Creature\zergling\ZerglingPet.mdx",0,1.0,1,5,10.0,6.0,1.0,,0,0,1470,0.611100018024,2.03099989891,0.0,-2.09464502335,-1.02567994595,-0.0201799999923,2.07511591911,1.02307605743,2.70786690712,1.0,1.0,0.0,0.0,0.0,
1551,8,"Creature\Dragon\DragonOnyxia.mdx",4,1.0,1,5,18.0,12.0,1.0,,2,12,191,0.611100018024,2.03099989891,8.13902759552,-19.4804916382,-10.7484989166,-1.50530195236,10.086763382,10.9874629974,14.1225700378,1.0,1.0,0.0,0.0,0.0,
1571,11,"Creature\Ragnaros\Ragnaros.mdx",4,1.0,3,4,18.0,12.0,1.0,,0,12,1508,0.611100018024,2.03099989891,0.0,-14.2153215408,-22.0859413147,-5.7805762291,21.8395938873,22.1066741943,52.9204483032,0.569999992847,1.0,0.0,0.0,0.0,
1591,0,"Creature\Dragon\DragonNefarian.mdx",4,1.0,3,5,18.0,12.0,1.0,,2,12,191,0.694400012493,2.08299994469,8.13902759552,-19.7308063507,-9.71093654633,-0.69438201189,10.3022756577,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
1611,0,"Creature\Turkey\Turkey.mdx",0,1.0,1,5,3.0,2.0,1.0,,0,0,1530,0.611100018024,2.03099989891,0.0,-0.609812021255,-0.498158991337,-0.0085680000484,0.434152007103,0.542999982834,1.32460296154,1.0,1.0,0.0,0.0,0.0,
1631,16,"Creature\FelBoar\FelBoar.mdx",1,1.0,3,3,18.0,12.0,1.0,,0,0,1548,0.611100018024,2.03099989891,0.0,-1.14914298058,-0.656633973122,-0.0184409990907,1.7757550478,0.658168971539,2.08697605133,1.0,1.0,0.0,0.0,0.0,
1651,0,"Creature\Dragon\DragonAzurgoz.mdx",3,1.0,3,5,30.0,20.0,2.0,,2,12,191,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.58858108521,-0.693877995014,10.4588127136,9.59382629395,13.7582912445,1.0,1.0,0.0,0.0,0.0,
1671,3,"Creature\CrystalPortal\CrystalPortal.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,1568,0.694400012493,2.08299994469,0.0,-0.471361994743,-0.467943012714,0.960520982742,0.467777013779,0.435357987881,2.9188580513,1.0,1.0,0.0,0.0,0.0,
1691,0,"Creature\Lord Kezzak\LordKezzak.mdx",3,1.0,3,3,18.0,12.0,1.0,,10,10,68,0.611100018024,2.03099989891,0.0,-6.89601707458,-9.75800991058,0.00113200000487,4.32720518112,9.90839195251,11.4410972595,1.0,1.0,0.0,0.0,0.0,
1711,0,"Creature\Kodobeast\RidingKodo.mdx",1,1.0,1,6,54.0,36.0,1.0,,0,0,1588,0.611100018024,2.03099989891,3.54286694527,-7.28206777573,-2.41274595261,-0.0208390001208,3.343075037,2.27780389786,4.34248876572,1.0,1.0,0.0,0.0,0.0,
1731,3,"Creature\InvisibleStalker\InvisibleStalker.mdx",1,1.0,3,4,0.0,0.0,0.0,,0,0,1608,0.611100018024,2.03099989891,1.30095398426,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
1751,0,"Creature\Tharazun\Tharazun.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,1628,0.694400012493,2.08299994469,0.0,-2.22477006912,-2.02881288528,-0.00378599995747,1.16586101055,1.99607396126,4.35897111893,1.0,1.0,0.0,0.0,0.0,
1752,3,"Creature\InvisibleStalker\InvisibleStalker.mdx",0,1.0,3,1,18.0,12.0,1.0,,0,0,1608,0.611100018024,2.03099989891,1.30095398426,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
1753,0,"Creature\ObsidianDestroyer\ObsidianDestroyer.mdx",3,1.0,3,5,18.0,12.0,1.0,,0,0,1648,0.694400012493,2.08299994469,0.0,-2.1852889061,-3.12754607201,-0.0520510002971,2.03601408005,2.38656401634,3.70895791054,1.0,1.0,0.0,0.0,0.0,
1771,0,"Creature\BoneGolem\BoneGolem.mdx",1,1.0,-1,4,0.0,0.0,0.0,,0,0,1668,0.694400012493,2.08299994469,0.0,-0.542557001114,-0.712334990501,-0.132363006473,0.927111983299,0.975776016712,1.82638394833,1.0,1.0,0.0,0.0,0.0,
1811,0,"Creature\Lord Kezzak\LordKezzak.mdx",3,1.0,3,5,18.0,12.0,1.0,,1,11,1708,0.611100018024,2.03099989891,0.0,-6.89601707458,-9.75800991058,0.00113200000487,4.32720518112,9.90839195251,11.4410972595,1.0,1.0,0.0,0.0,0.0,
1831,11,"Creature\Snowman\SnowMan.mdx",1,1.0,-1,1,0.0,0.0,0.0,,0,0,1748,0.694400012493,1.38900005817,0.0,-0.421122014523,-0.613744974136,-0.0246549993753,0.66682600975,0.584289014339,1.16612195969,1.0,1.0,0.0,0.0,0.0,
1851,0,"Creature\voidterror\VoidTerror.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,1768,0.611100018024,2.03099989891,0.0,-4.70099306107,-2.34444499016,-0.0243229996413,2.76438498497,2.32942295074,4.8685631752,1.39999997616,1.0,0.0,0.0,0.0,
1871,9,"Creature\Manafiend\ManaFiend.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,1788,0.611100018024,2.03099989891,0.0,-1.52788496017,-1.95692503452,-0.123405002058,1.33220505714,1.95566701889,3.68225002289,1.0,1.0,0.0,0.0,0.0,
1891,0,"Creature\DragonFootSoldier\DragonFootSoldier.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,10,1808,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.59881401062,0.00309400004335,1.90153801441,3.23065400124,4.36890411377,1.0,1.0,0.0,0.0,0.0,
1911,0,"Creature\DireWolf\PvPRidingDireWolf.mdx",1,1.0,1,7,24.0,18.0,1.0,,0,0,1828,0.611100018024,2.03099989891,1.39911103249,-2.30694508553,-0.633575022221,-0.0239819996059,1.60659301281,0.546913027763,2.02584409714,1.0,1.0,0.0,0.0,0.0,
1912,0,"Creature\FrostSabre\PVPRidingFrostSabre.mdx",1,1.0,1,7,20.0,16.0,1.0,,0,0,1829,0.611100018024,2.03099989891,1.24137198925,-2.43266510963,-0.656587004662,-0.0367310009897,1.10232400894,0.533900976181,1.44093894958,1.0,1.0,0.0,0.0,0.0,
1913,0,"Creature\Ram\PVPRidingRam.mdx",1,1.0,1,6,18.0,12.0,1.0,,0,0,1830,0.611100018024,2.03099989891,2.10663509369,-1.27503299713,-1.08755898476,-0.0102129997686,2.3130800724,0.835663974285,2.61676502228,1.0,1.0,0.0,0.0,0.0,
1914,0,"Creature\Kodobeast\KodoBeastPvPT2.mdx",1,1.0,1,6,54.0,36.0,1.0,,0,0,1588,0.611100018024,2.03099989891,3.54286694527,-7.36450099945,-2.44441008568,-0.0175969991833,3.61549305916,2.29474592209,4.69472980499,1.0,1.0,0.0,0.0,0.0,
1915,0,"Creature\MechaStrider\PvPMechaStrider.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,1832,0.611100018024,2.03099989891,1.625,-1.95696103573,-1.01024699211,-0.0156169999391,1.29252803326,0.982764005661,2.53143405914,1.0,1.0,0.0,0.0,0.0,
1916,0,"Creature\RidingRaptor\PvPRidingRaptor.mdx",1,1.0,1,5,24.0,18.0,1.0,,0,0,1833,0.611100018024,2.03099989891,2.52060890198,-4.32770299911,-1.11464095116,-0.0638239979744,1.97582900524,2.09821009636,3.44115591049,1.0,1.0,0.0,0.0,0.0,
1917,0,"Creature\RidingHorse\RidingHorsePvPT2.mdx",0,1.0,1,6,18.0,12.0,1.0,,0,0,1834,0.611100018024,2.03099989891,1.86572003365,-1.40382802486,-0.518757998943,-0.0230000000447,2.00518798828,0.476859986782,2.67189407349,1.0,1.0,0.0,0.0,0.0,
1931,0,"Creature\Drakeadon\Drakeadon.mdx",3,1.0,2,5,18.0,12.0,1.0,,0,0,1848,0.611100018024,2.03099989891,0.0,-4.19112110138,-2.34444499016,-0.0243219994009,3.01196908951,2.32942295074,6.03290510178,1.0,1.0,0.0,0.0,0.0,
1951,0,"Creature\Nightmare\Gorgon101.mdx",1,1.0,3,3,18.0,12.0,1.0,,0,0,1868,0.611100018024,2.03099989891,1.86571705341,-1.43494403362,-0.885324001312,-0.0134260002524,1.97914898396,0.902423024178,2.90503501892,1.0,1.0,0.0,0.0,0.0,
1952,0,"Creature\WARHORSE\PVPWarHorse.mdx",1,1.0,1,6,18.0,12.0,1.0,,0,0,1869,0.611100018024,2.03099989891,1.86571705341,-1.95296704769,-0.575565993786,-0.0215329993516,2.40619897842,0.509168028831,2.83061289787,1.0,1.0,0.0,0.0,0.0,
1971,0,"Creature\Spells\BattleStandard_Alliance.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,1888,0.0,0.0,0.0,-3.06698489189,-3.05526399612,-0.313367009163,3.05015492439,3.06187701225,3.9920809269,1.0,1.0,0.0,0.0,0.0,
1972,0,"Creature\Spells\BattleStandard_Horde.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1889,0.0,0.0,2.95968604088,-2.98297095299,-2.97183299065,-0.49931499362,2.9659268856,2.97706604004,4.33814620972,1.0,1.0,0.0,0.0,0.0,
1973,0,"Creature\DragonSpawn\DragonSpawnGreater.mdx",2,1.0,1,5,18.0,12.0,1.0,,0,0,1890,0.611100018024,2.03099989891,1.54773294926,-3.25095891953,-4.56882095337,-0.0353699997067,1.95253300667,2.85478901863,3.5230820179,1.0,1.0,0.0,0.0,0.0,
1991,0,"Creature\RIDINGHORSE\PackMule.mdx",1,1.0,1,3,0.0,0.0,0.0,,0,0,1908,0.611100018024,2.03099989891,1.86572003365,-1.24359595776,-1.24273395538,-0.0215470008552,2.11866497993,1.18033099174,3.53307294846,1.0,1.0,0.0,0.0,0.0,
2011,0,"Creature\OrcMaleKid\OrcMaleKid.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,1928,0.611100018024,2.03099989891,0.0,-0.173820003867,-0.254723012447,0.00504599977285,0.180886998773,0.256343990564,1.37558400631,1.0,1.0,0.0,0.0,0.0,
2031,0,"Creature\OrcFemaleKid\OrcFemaleKid.mdx",0,1.0,1,1,18.0,12.0,1.0,,0,0,1948,0.611100018024,2.03099989891,0.0,-0.165419995785,-0.217482998967,-0.00220700004138,0.126755997539,0.209628999233,1.16388404369,1.0,1.0,0.0,0.0,0.0,
2051,0,"Creature\AncientOfLore\AncientofLore.mdx",4,1.0,3,5,18.0,12.0,1.0,,2,12,178,0.694400012493,2.08299994469,0.0,-2.73090195656,-3.88950610161,-0.105810001493,3.59994506836,3.88608407974,9.04942893982,1.0,1.0,0.0,0.0,0.0,
2071,1,"Creature\ChineseDragon\ChineseDragon.mdx",0,1.0,1,-1,0.0,0.0,0.0,,0,0,1968,0.611100018024,2.03099989891,0.0,-3.33288097382,-0.96752601862,0.500491976738,0.924739003181,0.811425983906,4.27981901169,1.0,1.0,0.0,0.0,0.0,
2072,0,"Creature\Spells\BattleStandard_Frostwolf_A_01.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1969,0.0,0.0,0.0,-1.41703498363,-1.40988504887,-0.249658003449,1.40437805653,1.41152894497,2.16907310486,1.0,1.0,0.0,0.0,0.0,
2073,0,"Creature\Spells\BattleStandard_Stormpike_A_01.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,1970,0.0,0.0,0.0,-3.06698489189,-3.05526399612,-0.313367009163,3.05015611649,3.06187701225,4.29591798782,1.0,1.0,0.0,0.0,0.0,
2091,0,"Creature\tigon\TigonMale.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,1988,0.611100018024,2.03099989891,1.29404699802,-1.42957603931,-0.922217011452,-0.0167319998145,0.959842026234,0.865049004555,2.27333807945,1.0,1.0,0.0,0.0,0.0,
2111,11,"Creature\Thunderaan\Thunderaan.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,12,2008,0.694400012493,2.08299994469,0.0,-17.724155426,-26.3119449615,-2.30168795586,40.68151474,22.3828239441,55.2336235046,1.0,1.0,0.0,0.0,0.0,
2131,0,"Creature\tigon\TigonFemale.mdx",1,1.0,1,7,18.0,12.0,1.0,,0,0,2028,0.611100018024,2.03099989891,1.31932604313,-1.47326600552,-2.93550300598,-0.23217600584,1.71224796772,2.07126808167,4.74019098282,1.0,1.0,0.0,0.0,0.0,
2151,0,"Creature\slith\Slith.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2048,0.694400012493,2.08299994469,0.0,-1.64857304096,-0.835492014885,-0.0460570007563,0.807789027691,0.842099010944,2.16188693047,1.0,1.0,0.0,0.0,0.0,
2171,0,"Creature\mobat\Mobat.mdx",1,1.0,1,-1,0.0,0.0,0.0,,0,0,2068,0.694400012493,2.08299994469,0.0,-1.52048099041,-3.35798692703,0.578480005264,1.19516003132,3.35427999496,3.79908108711,1.0,1.0,0.0,0.0,0.0,
2191,0,"Creature\Dryder\Dryder.mdx",2,1.0,-1,-1,0.0,0.0,0.0,,0,0,2088,0.694400012493,2.08299994469,0.0,-2.34082102776,-2.43810296059,-0.186011999846,2.05412888527,2.43752908707,3.30298089981,1.0,1.0,0.0,0.0,0.0,
2192,0,"Creature\Hakkar\Hakkar.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2089,0.611100018024,2.03099989891,0.0,-1.74860405922,-1.90868198872,-0.136981993914,0.565231025219,1.88199698925,2.75453591347,1.0,1.0,0.0,0.0,0.0,
2193,0,"Creature\Hakkar\Hakkar.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2089,0.611100018024,2.03099989891,0.0,-1.74860405922,-1.90868198872,-0.136981993914,0.565231025219,1.88199698925,2.75453591347,1.0,1.0,0.0,0.0,0.0,
2194,1,"Creature\FelBat\BatRider.mdx",1,1.0,1,-1,18.0,12.0,1.0,,0,0,2090,0.611100018024,2.03099989891,1.19389104843,-2.26979899406,-5.22975683212,1.39345705509,3.43983697891,5.23510885239,7.3558549881,1.0,1.0,0.0,0.0,0.0,
2195,0,"Creature\GnomeRocketCar\GnomeRocketCar.mdx",1,1.0,3,-1,0.0,0.0,0.0,,0,0,2091,5.0640001297,6.25199985504,0.0,-2.88665699959,-1.68520998955,-0.0450639985502,2.67555403709,1.45319700241,6.66901111603,1.0,1.0,0.0,0.0,0.0,
2196,0,"Creature\Dragon\Taerar.mdx",3,1.0,1,5,30.0,20.0,3.0,,2,12,2092,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.81606483459,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2197,0,"Creature\Dragon\Lethon.mdx",3,1.0,1,5,30.0,20.0,5.0,,2,12,2093,0.694400012493,2.08299994469,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.81606483459,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2198,0,"Creature\Murloc\BabyMurloc.mdx",0,1.0,1,5,7.0,5.0,1.0,,0,0,2094,0.611100018024,2.03099989891,0.387196004391,-0.702305972576,-0.511799991131,-0.00195199996233,0.4410110116,0.509684979916,1.30912995338,1.0,1.0,0.0,0.0,0.0,
2199,0,"Creature\DruidOwlbear\DruidOwlBear.mdx",1,1.0,-1,5,18.0,12.0,1.0,,0,0,2095,0.611100018024,2.03099989891,1.34668695927,-1.05046105385,-1.55534398556,-0.00373500003479,0.87843298912,1.55198001862,3.96682310104,1.0,1.0,0.0,0.0,0.0,
2200,0,"Creature\DruidOwlbear\DruidOwlBearTauren.mdx",1,1.0,-1,5,18.0,12.0,1.0,,0,0,2096,0.611100018024,2.03099989891,1.34668695927,-1.05046105385,-1.55534398556,-0.00373500003479,0.87843298912,1.55198001862,2.91051197052,1.0,1.0,0.0,0.0,0.0,
2201,11,"Creature\SteamTonk\SteamTonk.mdx",0,1.0,3,-1,18.0,12.0,1.0,,0,0,2097,0.611100018024,2.03099989891,0.0,-0.443818002939,-0.420379012823,-0.00287099997513,0.438546001911,0.42598798871,0.672555029392,1.0,1.0,0.0,0.0,0.0,
2202,0,"CREATURE\MURLOC\BabyMurloc.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2094,0.694400012493,1.38900005817,0.0,-0.702305972576,-0.511799991131,-0.00195199996233,0.4410110116,0.509684979916,1.30912995338,1.0,1.0,0.0,0.0,0.0,
2203,0,"Creature\ManafiendGreen\ManaFiendGreen.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2098,0.611100018024,2.03099989891,0.0,-0.972662985325,-1.8404020071,0.0814210027456,1.08050096035,1.84162700176,3.44550704956,1.0,1.0,0.0,0.0,0.0,
2204,1,"Creature\SilithidWaspBoss\SilithidWaspBoss.mdx",2,1.0,2,-1,18.0,12.0,1.0,,0,0,2099,0.611100018024,2.03099989891,0.0,-3.81214690208,-6.67586708069,0.712772011757,5.51130580902,6.05288314819,13.6553201675,1.0,1.0,0.0,0.0,0.0,
2205,0,"Creature\Horisath\Horisath.mdx",3,1.0,-1,1,18.0,12.0,1.0,,0,0,2100,0.611100018024,2.03099989891,0.0,-2.06221199036,-3.17558193207,-0.0037420000881,1.75395298004,2.73147988319,8.82151699066,1.0,1.0,0.0,0.0,0.0,
2206,3,"Creature\InvisibleMan\InvisibleMan.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2101,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2207,1,"Creature\LesserManaFiend\LesserManaFiend.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2102,0.611100018024,2.03099989891,0.0,-0.857976019382,-0.905654013157,0.46498298645,0.829429984093,1.0572309494,3.02940988541,1.0,1.0,0.0,0.0,0.0,
2208,2052,"Character\BloodElf\Male\BloodElfMale.mdx",1,1.0,1,1,12.0,10.0,1.0,,0,0,2155,0.611100018024,2.03099989891,1.16613197327,-0.640332996845,-0.480390995741,-0.00597199983895,0.370373994112,0.43721601367,2.22949790955,1.0,1.0,0.0,0.0,0.0,
2209,2052,"Character\BloodElf\Female\BloodElfFemale.mdx",1,1.0,1,1,12.0,10.0,1.0,,0,0,2156,0.611100018024,2.03099989891,1.15800702572,-0.500903010368,-0.377718001604,-0.000381999998353,0.352957993746,0.316758990288,2.01374793053,1.0,1.0,0.0,0.0,0.0,
2210,1,"Creature\ManaWurm\ManaWurm.mdx",0,1.0,1,-1,0.0,0.0,0.0,,0,0,2103,0.611100018024,2.03099989891,0.0,-1.06500303745,-0.255493998528,0.817761003971,0.377519011497,0.525457024574,1.40915894508,1.0,1.0,0.0,0.0,0.0,
2211,0,"Creature\BloodElfGuard\BloodElfMale_Guard.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2104,0.611100018024,2.03099989891,0.0,-1.27341401577,-0.536408007145,9.69999964582e-005,1.22305595875,0.490646004677,2.28155899048,1.0,1.0,0.0,0.0,0.0,
2212,0,"Creature\CrackElf\CrackElfMale.mdx",0,1.0,1,1,18.0,12.0,1.0,,0,0,2105,0.611100018024,2.03099989891,0.0,-0.476729005575,-0.56627202034,-0.00727100018412,0.384068012238,0.382532000542,1.9498000145,1.0,1.0,0.0,0.0,0.0,
2213,1,"Creature\EyeOfKathune\EyeofKathune.mdx",4,1.0,3,-1,18.0,12.0,1.0,,0,12,2106,26.1100006104,22.7800006866,0.0,-20.8448371887,-32.7812690735,-23.2021427155,20.8687095642,32.790725708,46.4991455078,1.0,1.0,0.0,0.0,0.0,
2215,0,"Creature\MountedDemonKnight\MountedDemonKnight.mdx",1,1.0,3,6,0.0,0.0,0.0,,0,0,2107,0.694400012493,2.08299994469,0.0,-1.39875102043,-0.657680988312,-0.00211600004695,2.21215796471,0.618669986725,3.38435101509,1.0,1.0,0.0,0.0,0.0,
2216,1,"Creature\SilithidTankBoss\SilithidTankBoss.mdx",2,1.0,2,4,18.0,12.0,1.0,,0,0,2108,3.77999997139,8.03400039673,0.0,-4.43369197845,-3.85689210892,0.00461400020868,5.5941901207,4.16118717194,7.62199401855,1.0,1.0,0.0,0.0,0.0,
2217,1,"Creature\SilithidTankBoss\SilithidTankBoss_Damaged.mdx",2,1.0,2,4,18.0,12.0,1.0,,0,0,2109,3.82399988174,8.34099960327,0.0,-4.39468622208,-3.85606098175,0.00754000013694,5.6337890625,4.16404294968,7.20605897903,1.0,1.0,0.0,0.0,0.0,
2218,1,"Creature\SANDWORM\SandWorm.mdx",4,1.0,2,4,18.0,12.0,1.0,,0,0,2110,0.611100018024,2.03099989891,0.0,-1.3059040308,-1.69393396378,-1.12284696102,1.05536305904,1.59430301189,4.27296209335,0.300000011921,1.35000002384,0.0,0.0,0.0,
2219,0,"Creature\RidingSilithid\RidingSilithid.mdx",2,1.0,2,-1,18.0,12.0,1.0,,0,0,2111,0.611100018024,2.03099989891,1.81726300716,-2.46074199677,-1.44065201283,-0.0457860007882,1.36793994904,1.77295994759,3.2199819088,1.0,1.0,0.0,0.0,0.0,
2220,1,"Creature\RidingSilithid\RidingSilithid.mdx",1,1.0,2,-1,18.0,12.0,1.0,,0,0,2112,0.611100018024,2.03099989891,1.81726300716,-2.46074199677,-1.44065201283,-0.0457860007882,1.36793994904,1.77295994759,3.2199819088,1.0,1.0,0.0,0.0,0.0,
2221,0,"Creature\SlimeGiant\GiantSlime.mdx",3,1.0,2,-1,18.0,12.0,1.0,,0,0,81,0.611100018024,2.03099989891,1.03618299961,-14.1192426682,-8.59878253937,-0.193875998259,7.03655815125,8.41614246368,12.8538274765,1.0,1.0,0.0,0.0,0.0,
2222,0,"Creature\SandReaver\SandReaver.mdx",2,1.0,2,-1,18.0,12.0,1.0,,0,0,2113,0.868099987507,2.60400009155,0.0,-8.9220123291,-5.01505708694,-1.56530594826,4.66235589981,5.34311199188,2.87767195702,1.0,1.0,0.0,0.0,0.0,
2223,0,"Creature\TwinEmperor\TwinEmperor.mdx",2,1.0,2,-1,0.0,0.0,0.0,,0,0,2114,0.611100018024,2.03099989891,3.39035010338,-1.13633000851,-2.04899191856,-0.00941499974579,0.882668972015,2.04151201248,6.65957117081,1.0,1.0,0.0,0.0,0.0,
2224,0,"Creature\BODYOFKATHUNE\BodyofKathune.mdx",4,1.0,-1,-1,0.0,0.0,0.0,,0,38,2115,27.0799999237,11.1800003052,0.0,-24.2871894836,-21.5213470459,-5.8981590271,25.4101371765,23.4220237732,26.0413227081,1.0,1.0,0.0,0.0,0.0,
2225,0,"Creature\HalfBodyofKathune\HalfBodyofKathune.mdx",4,1.0,-1,-1,0.0,0.0,0.0,,0,0,2116,24.1200008392,9.9610004425,0.0,-15.9070177078,-15.9380064011,-0.77100199461,15.8951148987,15.8926315308,7.59040307999,1.0,1.0,0.0,0.0,0.0,
2226,0,"Creature\EyeStalkofKathune\EyeStalkofKathune.mdx",2,1.0,3,-1,18.0,12.0,1.0,,0,0,2106,0.611100018024,2.03099989891,0.0,-2.60670590401,-1.01298201084,-0.934058010578,1.21080100536,1.0162409544,6.18144893646,1.0,1.0,0.0,0.0,0.0,
2227,0,"Creature\ClawofKathune\ClawofKathune.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2117,2.4430000782,5.15299987793,0.0,-1.33635902405,-1.44602096081,-1.18542397022,2.97799301147,1.44597601891,3.79144406319,1.14999997616,1.0,0.0,0.0,0.0,
2228,0,"Creature\MouthofKathune01\MouthofKathune01.mdx",2,1.0,3,-1,18.0,12.0,1.0,,0,0,2118,0.611100018024,2.03099989891,8.30668354034,-3.59825897217,-3.74658298492,-12.892159462,1.92820894718,3.75027799606,-1.13852500916,1.0,1.0,0.0,0.0,0.0,
2229,0,"Creature\Shark\Shark.mdx",3,1.0,1,-1,18.0,12.0,1.0,,0,0,183,0.611100018024,2.03099989891,0.0,-3.28991103172,-3.37917900085,-0.10290300101,3.01703310013,3.55042004585,2.65888190269,1.0,1.0,0.0,0.0,0.0,
2230,0,"Creature\PortalofKathune\PortalofKathune.mdx",3,1.0,-1,-1,0.0,0.0,0.0,,0,0,2119,0.611100018024,2.03099989891,0.0,-27.4069461823,-27.1998100281,-4.36209917068,26.0394210815,27.0710506439,1.41387605667,1.0,1.0,0.0,0.0,0.0,
2231,0,"Creature\NIAN\Nian.mdx",2,1.0,3,5,18.0,12.0,1.0,,1,11,2120,0.611100018024,2.03099989891,0.0,-4.19112205505,-2.28926491737,-0.0193840004504,3.14666199684,2.31181001663,4.35117483139,1.5,0.40000000596,0.0,0.0,0.0,
2232,0,"Creature\ReinDeer\ReinDeer.mdx",1,1.0,1,6,18.0,12.0,1.0,,0,0,2121,0.694400012493,2.08299994469,0.0,-1.15491998196,-0.852280020714,-0.0181850008667,2.67878890038,0.742371022701,2.77900600433,1.0,1.0,0.0,0.0,0.0,
2233,0,"Creature\ReinDeer\ReinDeerMount.mdx",1,1.0,1,6,18.0,12.0,1.0,,0,0,2122,0.611100018024,2.03099989891,2.00780391693,-1.15492296219,-0.851930975914,-0.0182230006903,2.67822003365,0.742371022701,2.77417588234,1.0,1.0,0.0,0.0,0.0,
