id;modelid1;value
9273;8479;Petra Grossen
9274;9342;Dadanga
9296;8489;Milly Osworth
9297;2157;Enraged Wyvern
9298;8949;Donova Snowden
9299;8717;Gaeriyan
9316;8630;Wenikee Boltbucket
9317;8631;Rilli Greasygob
9318;8509;Incendosaur
9319;9212;Houndmaster Grebmar
9336;8569;Boss Copperplug
9356;8633;Innkeeper Shul'kar
9376;1204;Blazerunner
9377;8549;Swirling Vortex
9396;1161;Ground Pounder
9397;8716;Living Storm
9398;8706;Twilight's Hammer Executioner
9416;11420;Scarshield Worg
9436;8573;Spawn of Bael'Gar
9437;8591;Dark Keeper Vorfalk
9438;8592;Dark Keeper Bethek
9439;8593;Dark Keeper Uggel
9441;8594;Dark Keeper Zimrel
9442;8595;Dark Keeper Ofgut
9443;8596;Dark Keeper Pelver
9445;8597;Dark Guard
9447;10376;Scarlet Warder
9448;10395;Scarlet Praetorian
9449;10387;Scarlet Cleric
9450;10398;Scarlet Curate
9451;10413;Scarlet Archmage
9452;10403;Scarlet Enchanter
9453;5564;Aquementas
9454;2880;Xavathras
9456;4874;Warlord Krom'zar
9457;8649;Horde Defender
9458;9578;Horde Axe Thrower
9459;2552;Cyrus Therepentous
9460;11375;Gadgetzan Bruiser
9461;6374;Frenzied Black Drake
9462;8589;Chieftain Bloodmaw
9464;8589;Overlord Ror
9465;10738;Golhine the Hooded
9467;10642;Miblon Snarltooth
9476;8655;Watchman Doomgrip
9477;4754;Cloned Ooze
9496;10056;Gorishi Egg
9498;7572;Gorishi Grub
9499;8652;Plugger Spazzring
9500;2834;Mistress Nagmara
9501;8634;Innkeeper Adegwa
9502;8177;Phalanx
9503;8654;Private Rocknot
9516;8611;Lord Banehollow
9517;10198;Shadow Lord Fel'dan
9518;10191;Rakaiah
9520;8697;Grark Lorkrub
9521;9074;Enraged Felbat
9522;8699;Blackrock Ambusher
9523;4871;Kolkar Stormseer
9524;1349;Kolkar Invader
9525;7115;Freewind Brave
9526;1149;Enraged Gryphon
9527;479;Enraged Hippogryph
9528;8657;Arathandris Silversky
9529;8660;Maybess Riverbreeze
9536;8656;Maxwort Uberglint
9537;8658;Hurley Blackbreath
9538;8664;High Executioner Nuzrak
9539;8629;Shadow of Lexlort
9540;8659;Enohar Thunderbrew
9541;8661;Blackbreath Crony
9543;8667;Ribbly Screwspigot
9544;8665;Yuka Screwspigot
9545;8673;Grim Patron
9546;9026;Raschal the Courier
9547;8678;Guzzling Patron
9548;8666;Cawind Trueaim
9549;8668;Borand
9550;8669;Furmund
9551;8670;Starn
9552;8671;Zanara
9553;8672;Nadia Vernon
9554;8681;Hammered Patron
9555;8677;Mu'uta
9556;7949;Felhound Minion
9558;8846;Grimble
9559;8847;Grizzlowe
9560;8685;Marshal Maxwell
9561;8693;Jalinda Sprig
9562;8694;Helendis Riverhorn
9563;8696;Ragged John
9564;8848;Frezza
9565;8695;Mayara Brightwing
9566;8849;Zapetta
9568;8711;Overlord Wyrmthalak
9580;8766;Orgrimmar Talent Master
9583;9633;Bloodaxe Veteran
9584;8809;Jalane Ayrole
9596;9668;Bannok Grimaxe
9598;11362;Arei
9600;8816;Parrot
9601;8824;Treant Spirit
9602;11564;Hahk'Zor
9604;11562;Gorgon'och
9605;6049;Blackrock Raider
9616;8829;Laris Geardawdle
9618;8831;Karna Remtravel
9619;8832;Torwa Pathfinder
9620;8890;Dreka'Sur
9621;9595;Gargantuan Ooze
9622;8844;U'cha
9623;8841;A-Me 01
9636;10692;Kireena
9637;4589;Scorching Totem
9656;8909;Pet Bombling
9657;8910;Lil' Smoky
9660;8929;Agnar Beastamer
9662;6294;Sprite Darter Hatchling
9676;9027;Tink Sprocketwhistle
9677;11553;Ograbisi
9678;9051;Shill Dinger
9679;9054;Tobias Seecher
9680;9053;Crest Killer
9681;9049;Jaz
9682;9052;Marshal Reginald Windsor
9683;5242;Lar'korwi Mate
9684;11318;Lar'korwi
9687;4590;Windwall Totem
9688;4590;Windwall Totem II
9689;4590;Windwall Totem III
9690;9371;Ember Worg
9691;8970;Venomtip Scorpid
9692;9602;Bloodaxe Raider
9693;9625;Bloodaxe Evoker
9694;11420;Slavering Ember Worg
9695;10984;Deathlash Scorpid
9696;9562;Bloodaxe Worg
9697;9370;Giant Ember Worg
9698;10985;Firetail Scorpid
9699;8971;Fire Beetle
9700;5560;Lava Crab
9701;2864;Spire Scorpid
9706;11388;Yorba Screwspigot
9707;9510;Scarshield Portal
9708;4449;Burning Imp
9716;9617;Bloodaxe Warmonger
9717;9613;Bloodaxe Summoner
9718;11809;Ghok Bashguud
9736;9738;Quartermaster Zigris
9776;10815;Flamekin Spitter
9777;10816;Flamekin Sprite
9778;10817;Flamekin Torcher
9779;10814;Flamekin Rager
9796;9151;Galgar
9816;2172;Pyroguard Emberseer
9817;9670;Blackhand Dreadweaver
9818;9849;Blackhand Summoner
9819;9686;Blackhand Veteran
9836;21011;Mathredis Firestar
9856;9133;Auctioneer Grimful
9857;9132;Auctioneer Grizzlin
9858;10754;Auctioneer Kresky
9859;9131;Auctioneer Lympkin
9860;10927;Salia
9861;10926;Moora
9862;9129;Jaedenar Legionnaire
9876;9130;Locheed
9877;11335;Prince Xavalis
9878;9449;Entropic Beast
9879;9449;Entropic Horror
9916;478;Jarquia
9937;9990;Common Kitten
9938;12162;Magmus
9956;9309;Shadowforge Flame Keeper
9976;9250;Tharlidun
9977;9249;Sylista
9978;9252;Wesley
9979;9251;Sarah Goode
9980;9253;Shelby Stoneflint
9981;9254;Sikwa
9982;9255;Penny
9983;9256;Kelsuwa
9984;9258;Ulbrek Firehand
9985;9259;Laziphus
9986;9260;Shyrka Wolfrunner
9987;9262;Shoja'my
9988;9261;Xon'cha
9989;9263;Lina Hearthstove
9990;9574;Lanti'gah
9996;9343;Winna Hazzard
9997;11389;Spraggle Frock
9998;9341;Shizzle
9999;9340;Ringo
10000;2353;Arugal
10016;1141;Tainted Rat
10017;2177;Tainted Cockroach
10036;10704;Brackenwall Enforcer
10037;3447;Lakeshire Guard
10038;2381;Night Watch Guard
10040;11085;Gorishi Hive Guard
10041;11086;Gorishi Hive Queen
10042;9230;Corrupted Saber
10043;9233;Ribbly's Crony
10045;9265;Kirk Maxwell
10046;9264;Bethaine Flinthammer
10047;9266;Michael
10048;9267;Gereck
10049;9268;Hekkru
10050;9269;Seikwa
10051;9270;Seriadne
10052;9271;Maluressian
10053;9273;Anya Maulray
10054;9272;Bulrug
10055;9274;Morganus
10056;9275;Alassin
10057;9279;Theodore Mont Claire
10058;9281;Greth
10059;9282;Antarius
10060;9284;Grimestack
10061;9283;Killium Bouldertoe
10062;9285;Steven Black
10063;9286;Reggifuz
10076;9295;High Priestess of Thaurissan
10077;9562;Deathmaw
10078;1018;Terrorspark
10079;9898;Brave Moonhorn
10082;9293;Zerillis
10083;8249;Rage Talon Flamescale
10085;9294;Jaelysia
10086;9337;Hesuwa Thunderhorn
10088;9336;Xao'tsu
10089;9339;Silvaria
10090;9338;Belia Thundergranite
10096;9329;High Justice Grimstone
10116;9330;Slave
10117;7550;Tortured Slave
10118;9344;Nessa Shadowsong
10119;12232;Volchan
10120;5989;Vault Warder
10136;9353;Chemist Fuely
10157;12236;Moonkin Oracle
10158;5927;Moonkin
10159;9390;Young Moonkin
10160;12237;Raging Moonkin
10161;397;Rookery Whelp
10162;9472;Lord Victor Nefarius
10176;9470;Kaltunk
10177;9469;Spire Scarab
10179;9474;White Mechanostrider Mod B
10180;9476;Unpainted Mechanostrider
10181;28213;Lady Sylvanas Windrunner
10182;11660;Rokaro
10183;4590;Moonflare Totem
10184;8570;Onyxia
10196;9489;General Colbatann
10197;3208;Mezzir the Howler
10198;10317;Kashoch the Reaver
10199;9491;Grizzle Snowpaw
10200;10054;Rak'shiri
10201;10925;Lady Hederine
10202;6373;Azurous
10204;9492;Misha
10216;9550;Gubber Blump
10217;4589;Flame Buffet Totem
10218;2030;Superior Healing Ward
10219;9551;Gwennyth Bly'Leggonde
10220;9567;Halycon
10221;9563;Bloodaxe Worg Pup
10257;9553;Bijou
10258;2554;Rookery Guardian
10259;9563;Worg Pup
10260;9561;Kibler
10261;1913;Burning Felhound
10262;9556;Opus
10263;5047;Burning Felguard
10264;9581;Solakar Flamewreath
10266;9739;Ug'thok
10267;9791;Tinkee Steamboil
10268;9564;Gizrul the Slavener
10276;9741;Rotgath Stonebeard
10277;9740;Groum Stonebeard
10278;9742;Thrag Stonehoof
10290;2236;Captured Felwood Ooze
10293;9822;Dulciea Frostmoon
10296;9643;Vaelan
10299;9642;Scarshield Infiltrator
10300;9775;Ranshalla
10301;9773;Jaron Stoneshaper
10302;9777;Krakle
10303;9776;Storm Shadowhoof
10304;18910;Aurora Skycaller
10305;9780;Umi Rumplesnicker
10306;9779;Trull Failbane
10307;9774;Witch Doctor Mau'ari
10316;9690;Blackhand Incarcerator
10317;9734;Blackhand Elite
10318;9691;Blackhand Assassin
10319;9696;Blackhand Iron Guard
10321;6374;Emberstrife
10322;9695;Ancient Frostsaber
10323;1079;Murkdeep
10336;4805;Primal Leopard
10337;6442;Tawny Sabercat
10338;9714;Golden Sabercat
10339;9806;Gyth
10340;9912;Vaelastrasz the Red
10356;7892;Bayne
10357;9750;Ressan the Needler
10358;5430;Fellicent's Shade
10359;418;Sri'skulk
10360;9762;Kergul Bloodaxe
10361;9761;Gruul Darkblade
10363;10115;General Drakkisath
10364;9763;Yaelika Farclaw
10366;9753;Rage Talon Dragon Guard
10367;9765;Shrye Ragefist
10369;9768;Trayexir
10370;9769;[UNUSED] Xur'gyl
10371;8310;Rage Talon Captain
10372;8309;Rage Talon Fire Tongue
10373;2007;Xabraxxis
10374;9755;Spire Spider
10375;9756;Spire Spiderling
10376;9755;Crystal Fang
10377;9901;Elu
10378;9771;Omusa Thunderhorn
10379;9770;Altsoba Ragetotem
10380;9772;Sanuye Runetotem
10381;10974;Ravaged Cadaver
10382;10972;Mangled Cadaver
10383;10970;Broken Cadaver
10384;10483;Spectral Citizen
10385;10478;Ghostly Citizen
10387;146;Vengeful Phantom
10388;10700;Spiteful Phantom
10389;10701;Wrath Phantom
10390;9789;Skeletal Guardian
10391;9784;Skeletal Berserker
10393;2606;Skul
10394;775;Black Guard Sentry
10398;10631;Thuzadin Shadowcaster
10399;10535;Thuzadin Acolyte
10400;10539;Thuzadin Necromancer
10405;559;Plague Ghoul
10406;10626;Ghoul Ravener
10407;414;Fleshflayer Ghoul
10408;7533;Rockwing Gargoyle
10409;11071;Rockwing Screecher
10411;4629;Eye of Naxxramas
10412;6841;Crypt Crawler
10413;9758;Crypt Beast
10414;1693;Patchwork Horror
10415;9832;Ash'ari Crystal
10416;9760;Bile Spewer
10417;12819;Venom Belcher
10418;10492;Crimson Guardsman
10419;10488;Crimson Conjuror
10420;10496;Crimson Initiate
10421;10500;Crimson Defender
10422;10504;Crimson Sorcerer
10423;10508;Crimson Priest
10424;10512;Crimson Gallant
10425;10529;Crimson Battle Mage
10426;10516;Crimson Inquisitor
10427;9900;Pao'ka Swiftmountain
10428;9902;Motega Firemane
10429;9778;Warchief Rend Blackhand
10430;10193;The Beast
10431;9792;Gregor Greystone
10432;2606;Vectus
10433;10248;Marduk Blackpool
10435;10433;Magistrate Barthilas
10436;10698;Baroness Anastari
10437;9793;Nerub'enkan
10438;10546;Maleki the Pallid
10439;12818;Ramstein the Gorger
10440;10729;Baron Rivendare
10441;1141;Plagued Rat
10442;10095;Chromatic Whelp
10445;9810;Selina Dourman
10447;10094;Chromatic Dragonspawn
10455;9818;Binny Springblade
10456;9821;Prynne
10460;10195;Prospector Ironboot
10461;7511;Plagued Insect
10463;10728;Shrieking Banshee
10464;8782;Wailing Banshee
10467;4587;Mana Tide Totem
10468;10655;Felnok Steelspring
10469;11161;Scholomance Adept
10470;11164;Scholomance Neophyte
10471;11157;Scholomance Acolyte
10472;11157;Scholomance Occultist
10473;11163;Scholomance Shadowcaster
10475;11161;Scholomance Student
10476;11161;Scholomance Necrolyte
10477;11163;Scholomance Necromancer
10478;11401;Splintered Skeleton
10479;5432;Skulking Corpse
10480;10978;Unstable Corpse
10481;10975;Reanimated Corpse
10482;9786;Risen Lackey
10485;9786;Risen Aberration
10486;7847;Risen Warrior
10487;11489;Risen Protector
10488;12074;Risen Construct
10489;7848;Risen Guard
10491;11397;Risen Bonewarder
10495;519;Diseased Ghoul
10497;414;Ragged Ghoul
10498;3942;Spectral Tutor
10499;3942;Spectral Researcher
10500;3942;Spectral Teacher
10502;11835;Lady Illucia Barov
10503;11073;Jandice Barov
10504;11072;Lord Alexei Barov
10505;20981;Instructor Malicia
10506;7534;Kirtonos the Herald
10507;10433;The Ravenian
10508;7919;Ras Frostwhisper
10509;9686;Jed Runewatcher
10510;7763;Plagued Slime
10516;10771;The Unforgiven
10536;9903;Plagued Maggot
10537;9899;Cliffwatcher Longhorn
10538;9909;Vaelastrasz
10539;10132;Hagar Lightninghoof
10540;31736;Vol'jin
10541;7804;Krakle's Thermometer
10556;10038;Lazy Peon
10557;4589;Flametongue Totem IV
10558;10482;Hearthsinger Forresten
10559;4979;Lady Vespia
10577;10005;Crypt Scarab
10578;9911;Bom'bay
10580;4631;Fetid Zombie
10581;9913;Young Arikara
10582;10209;Dog
10583;1233;Gryfe
10584;11583;Urok Doomhowl
10596;9929;Mother Smolderweb
10598;9997;Smolderweb Hatchling
10599;9936;Hulfnar Stonetotem
10600;9935;Thontek Rumblehoof
10601;11584;Urok Enforcer
10602;11585;Urok Ogre Magus
10603;9939;Hallucination
10604;9937;Huntress Nhemai
10605;10311;Scarlet Medic
10606;9938;Huntress Yaeliura
10608;10332;Scarlet Priest
10610;9946;Angus
10611;9947;Shorty
10612;10958;Guard Wachabe
10616;10995;Supervisor Raelen
10617;9532;Galak Messenger
10618;10190;Rivern Frostwind
10619;9954;Glacier
10636;7933;Pack Kodo
10637;9969;Malyfous Darkhammer
10638;10057;Kanati Greycloud
10639;6800;Rorgish Jowl
10640;5773;Oakpaw
10641;8389;Branch Snapper
10642;5561;Eck'alom
10643;11293;Mugglefin
10644;165;Mist Howler
10645;10093;Thalia Amberhide
10646;10092;Lakota Windsong
10647;11331;Prince Raze
10648;2879;Xavaric
10656;850;Guardian Felhunter
10657;9993;Corrupted Cat
10658;9990;Winna's Kitten
10659;10585;Cobalt Whelp
10660;10584;Cobalt Broodling
10661;10583;Spell Eater
10662;9995;Spellmaw
10663;9996;Manaclaw
10664;6373;Scryer
10665;9999;Junior Apothecary Holland
10666;10006;Gordo
10667;10008;Chromie
10668;10004;Beaten Corpse
10676;10009;Raider Jhash
10678;10007;Plagued Hatchling
10680;9670;Summoned Blackhand Dreadweaver
10681;9686;Summoned Blackhand Veteran
10682;10010;Raider Kerr
10683;8309;Rookery Hatcher
10684;11423;Remorseful Highborne
10685;10015;Swine
10696;4137;Refuge Pointe Defender
10697;10029;Bile Slime
10698;10030;Summoned Zombie
10699;10031;Carrion Scarab
10716;10033;Belfry Bat
10717;10046;Temporal Parasite
10718;10036;Shahram
10719;10071;Herald of Thrall
10720;9435;Galak Assassin
10721;10049;Novice Warrior
10737;10113;Shy-Rotam
10738;9491;High Chief Winterfall
10739;10069;Mulgris Deepriver
10740;6293;Awbee
10741;10114;Sian-Rotam
10742;10176;Blackhand Dragon Handler
10756;5562;Scalding Elemental
10757;5561;Boiling Elemental
10758;10223;Grimtotem Bandit
10759;10238;Grimtotem Stomper
10760;10227;Grimtotem Geomancer
10761;10233;Grimtotem Reaver
10762;10172;Blackhand Thug
10776;10089;Finkle Einhorn
10778;10129;Janice Felstone
10779;10090;Infected Squirrel
10780;10091;Infected Deer
10781;10130;Royal Overseer Bauhaus
10782;10131;Royal Factor Bathrilor
10799;763;Warosh
10800;6704;Warosh the Redeemed
10801;10487;Jabbering Ghoul
10802;10659;Hitah'ya the Keeper
10803;10111;Rifleman Wheeler
10804;10110;Rifleman Middlecamp
10805;10109;Spotter Klemmy
10806;10618;Ursius
10807;12683;Brumeran
10808;571;Timmy the Cruel
10809;7856;Stonespine
10811;10544;Archivist Galford
10812;10545;Grand Crusader Dathrohan
10813;10691;Balnazzar
10814;10116;Chromatic Elite Guard
10816;7550;Wandering Skeleton
10817;10374;Duggan Wildhammer
10821;10709;Hed'mush the Rotting
10822;10452;Warlord Thresh'jin
10823;10443;Zul'Brin Warpbranch
10824;19824;Ranger Lord Hawkspear
10825;7856;Gish the Unmoving
10826;7847;Lord Darkscythe
10827;10432;Deathspeaker Selendre
10828;10431;High General Abbendis
10836;10627;Farmer Dalson
10837;10150;High Executor Derrington
10838;10151;Commander Ashlam Valorfist
10839;10210;Argent Officer Garush
10840;10211;Argent Officer Pureheart
10856;10212;Argent Quartermaster Hasana
10857;10213;Argent Quartermaster Lightspark
10876;10031;Undead Scarab
10877;10184;Courier Hammerfall
10878;10185;Herald Moonstalker
10879;10187;Harbinger Balthazad
10880;10186;Warcaller Gorlach
10881;10188;Bluff Runner Windstrider
10882;10183;Arikara
10896;10243;Arnak Grimtotem
10897;10196;Sindrayl
10899;10222;Goraluk Anvilcrack
10901;11492;Lorekeeper Polkelt
10902;7804;Andorhal Tower One
10903;7804;Andorhal Tower Two
10904;7804;Andorhal Tower Three
10905;7804;Andorhal Tower Four
10916;6829;Winterfall Runner
10917;10217;Aurius
10918;11513;Lorax
10919;10249;Shatterspear Troll
10920;10649;Kelek Skykeeper
10921;10254;Taronn Redfeather
10922;10253;Greta Mosshoof
10923;10647;Tenell Leafrunner
10924;10646;Ivy Leafrunner
10925;11009;Rotting Worm
10926;10445;Pamela Redpath
10927;10232;Marlene Redpath
10928;4162;Succubus Minion
10929;19806;Haleh
10930;10245;Dargh Trueaim
10936;10229;Joseph Redpath
10937;10237;Captain Redpath
10938;10242;Redpath the Corrupted
10939;11892;Marduk the Black
10940;10453;Ghost of the Past
10941;10981;Wizlo Bearingshiner
10942;10244;Nessy
10943;11731;Decrepit Guardian
10944;10247;Davil Lightfire
10945;10246;Davil Crokford
10946;11730;Horgus the Ravager
10947;10362;Darrowshire Betrayer
10948;10366;Darrowshire Defender
10949;10370;Silver Hand Disciple
10950;10358;Redpath Militia
10951;11471;Marauding Corpse
10952;3507;Marauding Skeleton
10953;11731;Servant of Horgus
10954;10448;Bloodletter
10955;4606;Summoned Water Elemental
10956;11263;Naga Siren
10976;19817;Jeziba
10977;10650;Quixxil
10978;10651;Legacki
10979;2709;Scarlet Hound
10980;10269;Umi's Mechanical Yeti
10981;10278;Frostwolf
10982;371;Whitewhisker Vermin
10983;14013;Winterax Troll
10984;11632;Winterax Berserker
10986;10282;Snowblind Harpy
10987;10285;Irondeep Trogg
10988;10283;Kodo Spirit
10990;13340;Alterac Ram
10991;494;Wildpaw Gnoll
10992;1095;Enraged Panther
10993;10454;Twizwick Sprocketgrind
10996;10459;Fallen Hero
10997;10674;Cannon Master Willey
11016;10407;Captured Arko'narin
11017;10472;Roxxik
11018;10402;Arko'narin
11019;10412;Jessir Moonbow
11020;10425;Remains of Trey Lightforge
11021;10426;Winterspring Frostsaber
11022;10456;Alexi Barov
11023;10457;Weldon Barov
11024;1030;Della
11025;10570;Mukdrak
11026;10569;Sprite Jumpsprocket
11027;3123;Illusory Wraith
11028;10571;Jemma Quikswitch
11029;10722;Trixie Quikswitch
11030;9784;Mindless Undead
11031;10572;Franklin Lloyd
11032;10458;Malor the Zealous
11033;10471;Smokey LaRue
11034;10469;Lord Maxwell Tyrosus
11035;10465;Betina Bigglezink
11036;10474;Leonid Barthalomew the Revered
11037;10575;Jenna Lemkenilli
11038;10560;Caretaker Alen
11039;10468;Duke Nicholas Zverenhoff
11040;10455;Watcher Brownell
11041;10573;Milla Fairancora
11042;10574;Sylvanna Forestmoon
11043;10463;Crimson Monk
11044;10576;Doctor Martin Felben
11046;10578;Whuut
11047;10577;Kray
11048;10580;Victor Ward
11049;10581;Rhiannon Davis
11050;10582;Trianna
11051;10586;Vhan
11052;10587;Timothy Worthington
11053;10549;High Priestess MacDonnell
11054;10820;Crimson Rifleman
11055;10550;Shadow Priestess Vandis
11056;10551;Alchemist Arbington
11057;10552;Apothecary Dithers
11058;10475;Fras Siabi
11063;10476;Carlin Redpath
11064;10907;Darrowshire Spirit
11065;10588;Thonys Pillarstone
11066;10589;Jhag
11067;10590;Malcomb Wynn
11068;10591;Betty Quin
11069;10477;Jenova Stoneshield
11070;10592;Lalina Summermoon
11071;10614;Mot Dawnstrider
11072;10610;Kitta Firewind
11073;10609;Annora
11074;10611;Hgarth
11075;569;Cauldron Lord Bilemaw
11076;2606;Cauldron Lord Razarch
11077;7848;Cauldron Lord Malvinious
11078;11649;Cauldron Lord Soulwrath
11079;10645;Wynd Nightchaser
11081;10616;Faldron
11082;10547;Stratholme Courier
11083;10615;Darianna
11084;10617;Tarn
11096;10625;Randal Worth
11097;10622;Drakk Stonehand
11098;10623;Hahrana Ironhide
11099;10554;Argent Guard
11100;4587;Mana Tide Totem II
11101;4587;Mana Tide Totem III
11102;10561;Argent Rider
11103;10565;Innkeeper Lyshaerya
11104;10567;Shelgrayn
11105;10566;Aboda
11106;10564;Innkeeper Sikewa
11111;1483;Wynne Larsone
11116;10653;Innkeeper Abeqwa
11117;10652;Awenasa
11118;10654;Innkeeper Vizzie
11119;10656;Azzleby
11120;10637;Crimson Hammersmith
11121;775;Black Guard Swordsmith
11122;1825;Restless Soul
11136;1825;Freed Soul
11137;10636;Xai'ander
11138;10657;Maethrya
11139;10658;Yugrek
11140;10644;Egan
11141;10641;Spirit of Trey Lightforge
11142;10668;Undead Postman
11143;10669;Postmaster Malown
11145;10693;Myolor Sunderfury
11146;10694;Ironus Coldsteel
11147;10661;Green Mechanostrider
11150;10666;Icy Blue Mechanostrider Mod A
11152;7804;The Scourge Cauldron
11153;10670;Red Skeletal Horse
11154;10671;Blue Skeletal Horse
11155;10672;Brown Skeletal Horse
11156;10720;Green Skeletal Warhorse
11176;10695;Krathok Moltenfist
11177;10696;Okothos Ironrager
11178;10697;Borgosh Corebender
11180;10734;Bloodvenom Post Brave
11181;11452;Shi'alune
11182;10739;Nixxrak
11183;10740;Blixxrak
11184;10741;Wixxrak
11185;10742;Xizzer Fizzbolt
11186;10744;Lunnix Sprocketslip
11187;10743;Himmik
11188;10745;Evie Whirlbrew
11189;10746;Qia
11190;10747;Everlook Bruiser
11191;10725;Lilith the Lithe
11192;10726;Kilram
11193;10724;Seril Scourgebane
11194;11406;Argent Defender
11195;10718;Deathcharger
11196;11442;Shatterspear Drummer
11197;9784;Mindless Skeleton
11198;19841;Broken Exile
11199;10753;Crimson Cannon
11200;158;Summoned Skeleton
11216;10895;Eva Sarkhoff
11217;10896;Lucien Sarkhoff
11218;10858;Kerlonian Evershade
11219;10878;Liladris Moonriver
11236;9554;Blood Parrot
11256;13444;Manifestation of Water
11257;11161;Scholomance Handler
11258;7550;Frail Skeleton
11259;11469;Nataka Longhorn
11260;11354;Northshire Peasant
11261;10901;Doctor Theolen Krastinov
11262;397;Onyxian Whelp
11263;3942;Spectral Projection
11276;2306;Azshara Sentinel
11277;11013;Caer Darrow Citizen
11278;11027;Magnus Frostwake
11279;11021;Caer Darrow Guardsman
11280;11017;Caer Darrow Cannoneer
11281;11025;Caer Darrow Horseman
11282;10929;Melia
11283;10928;Sammy
11284;4629;Dark Shade
11285;10930;Rory
11286;10931;Magistrate Marduke
11287;11028;Baker Masterson
11288;10935;Spectral Betrayer
11289;10939;Spectral Defender
11290;4778;Mossflayer Zombie
11291;4769;Unliving Mossflayer
11296;11117;Darrowshire Poltergeist
11316;11033;Joseph Dirte
11317;11468;Jinar'Zillen
11318;11609;Ragefire Trogg
11319;11610;Ragefire Shaman
11320;11010;Earthborer
11321;2075;Molten Elemental
11322;11434;Searing Blade Cultist
11323;11430;Searing Blade Enforcer
11324;11438;Searing Blade Warlock
11325;10990;Panda Cub
11326;10992;Mini Diablo
11327;10993;Zergling
11328;310;Eastvale Peasant
11338;11229;Hakkari Shadowcaster
11339;11225;Hakkari Shadow Hunter
11340;11221;Hakkari Blood Priest
11346;11158;Hakkari Oracle
11347;11219;Zealot Lor'Khan
11348;11189;Zealot Zath
11350;11074;Gurubashi Axe Thrower
11351;11109;Gurubashi Headhunter
11352;14832;Gurubashi Berserker
11353;11080;Gurubashi Blood Drinker
