long,long,long,long,flags,long,long,long,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,flags,long,None,None,long,float,float,None,
1437,0,4,378,0x40000040,0,0,0,0,0,47,"Dreadmaul Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1438,0,4,379,0x40200040,0,0,0,205,303,50,"Nethergarde Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1439,0,4,380,0x40000040,0,0,0,0,0,55,"Dreadmaul Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1440,0,4,381,0x40000040,0,0,0,0,0,51,"Serpent's Coil",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1441,0,4,382,0x40000040,0,0,0,10,0,54,"Altar of Storms",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1442,0,51,383,0x40000040,0,0,0,0,0,48,"Firewatch Ridge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1443,0,51,384,0x40000040,0,0,0,0,0,0,"The Slag Pit",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1444,0,51,385,0x40000040,0,0,0,0,0,56,"The Sea of Cinders",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1445,0,51,386,0x40000040,0,0,0,0,0,0,"Blackrock Mountain",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1446,0,51,387,0x40200040,0,0,0,0,0,0,"Thorium Point",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1457,0,4,388,0x40000040,0,0,0,0,0,47,"Garrison Armory",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1477,109,0,389,0x0,0,0,33,3,0,0,"The Temple of Atal'Hakkar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1497,0,0,685,0x4200138,0,0,40,0,0,10,"Undercity",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1517,0,3,686,0x40000040,0,0,0,0,0,0,"Uldaman",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1518,0,40,687,0x40000040,0,0,0,0,0,0,"Not Used Deadmines",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1519,0,0,688,0x200138,0,0,31,13,61,10,"Stormwind City",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1537,0,0,689,0x200138,0,0,42,0,0,10,"Ironforge",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1557,1,400,690,0x40000040,0,0,0,0,0,0,"Splithoof Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1577,0,33,691,0x40000040,0,0,0,0,0,0,"The Cape of Stranglethorn",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1578,0,33,692,0x40000040,0,0,0,0,0,0,"Southern Savage Coast",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1579,0,0,693,0x40,0,0,0,0,0,0,"Unused The Deadmines 002",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1580,0,1579,694,0x40000040,0,0,0,0,0,0,"Unused Ironclad Cove 003",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1581,36,0,695,0x0,76,0,53,204,0,0,"The Deadmines",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1582,36,1581,696,0x40000000,76,0,53,204,181,0,"Ironclad Cove",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1583,229,0,697,0x0,0,0,0,0,0,0,"Blackrock Spire",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1584,230,0,698,0x0,0,0,0,0,0,0,"Blackrock Depths",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1597,1,17,699,0x40000040,0,0,0,0,0,0,"Raptor Grounds UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1598,1,17,700,0x40000040,0,0,0,0,0,0,"Grol'dom Farm UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1599,1,17,701,0x40000040,0,0,0,0,0,0,"Mor'shan Base Camp",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1600,1,17,702,0x40000040,0,0,0,0,0,0,"Honor's Stand UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1601,1,17,703,0x40000040,0,0,0,0,0,0,"Blackthorn Ridge UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1602,1,17,704,0x40000040,0,0,0,0,0,0,"Bramblescar UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1603,1,17,705,0x40000040,0,0,0,0,0,0,"Agama'gor UNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1617,0,1519,706,0x40000040,0,0,43,13,61,0,"Valley of Heroes",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1637,1,0,707,0x200138,0,0,25,7,62,10,"Orgrimmar",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1638,1,0,708,0x200138,0,0,45,226,381,10,"Thunder Bluff",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1639,1,1638,709,0x40000040,0,0,0,0,0,0,"Elder Rise",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1640,1,1638,710,0x40000040,0,0,0,0,0,0,"Spirit Rise",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1641,1,1638,711,0x40000040,0,0,0,0,0,0,"Hunter Rise",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1657,1,0,712,0x200138,0,0,48,76,63,10,"Darnassus",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1658,1,1657,713,0x40000040,0,0,0,0,103,0,"Cenarion Enclave",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1659,1,1657,714,0x40000040,0,0,0,0,0,0,"Craftsmen's Terrace",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1660,1,1657,715,0x40000040,0,0,0,0,0,0,"Warrior's Terrace",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1661,1,1657,716,0x40000040,0,0,0,0,0,0,"The Temple Gardens",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1662,1,1657,717,0x40000040,0,0,0,0,0,0,"Tradesmen's Terrace",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
1677,0,36,718,0x40000040,0,0,0,0,0,33,"Gavin's Naze",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1678,0,36,719,0x40000040,0,0,0,0,0,33,"Sofera's Naze",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1679,0,36,720,0x40000040,0,0,0,0,0,33,"Corrahn's Dagger",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1680,0,36,721,0x40000040,0,0,0,0,0,34,"The Headland",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1681,0,36,722,0x40000040,0,0,0,0,0,31,"Misty Shore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1682,0,36,723,0x40000040,0,0,0,0,0,39,"Dandred's Fold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1683,0,36,724,0x40000040,0,0,37,10,0,34,"Growless Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1684,0,36,725,0x40000040,0,0,0,0,0,30,"Chillwind Point",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1697,1,17,726,0x40000040,0,0,0,0,0,18,"Raptor Grounds",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1698,1,17,727,0x40000040,0,0,0,0,0,20,"Bramblescar",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1699,1,17,728,0x40000040,0,0,0,0,0,13,"Thorn Hill",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1700,1,17,729,0x40000040,0,0,0,0,0,19,"Agama'gor",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1701,1,17,730,0x40000040,0,0,0,0,0,20,"Blackthorn Ridge",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1702,1,17,731,0x40200040,0,0,0,0,0,18,"Honor's Stand",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1703,1,17,732,0x40200040,0,0,0,0,0,17,"The Mor'shan Rampart",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1704,1,17,733,0x40000040,0,0,0,0,0,11,"Grol'dom Farm",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1717,1,17,734,0x40000040,0,0,0,0,0,24,"Razorfen Kraul",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1718,1,17,735,0x40200040,0,0,0,0,0,0,"The Great Lift",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
1737,0,33,736,0x40000040,0,0,0,0,0,40,"Mistvale Valley",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1738,0,33,737,0x40000040,0,0,0,0,0,43,"Nek'mani Wellspring",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1739,0,33,738,0x40000040,0,0,0,0,0,42,"Bloodsail Compound",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1740,0,33,739,0x40000040,0,0,0,0,0,36,"Venture Co. Base Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1741,0,33,740,0x40000040,0,0,0,0,0,43,"Gurubashi Arena",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1742,0,33,741,0x40000040,0,0,0,0,0,0,"Spirit Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1757,0,33,742,0x40000040,0,0,0,0,0,0,"The Crimson Veil",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1758,0,33,743,0x40000040,0,0,0,0,0,0,"The Riptide",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1759,0,33,744,0x40000040,0,0,0,0,0,0,"The Damsel's Luck",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1760,0,33,745,0x40000040,0,0,0,0,0,0,"Venture Co. Operations Center",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1761,1,361,746,0x40000040,0,0,0,194,0,47,"Deadwood Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1762,1,361,747,0x40000040,0,0,0,194,0,54,"Felpaw Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1763,1,361,748,0x40000040,0,0,0,193,161,51,"Jaedenar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1764,1,361,749,0x40000040,0,0,0,193,0,0,"Bloodvenom River",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1765,1,361,750,0x40000040,0,0,0,193,0,52,"Bloodvenom Falls",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1766,1,361,751,0x40000040,0,0,0,0,0,53,"Shatter Scar Vale",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1767,1,361,752,0x40000040,0,0,0,0,0,53,"Irontree Woods",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1768,1,361,753,0x40000040,0,0,0,0,0,0,"Irontree Cavern",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1769,1,361,754,0x40000040,0,0,0,0,0,54,"Timbermaw Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1770,1,361,755,0x40000040,0,0,0,0,0,0,"Shadow Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1771,1,361,756,0x40000040,0,0,0,0,0,0,"Shrine of the Deceiver",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1777,0,8,757,0x40000040,0,0,0,0,0,36,"Itharius's Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1778,0,8,758,0x40000040,0,0,0,0,0,41,"Sorrowmurk",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1779,0,8,759,0x40000040,0,0,0,0,0,0,"Draenil'dur Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1780,0,8,760,0x40000040,0,0,0,0,0,36,"Splinterspear Junction",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1797,0,8,761,0x40000040,0,0,0,0,0,41,"Stagalbog",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1798,0,8,762,0x40000040,0,0,0,0,0,36,"The Shifting Mire",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1817,0,8,763,0x40000040,0,0,0,0,0,0,"Stagalbog Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1837,0,45,764,0x40000040,0,0,0,3,0,0,"Witherbark Caverns",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1857,0,45,765,0x40000040,0,0,0,0,0,32,"Thoradin's Wall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1858,0,45,766,0x40000040,0,0,0,0,0,32,"Boulder'gor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1877,0,3,767,0x40000040,0,0,0,0,0,42,"Valley of Fangs",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1878,0,3,768,0x40000040,0,0,0,0,0,39,"The Dustbowl",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1879,0,3,769,0x40000040,0,0,0,0,0,40,"Mirage Flats",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1880,0,47,770,0x40000040,0,0,0,0,0,0,"Featherbeard's Hovel",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1881,0,47,771,0x40000040,0,0,0,0,0,0,"Shindigger's Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1882,0,47,772,0x40000040,0,0,0,0,0,45,"Plaguemist Ravine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1883,0,47,773,0x40000040,0,0,0,0,0,48,"Valorwind Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1884,0,47,774,0x40000040,0,0,0,0,0,46,"Agol'watha",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1885,0,47,775,0x40000040,0,0,0,0,0,42,"Hiri'watha",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1886,0,47,776,0x40000040,0,0,0,0,0,47,"The Creeping Ruin",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1887,0,47,777,0x40000040,0,0,0,0,0,0,"Bogen's Ledge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1897,0,3,778,0x40000040,0,0,0,0,0,36,"The Maker's Terrace",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1898,0,3,779,0x40000040,0,0,0,0,0,39,"Dustwind Gulch",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1917,0,47,780,0x40000040,0,0,0,0,0,49,"Shaol'watha",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1937,1,440,781,0x40000040,0,0,0,0,0,42,"Noonshade Ruins",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1938,1,440,782,0x40000040,0,0,0,0,0,45,"Broken Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1939,1,440,783,0x40000040,0,0,0,0,0,45,"Abyssal Sands",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1940,1,440,784,0x40000040,0,0,0,0,0,49,"Southbreak Shore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1941,1,0,785,0x40,0,0,0,0,0,0,"Caverns of Time",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,1.0,,
1942,1,490,786,0x40000040,0,0,0,0,0,48,"The Marshlands",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1943,1,490,787,0x40000040,0,0,0,0,0,50,"Ironstone Plateau",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1957,0,51,788,0x40000040,0,0,0,0,0,47,"Blackchar Cave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1958,0,51,789,0x40000040,0,0,0,0,0,43,"Tanner Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1959,0,51,790,0x40000040,0,0,0,0,0,45,"Dustfire Valley",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1977,309,0,791,0x0,0,11,32,3,0,0,"Zul'Gurub",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1978,0,8,792,0x40000040,0,0,0,0,0,41,"Misty Reed Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1997,1,361,793,0x40200040,0,0,0,0,0,0,"Bloodvenom Post ",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
1998,1,361,794,0x40000040,0,0,0,0,0,53,"Talonbranch Glade ",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2017,329,0,795,0x0,0,0,37,0,0,0,"Stratholme",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2037,0,0,796,0x40,0,0,0,0,0,0,"Quel'thalas",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2057,289,0,797,0x0,0,0,37,15,0,0,"Scholomance",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2077,1,148,798,0x40000040,0,0,0,0,0,0,"Twilight Vale",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2078,1,148,799,0x40000040,0,0,0,0,0,0,"Twilight Shore",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2079,1,15,800,0x40000040,0,0,32,3,0,61,"Alcaz Island",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2097,1,400,801,0x40000040,0,0,0,226,0,26,"Darkcloud Pinnacle",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2098,0,10,802,0x40000040,0,0,0,0,0,0,"Dawning Wood Catacombs",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2099,0,44,803,0x40000040,0,0,0,0,0,0,"Stonewatch Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2100,349,0,804,0x0,0,0,0,7,0,0,"Maraudon",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2101,0,38,805,0x40000040,0,0,0,0,0,0,"Stoutlager Inn",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2102,0,1,806,0x40000040,0,0,0,0,0,0,"Thunderbrew Distillery",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2103,0,11,807,0x40000040,0,0,0,0,0,0,"Menethil Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2104,0,11,808,0x40000040,0,0,0,0,0,0,"Deepwater Tavern",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2117,0,85,809,0x40000000,0,0,0,0,0,0,"Shadow Grave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2118,0,85,810,0x40000040,0,0,0,0,0,0,"Brill Town Hall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2119,0,85,811,0x40000040,0,0,0,0,0,0,"Gallows' End Tavern",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2137,1,215,812,0x40000040,0,0,0,0,0,0,"The Pools of VisionUNUSED",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2138,1,17,813,0x40000040,0,0,0,10,0,0,"Dreadmist Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2157,1,17,814,0x40000040,0,0,0,0,0,0,"Bael'dun Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2158,1,15,815,0x40000040,0,0,0,0,0,0,"Emberstrife's Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2159,1,0,816,0x0,0,0,33,237,0,0,"Onyxia's Lair",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2160,1,406,817,0x40000040,0,0,0,0,0,0,"Windshear Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2161,0,10,818,0x40000040,0,0,0,0,0,0,"Roland's Doom",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2177,0,33,819,0x400000D0,0,0,0,0,325,0,"Battle Ring",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2197,1,1638,820,0x40000040,0,0,0,0,0,0,"The Pools of Vision",,,,,,,,,,,,,,,,0xFF01FE,0x4,0,,,0,-500.0,0.0,,
2198,1,405,821,0x40000040,0,0,0,237,0,30,"Shadowbreak Ravine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2217,1,405,822,0x40000040,0,0,0,0,0,0,"Broken Spear Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2237,1,400,823,0x40000040,0,0,0,0,0,28,"Whitereach Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2238,1,400,824,0x40000040,0,0,0,0,0,0,"Gornia",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2239,1,400,825,0x40000040,0,0,0,0,0,0,"Zane's Eye Crater",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2240,1,400,826,0x40000040,0,0,0,0,0,0,"Mirage Raceway",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2241,1,618,827,0x40000040,0,0,0,0,0,57,"Frostsaber Rock",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2242,1,618,828,0x40000040,0,0,0,0,0,58,"The Hidden Grove",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2243,1,618,829,0x40000040,0,0,0,0,0,55,"Timbermaw Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2244,1,618,830,0x40000040,0,0,0,0,0,57,"Winterfall Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2245,1,618,831,0x40000040,0,0,0,223,301,56,"Mazthoril",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2246,1,618,832,0x40000040,0,0,0,0,0,55,"Frostfire Hot Springs",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2247,1,618,833,0x40000040,0,0,0,0,0,56,"Ice Thistle Hills",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2248,1,618,834,0x40000040,0,0,0,0,0,0,"Dun Mandarr",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2249,1,618,835,0x40000040,0,0,0,0,0,60,"Frostwhisper Gorge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2250,1,618,836,0x40000040,0,0,0,0,0,56,"Owl Wing Thicket",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2251,1,618,837,0x40000040,0,0,0,0,0,56,"Lake Kel'Theril",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2252,1,618,838,0x40000040,0,0,0,0,0,0,"The Ruins of Kel'Theril",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2253,1,618,839,0x40000040,0,0,0,76,103,55,"Starfall Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2254,1,618,840,0x40000040,0,0,0,0,0,0,"Ban'Thallow Barrow Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2255,1,618,841,0x40200040,0,0,0,235,0,55,"Everlook",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2256,1,618,842,0x40000040,0,0,37,205,0,60,"Darkwhisper Gorge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
2257,369,0,843,0x0,0,0,0,0,0,0,"Deeprun Tram",,,,,,,,,,,,,,,,0xFF01FE,0x2,0,,,0,-500.0,0.0,,
