long,long,long,float,float,float,long,
58557,184330,6033,0.0,0.0,17.6213321686,0,
58558,184330,6067,0.0,0.0,18.2595100403,0,
58559,184330,6100,0.0,0.0,18.906627655,0,
58560,184330,6133,0.0,0.0,19.5625495911,0,
58561,184330,6167,0.0,0.0,20.2271518707,0,
58562,184330,6200,0.0,0.0,20.9002971649,0,
58563,184330,6233,0.0,0.0,21.5818576813,0,
58564,184330,6267,0.0,0.0,22.2716999054,0,
58565,184330,6300,0.0,0.0,22.9696922302,0,
58566,184330,6333,0.0,0.0,23.6757068634,0,
58567,184330,6367,0.0,0.0,24.3896064758,0,
58568,184330,6400,0.0,0.0,25.1112613678,0,
58569,184330,6433,0.0,0.0,25.8405418396,0,
58570,184330,6467,0.0,0.0,26.5773162842,0,
58571,184330,6500,0.0,0.0,27.3214550018,0,
58572,184330,6533,0.0,0.0,28.0728225708,0,
58573,184330,6567,0.0,0.0,28.8312854767,0,
58574,184330,6600,0.0,0.0,29.5967235565,0,
58575,184330,6633,0.0,0.0,30.3689918518,0,
58576,184330,6667,0.0,0.0,31.1479663849,0,
58577,184330,6733,0.0,0.0,32.7255020142,0,
58578,184330,6800,0.0,0.0,34.3282814026,0,
58579,184330,6867,0.0,0.0,35.9552497864,0,
58580,184330,6933,0.0,0.0,37.6053504944,0,
58581,184330,7000,0.0,0.0,39.2775421143,0,
58582,184330,7067,0.0,0.0,40.9707641602,0,
58583,184330,7133,0.0,0.0,42.6839752197,0,
58584,184330,7200,0.0,0.0,44.4161109924,0,
58585,184330,7267,0.0,0.0,46.1661262512,0,
58586,184330,7333,0.0,0.0,47.9329719543,0,
58587,184330,7400,0.0,0.0,49.7155914307,0,
58588,184330,7467,0.0,0.0,51.512928009,0,
58589,184330,7567,0.0,0.0,54.2342529297,0,
58590,184330,7667,0.0,0.0,56.9827880859,0,
58591,184330,7767,0.0,0.0,59.7549858093,0,
58592,184330,7867,0.0,0.0,62.5472946167,0,
58593,184330,8000,0.0,0.0,66.2955245972,0,
58594,184330,8133,0.0,0.0,70.0647964478,0,
58595,184330,8467,0.0,0.0,79.5247650146,0,
58596,184330,8633,0.0,0.0,84.2432403564,0,
58597,184330,8767,0.0,0.0,87.9975204468,0,
58598,184330,8867,0.0,0.0,90.7957382202,0,
58599,184330,8967,0.0,0.0,93.5750274658,0,
58600,184330,9067,0.0,0.0,96.3318252563,0,
58601,184330,9167,0.0,0.0,99.0625991821,0,
58602,184330,9233,0.0,0.0,100.866912842,0,
58603,184330,9300,0.0,0.0,102.657012939,0,
58604,184330,9367,0.0,0.0,104.431869507,0,
58605,184330,9433,0.0,0.0,106.190406799,0,
58606,184330,9500,0.0,0.0,107.931617737,0,
58607,184330,9567,0.0,0.0,109.654411316,0,
58608,184330,9633,0.0,0.0,111.357749939,0,
58609,184330,9700,0.0,0.0,113.04057312,0,
58610,184330,9767,0.0,0.0,114.701843262,0,
58611,184330,9833,0.0,0.0,116.340492249,0,
58612,184330,9900,0.0,0.0,117.955497742,0,
58613,184330,9967,0.0,0.0,119.545761108,0,
58614,184330,10033,0.0,0.0,121.110267639,0,
58615,184330,10067,0.0,0.0,121.882530212,0,
58616,184330,10100,0.0,0.0,122.647956848,0,
58617,184330,10133,0.0,0.0,123.406433105,0,
58618,184330,10167,0.0,0.0,124.157783508,0,
58619,184330,10200,0.0,0.0,124.901908875,0,
58620,184330,10233,0.0,0.0,125.638671875,0,
58621,184330,10267,0.0,0.0,126.367950439,0,
58622,184330,10300,0.0,0.0,127.089576721,0,
58623,184330,10333,0.0,0.0,127.803482056,0,
58624,184330,10367,0.0,0.0,128.509490967,0,
58625,184330,10400,0.0,0.0,129.207473755,0,
58626,184330,10433,0.0,0.0,129.897293091,0,
58627,184330,10467,0.0,0.0,130.578857422,0,
58628,184330,10500,0.0,0.0,131.251998901,0,
58629,184330,10533,0.0,0.0,131.9165802,0,
58630,184330,10567,0.0,0.0,132.572494507,0,
58631,184330,10600,0.0,0.0,133.219604492,0,
58632,184330,10633,0.0,0.0,133.857772827,0,
58633,184330,10667,0.0,0.0,134.486877441,0,
58634,184330,10700,0.0,0.0,135.106765747,0,
58635,184330,10733,0.0,0.0,135.717330933,0,
58636,184330,10767,0.0,0.0,136.31842041,0,
58637,184330,10800,0.0,0.0,136.909912109,0,
58638,184330,10833,0.0,0.0,137.49168396,0,
58639,184330,10867,0.0,0.0,138.063598633,0,
58640,184330,10900,0.0,0.0,138.625518799,0,
58641,184330,10933,0.0,0.0,139.177322388,0,
58642,184330,10967,0.0,0.0,139.718841553,0,
58643,184330,11000,0.0,0.0,140.25,0,
58644,184330,11033,0.0,0.0,140.770629883,0,
58645,184330,11067,0.0,0.0,141.28062439,0,
58646,184330,11100,0.0,0.0,141.779830933,0,
58647,184330,11133,0.0,0.0,142.268127441,0,
58648,184330,11167,0.0,0.0,142.745376587,0,
58649,184330,11200,0.0,0.0,143.211456299,0,
58650,184330,11233,0.0,0.0,143.666213989,0,
58651,184330,11267,0.0,0.0,144.109573364,0,
58652,184330,11300,0.0,0.0,144.54133606,0,
58653,184330,11333,0.0,0.0,144.961395264,0,
58654,184330,11367,0.0,0.0,145.369628906,0,
58655,184330,11400,0.0,0.0,145.765899658,0,
58656,184330,11433,0.0,0.0,146.150085449,0,
58657,184330,11467,0.0,0.0,146.522018433,0,
58658,184330,11500,0.0,0.0,146.881607056,0,
58659,184330,11533,0.0,0.0,147.228713989,0,
58660,184330,11567,0.0,0.0,147.563201904,0,
58661,184330,11600,0.0,0.0,147.884933472,0,
58662,184330,11633,0.0,0.0,148.193771362,0,
58663,184330,11667,0.0,0.0,148.489608765,0,
58664,184330,11700,0.0,0.0,148.772277832,0,
58665,184330,11733,0.0,0.0,149.041702271,0,
58666,184330,11767,0.0,0.0,149.297683716,0,
58667,184330,11800,0.0,0.0,149.540145874,0,
58668,184330,11833,0.0,0.0,149.768920898,0,
58669,184330,11867,0.0,0.0,149.983886719,0,
58670,184330,11900,0.0,0.0,150.184951782,0,
58671,184330,11933,0.0,0.0,150.371917725,0,
58672,184330,11967,0.0,0.0,150.544692993,0,
58673,184330,12000,0.0,0.0,150.703155518,0,
58674,184330,12033,0.0,0.0,150.847137451,0,
58675,184330,12067,0.0,0.0,150.976516724,0,
58676,184330,12100,0.0,0.0,151.091186523,0,
58677,184330,12133,0.0,0.0,151.191009521,0,
58678,184330,12167,0.0,0.0,151.27583313,0,
58679,184330,12200,0.0,0.0,151.345535278,0,
58680,184330,12233,0.0,0.0,151.399993896,0,
58681,184330,12267,0.0,0.0,151.439086914,0,
58682,184330,12300,0.0,0.0,151.462646484,0,
58683,184330,12333,0.0,0.0,151.470565796,0,
58684,184330,18000,0.0,0.0,151.478439331,0,
58685,184330,18033,0.0,0.0,151.468154907,0,
58686,184330,18067,0.0,0.0,151.437469482,0,
58687,184330,18100,0.0,0.0,151.386566162,0,
58688,184330,18133,0.0,0.0,151.315643311,0,
58689,184330,18167,0.0,0.0,151.224899292,0,
58690,184330,18200,0.0,0.0,151.114532471,0,
58691,184330,18233,0.0,0.0,150.984725952,0,
58692,184330,18267,0.0,0.0,150.835693359,0,
58693,184330,18300,0.0,0.0,150.667602539,0,
58694,184330,18333,0.0,0.0,150.480697632,0,
58695,184330,18367,0.0,0.0,150.275115967,0,
58696,184330,18400,0.0,0.0,150.051101685,0,
58697,184330,18433,0.0,0.0,149.808837891,0,
58698,184330,18467,0.0,0.0,149.54850769,0,
58699,184330,18500,0.0,0.0,149.270309448,0,
58700,184330,18533,0.0,0.0,148.974456787,0,
58701,184330,18567,0.0,0.0,148.661132813,0,
58702,184330,18600,0.0,0.0,148.330551147,0,
58703,184330,18633,0.0,0.0,147.98286438,0,
58704,184330,18667,0.0,0.0,147.618347168,0,
58705,184330,18700,0.0,0.0,147.237106323,0,
58706,184330,18733,0.0,0.0,146.839385986,0,
58707,184330,18767,0.0,0.0,146.425369263,0,
58708,184330,18800,0.0,0.0,145.995285034,0,
58709,184330,18833,0.0,0.0,145.54927063,0,
58710,184330,18867,0.0,0.0,145.087585449,0,
58711,184330,18900,0.0,0.0,144.610366821,0,
58712,184330,18933,0.0,0.0,144.117874146,0,
58713,184330,18967,0.0,0.0,143.610229492,0,
58714,184330,19000,0.0,0.0,143.087692261,0,
58715,184330,19033,0.0,0.0,142.550430298,0,
58716,184330,19067,0.0,0.0,141.998641968,0,
58717,184330,19100,0.0,0.0,141.432525635,0,
58718,184330,19133,0.0,0.0,140.852264404,0,
58719,184330,19167,0.0,0.0,140.258087158,0,
58720,184330,19200,0.0,0.0,139.650161743,0,
58721,184330,19233,0.0,0.0,139.028701782,0,
58722,184330,19267,0.0,0.0,138.393890381,0,
58723,184330,19300,0.0,0.0,137.745941162,0,
58724,184330,19333,0.0,0.0,137.085037231,0,
58725,184330,19367,0.0,0.0,136.411346436,0,
58726,184330,19400,0.0,0.0,135.725128174,0,
58727,184330,19433,0.0,0.0,135.026535034,0,
58728,184330,19467,0.0,0.0,134.315765381,0,
58729,184330,19500,0.0,0.0,133.593032837,0,
58730,184330,19533,0.0,0.0,132.858520508,0,
58731,184330,19567,0.0,0.0,132.112426758,0,
58732,184330,19600,0.0,0.0,131.354949951,0,
58733,184330,19633,0.0,0.0,130.586288452,0,
58734,184330,19667,0.0,0.0,129.806640625,0,
58735,184330,19700,0.0,0.0,129.016189575,0,
58736,184330,19733,0.0,0.0,128.215148926,0,
58737,184330,19767,0.0,0.0,127.403701782,0,
58738,184330,19800,0.0,0.0,126.58203125,0,
58739,184330,19833,0.0,0.0,125.75038147,0,
58740,184330,19867,0.0,0.0,124.908912659,0,
58741,184330,19900,0.0,0.0,124.057807922,0,
58742,184330,19933,0.0,0.0,123.197303772,0,
58743,184330,19967,0.0,0.0,122.327552795,0,
58744,184330,20000,0.0,0.0,121.448776245,0,
58745,184330,20033,0.0,0.0,120.561187744,0,
58746,184330,20067,0.0,0.0,119.66494751,0,
58747,184330,20100,0.0,0.0,118.760269165,0,
58748,184330,20133,0.0,0.0,117.847358704,0,
58749,184330,20167,0.0,0.0,116.926391602,0,
58750,184330,20200,0.0,0.0,115.997566223,0,
58751,184330,20233,0.0,0.0,115.061088562,0,
58752,184330,20267,0.0,0.0,114.117172241,0,
58753,184330,20300,0.0,0.0,113.165992737,0,
58754,184330,20333,0.0,0.0,112.207733154,0,
58755,184330,20367,0.0,0.0,111.242591858,0,
58756,184330,20433,0.0,0.0,109.292510986,0,
58757,184330,20500,0.0,0.0,107.317306519,0,
58758,184330,20567,0.0,0.0,105.318557739,0,
58759,184330,20633,0.0,0.0,103.297821045,0,
58760,184330,20700,0.0,0.0,101.256660461,0,
58761,184330,20767,0.0,0.0,99.1966705322,0,
58762,184330,20833,0.0,0.0,97.1194000244,0,
58763,184330,20900,0.0,0.0,95.0264205933,0,
58764,184330,20967,0.0,0.0,92.9193191528,0,
58765,184330,21067,0.0,0.0,89.7355880737,0,
58766,184330,21167,0.0,0.0,86.5288925171,0,
58767,184330,21300,0.0,0.0,82.2267227173,0,
58768,184330,21667,0.0,0.0,70.3363037109,0,
58769,184330,21800,0.0,0.0,66.028175354,0,
58770,184330,21900,0.0,0.0,62.8149414063,0,
58771,184330,22000,0.0,0.0,59.622882843,0,
58772,184330,22100,0.0,0.0,56.457321167,0,
58773,184330,22167,0.0,0.0,54.3642654419,0,
58774,184330,22233,0.0,0.0,52.2869148254,0,
58775,184330,22300,0.0,0.0,50.2268257141,0,
58776,184330,22367,0.0,0.0,48.1855773926,0,
58777,184330,22433,0.0,0.0,46.1647377014,0,
58778,184330,22500,0.0,0.0,44.1658706665,0,
58779,184330,22567,0.0,0.0,42.1905517578,0,
58780,184330,22633,0.0,0.0,40.2403526306,0,
58781,184330,22667,0.0,0.0,39.2751617432,0,
58782,184330,22700,0.0,0.0,38.3168411255,0,
58783,184330,22733,0.0,0.0,37.3655815125,0,
58784,184330,22767,0.0,0.0,36.4215888977,0,
58785,184330,22800,0.0,0.0,35.4850463867,0,
58786,184330,22833,0.0,0.0,34.5561599731,0,
58787,184330,22867,0.0,0.0,33.6351203918,0,
58788,184330,22900,0.0,0.0,32.7221336365,0,
58789,184330,22933,0.0,0.0,31.8173866272,0,
58790,184330,22967,0.0,0.0,30.9210758209,0,
58791,184330,23000,0.0,0.0,30.0333995819,0,
58792,184330,23033,0.0,0.0,29.1545543671,0,
58793,184330,23067,0.0,0.0,28.2847423553,0,
58794,184330,23100,0.0,0.0,27.4241466522,0,
58795,184330,23133,0.0,0.0,26.572977066,0,
58796,184330,23167,0.0,0.0,25.7314224243,0,
58797,184330,23200,0.0,0.0,24.8996772766,0,
58798,184330,23233,0.0,0.0,24.0779399872,0,
58799,184330,23267,0.0,0.0,23.266412735,0,
58800,184330,23300,0.0,0.0,22.4652881622,0,
58801,184330,23333,0.0,0.0,21.6747589111,0,
58802,184330,23367,0.0,0.0,20.8950195313,0,
58803,184330,23400,0.0,0.0,20.1262779236,0,
58804,184330,23433,0.0,0.0,19.3687210083,0,
58805,184330,23467,0.0,0.0,18.6225452423,0,
58806,184330,23500,0.0,0.0,17.8879489899,0,
58807,184330,23533,0.0,0.0,17.1651306152,0,
58808,184330,23567,0.0,0.0,16.4542865753,0,
58809,184330,23600,0.0,0.0,15.7556066513,0,
58810,184330,23633,0.0,0.0,15.0692939758,0,
58811,184330,23667,0.0,0.0,14.3955421448,0,
58812,184330,23700,0.0,0.0,13.7345523834,0,
58813,184330,23733,0.0,0.0,13.0865116119,0,
58814,184330,23767,0.0,0.0,12.4516210556,0,
58815,184330,23800,0.0,0.0,11.830075264,0,
58816,184330,23833,0.0,0.0,11.2220773697,0,
58817,184330,23867,0.0,0.0,10.6278123856,0,
58818,184330,23900,0.0,0.0,10.0474891663,0,
58819,184330,23933,0.0,0.0,9.48129558563,0,
58820,184330,23967,0.0,0.0,8.92943191528,0,
58821,184330,24000,0.0,0.0,8.39209365845,0,
58822,184330,24033,0.0,0.0,7.86947393417,0,
58823,184330,24067,0.0,0.0,7.36177492142,0,
58824,184330,24100,0.0,0.0,6.86918401718,0,
58825,184330,24133,0.0,0.0,6.39190912247,0,
58826,184330,24167,0.0,0.0,5.93013715744,0,
58827,184330,24200,0.0,0.0,5.48406887054,0,
58828,184330,24233,0.0,0.0,5.0539021492,0,
58829,184330,24267,0.0,0.0,4.63983392715,0,
58830,184330,24300,0.0,0.0,4.2420539856,0,
58831,184330,24333,0.0,0.0,3.86076307297,0,
58832,184330,24367,0.0,0.0,3.49615502357,0,
58833,184330,24400,0.0,0.0,3.14842295647,0,
58834,184330,24433,0.0,0.0,2.81777906418,0,
58835,184330,24467,0.0,0.0,2.50440788269,0,
58836,184330,24500,0.0,0.0,2.20850300789,0,
58837,184330,24533,0.0,0.0,1.93026804924,0,
58838,184330,24567,0.0,0.0,1.66989600658,0,
58839,184330,24600,0.0,0.0,1.42758095264,0,
58840,184330,24633,0.0,0.0,1.20352494717,0,
58841,184330,24667,0.0,0.0,0.997922003269,0,
58842,184330,24700,0.0,0.0,0.810966014862,0,
58843,184330,24733,0.0,0.0,0.642859995365,0,
58844,184330,24767,0.0,0.0,0.493788003922,0,
58845,184330,24800,0.0,0.0,0.363961994648,0,
58846,184330,24833,0.0,0.0,0.253565996885,0,
58847,184330,24867,0.0,0.0,0.162803992629,0,
58848,184330,24900,0.0,0.0,0.0918689966202,0,
58849,184330,24933,0.0,0.0,0.0409560017288,0,
58850,184330,24967,0.0,0.0,0.0102650001645,0,
58851,184330,25000,0.0,0.0,0.0,0,
74259,186219,0,0.0,0.0,0.0,164,
74260,186219,5000,0.0,0.0,0.0,162,
74261,186219,5900,0.0,0.0,1.20114505291,162,
74262,186219,6667,0.0,0.0,4.69025278091,162,
74263,186219,13100,7.00000009601e-006,1.99999999495e-006,245.168869019,162,
74264,186219,14067,7.00000009601e-006,1.99999999495e-006,251.286132813,162,
74265,186219,15000,7.00000009601e-006,1.99999999495e-006,253.199462891,164,
74266,186219,20000,7.00000009601e-006,1.99999999495e-006,253.199462891,162,
74267,186219,21000,7.00000009601e-006,1.99999999495e-006,251.25062561,162,
74268,186219,21800,7.00000009601e-006,1.99999999495e-006,245.974578857,162,
74269,186219,27933,0.0,0.0,8.59119987488,162,
74270,186219,28967,0.0,0.0,1.96855998039,162,
74271,186219,30000,0.0,0.0,0.0,162,
148201,186452,0,0.0,0.0,0.0,0,
148202,186452,4333,0.0,0.0,0.0,0,
148203,186452,4367,0.0,0.0,0.0,0,
148204,186452,4500,0.0,0.0,-1.24932205677,0,
148205,186452,4667,0.0,0.0,-5.03393602371,0,
148206,186452,4833,0.0,0.0,-9.0575761795,0,
148207,186452,5000,0.0,0.0,-10.9299726486,0,
148208,186452,5167,0.0,0.0,-10.9299726486,0,
148209,186452,32333,0.0,0.0,-10.9299726486,0,
148210,186452,32500,0.0,0.0,-10.9299726486,0,
148211,186452,32667,0.0,0.0,-9.79324054718,0,
148212,186452,32833,0.0,0.0,-7.08261394501,0,
148213,186452,33000,0.0,0.0,-3.84734392166,0,
148214,186452,33167,0.0,0.0,-1.13671898842,0,
148215,186452,33333,0.0,0.0,0.0,0,
178826,186758,0,0.0,0.0,0.0,0,
178827,186758,3833,0.0,0.0,0.0,0,
178828,186758,4000,0.0,0.0,-1.47022199631,0,
178829,186758,4167,0.0,0.0,-4.20064306259,0,
178830,186758,4333,0.0,0.0,-5.6708650589,0,
178831,186758,33500,0.0,0.0,-5.6708650589,0,
178832,186758,33667,0.0,0.0,-3.78057909012,0,
178833,186758,33833,0.0,0.0,-1.89028596878,0,
178834,186758,34000,0.0,0.0,0.0,0,
178835,186759,0,0.0,0.0,0.0,0,
178836,186759,8167,0.0,0.0,0.0,0,
178837,186759,8333,0.0,0.0,1.56874799728,0,
178838,186759,8500,0.0,0.0,4.48213481903,0,
178839,186759,8667,0.0,0.0,6.05088281631,0,
178840,186759,12167,0.0,0.0,6.05088281631,0,
178841,186759,12333,0.0,0.0,4.03392219543,0,
178842,186759,12500,0.0,0.0,2.01696109772,0,
178843,186759,12667,0.0,0.0,0.0,0,
178844,186759,25000,0.0,0.0,0.0,0,
178845,186759,25167,0.0,0.0,2.01696109772,0,
178846,186759,25333,0.0,0.0,4.03392219543,0,
178847,186759,25500,0.0,0.0,6.05088281631,0,
178848,186759,29667,0.0,0.0,6.05088281631,0,
178849,186759,29833,0.0,0.0,3.88985395432,0,
178850,186759,30000,0.0,0.0,1.72882294655,0,
178851,186759,30133,0.0,0.0,0.0,0,
178852,186759,30167,0.0,0.0,0.0,0,
178853,186759,34000,0.0,0.0,0.0,0,
178854,186760,0,0.0,0.0,0.0,0,
178855,186760,12500,0.0,0.0,0.0,0,
178856,186760,12667,0.0,0.0,0.977213978767,0,
178857,186760,12833,0.0,0.0,3.07718205452,0,
178858,186760,13000,0.0,0.0,5.0524020195,0,
178859,186760,13133,0.0,0.0,5.704433918,0,
178860,186760,13167,0.0,0.0,5.704433918,0,
178861,186760,17667,0.0,0.0,5.704433918,0,
178862,186760,17833,0.0,0.0,4.27832698822,0,
178863,186760,18000,0.0,0.0,2.85222005844,0,
178864,186760,18167,0.0,0.0,1.42610704899,0,
178865,186760,18333,0.0,0.0,0.0,0,
178866,186760,25000,0.0,0.0,0.0,0,
178867,186761,0,0.0,0.0,0.0,0,
178868,186761,5000,0.0,0.0,0.0,162,
178869,186761,5167,0.0,0.0,-0.260361999273,162,
178870,186761,5333,0.0,0.0,-0.784274995327,162,
178871,186761,5500,0.0,0.0,-0.642211973667,162,
178872,186761,5667,0.0,0.0,-0.200344994664,162,
178873,186761,5833,0.0,0.0,0.566949009895,162,
178874,186761,6000,0.0,0.0,1.68838202953,162,
178875,186761,6033,0.0,0.0,1.98993897438,163,
178876,186761,6167,0.0,0.0,3.19616699219,163,
178877,186761,6333,0.0,0.0,5.12646484375,163,
178878,186761,6500,0.0,0.0,7.51985692978,163,
178879,186761,6667,0.0,0.0,10.4217805862,163,
178880,186761,6833,0.0,0.0,13.8827857971,163,
178881,186761,7000,0.0,0.0,17.9586734772,163,
178882,186761,7167,0.0,0.0,22.7100963593,163,
178883,186761,7333,0.0,0.0,28.2013549805,163,
178884,186761,7500,0.0,0.0,34.497756958,163,
178885,186761,7667,0.0,0.0,41.6609306335,163,
178886,186761,7833,0.0,0.0,49.7409324646,163,
178887,186761,8000,0.0,0.0,58.7644729614,163,
178888,186761,8167,0.0,0.0,68.719078064,163,
178889,186761,8333,0.0,0.0,79.5353622437,163,
178890,186761,8500,0.0,0.0,91.0726699829,163,
178891,186761,8667,0.0,0.0,103.11643219,163,
178892,186761,8833,0.0,0.0,115.394386292,163,
178893,186761,9000,0.0,0.0,127.611488342,163,
178894,186761,9167,0.0,0.0,139.492324829,163,
178895,186761,9333,0.0,0.0,150.815139771,163,
178896,186761,9500,0.0,0.0,161.427719116,163,
178897,186761,9667,0.0,0.0,171.245437622,163,
178898,186761,9833,0.0,0.0,180.238220215,163,
178899,186761,10000,0.0,0.0,188.414642334,163,
178900,186761,10167,0.0,0.0,195.807510376,163,
178901,186761,10333,0.0,0.0,202.462814331,163,
178902,186761,10500,0.0,0.0,208.432357788,163,
178903,186761,10667,0.0,0.0,213.768966675,163,
178904,186761,10833,0.0,0.0,218.523773193,163,
178905,186761,11000,0.0,0.0,222.744766235,163,
178906,186761,11167,0.0,0.0,226.476119995,163,
178907,186761,11333,0.0,0.0,229.758087158,163,
178908,186761,11500,0.0,0.0,232.62701416,163,
178909,186761,11667,0.0,0.0,235.115722656,163,
178910,186761,11833,0.0,0.0,237.253662109,163,
178911,186761,12000,0.0,0.0,239.067337036,163,
178912,186761,12167,0.0,0.0,240.580566406,163,
178913,186761,12333,0.0,0.0,241.814834595,163,
178914,186761,12500,0.0,0.0,242.789505005,163,
178915,186761,12667,0.0,0.0,243.521972656,163,
178916,186761,12833,0.0,0.0,244.028152466,163,
178917,186761,13000,0.0,0.0,244.322433472,163,
178918,186761,13167,0.0,0.0,244.45149231,163,
178919,186761,13200,0.0,0.0,244.45149231,164,
178920,186761,15467,0.0,0.0,244.45149231,0,
178921,186761,18500,0.0,0.0,244.451522827,162,
178922,186761,18667,0.0,0.0,245.049285889,162,
178923,186761,18833,0.0,0.0,245.395507813,162,
178924,186761,19000,0.0,0.0,245.20350647,162,
178925,186761,19167,0.0,0.0,244.595733643,162,
178926,186761,19333,0.0,0.0,243.517501831,162,
178927,186761,19500,0.0,0.0,241.902862549,162,
178928,186761,19533,0.0,0.0,241.456573486,163,
178929,186761,19667,0.0,0.0,239.671463013,163,
178930,186761,19833,0.0,0.0,236.724533081,163,
178931,186761,20000,0.0,0.0,232.93927002,163,
178932,186761,20167,0.0,0.0,228.162078857,163,
178933,186761,20333,0.0,0.0,222.199951172,163,
178934,186761,20500,0.0,0.0,214.811553955,163,
178935,186761,20667,0.0,0.0,205.702880859,163,
178936,186761,20833,0.0,0.0,194.540481567,163,
178937,186761,21000,0.0,0.0,181.01600647,163,
178938,186761,21167,0.0,0.0,165.018676758,163,
178939,186761,21333,0.0,0.0,146.933334351,163,
178940,186761,21500,0.0,0.0,127.845252991,163,
178941,186761,21667,0.0,0.0,109.226547241,163,
178942,186761,21833,0.0,0.0,92.236000061,163,
178943,186761,22000,0.0,0.0,77.3720016479,163,
178944,186761,22167,0.0,0.0,64.6355819702,163,
178945,186761,22333,0.0,0.0,53.805896759,163,
178946,186761,22500,0.0,0.0,44.6102905273,163,
178947,186761,22667,0.0,0.0,36.794631958,163,
178948,186761,22833,0.0,0.0,30.1432704926,163,
178949,186761,23000,0.0,0.0,24.4794788361,163,
178950,186761,23167,0.0,0.0,19.6599674225,163,
178951,186761,23333,0.0,0.0,15.5684947968,163,
178952,186761,23500,0.0,0.0,12.1102714539,163,
178953,186761,23667,0.0,0.0,9.20737075806,163,
178954,186761,23833,0.0,0.0,6.79520702362,163,
178955,186761,24000,0.0,0.0,4.81975698471,163,
178956,186761,24167,0.0,0.0,3.23546004295,163,
178957,186761,24333,0.0,0.0,2.00356698036,163,
178958,186761,24500,0.0,0.0,1.09090197086,163,
178959,186761,24667,0.0,0.0,0.468831002712,163,
178960,186761,24833,0.0,0.0,0.112453997135,163,
178961,186761,25000,0.0,0.0,0.0,163,
178962,186761,25033,0.0,0.0,0.0,164,
178963,186762,0,0.0,0.0,0.0,0,
178964,186762,4333,0.0,0.0,0.0,0,
178965,186762,4500,0.0,0.0,0.199429005384,0,
178966,186762,4667,0.0,0.0,0.569796979427,0,
178967,186762,4833,0.0,0.0,0.769226014614,0,
178968,186762,5000,0.0,0.0,0.161735996604,0,
178969,186762,5167,0.0,0.0,-1.58105504513,0,
178970,186762,5333,0.0,0.0,-4.33964681625,0,
178971,186762,5500,0.0,0.0,-7.99453401566,0,
178972,186762,5667,0.0,0.0,-12.4262075424,0,
178973,186762,5833,0.0,0.0,-17.5151634216,0,
178974,186762,6000,0.0,0.0,-23.1418933868,0,
178975,186762,6167,0.0,0.0,-29.1868934631,0,
178976,186762,6333,0.0,0.0,-35.5306587219,0,
178977,186762,6500,0.0,0.0,-42.0536842346,0,
178978,186762,6667,0.0,0.0,-48.6364631653,0,
178979,186762,6833,0.0,0.0,-55.1594848633,0,
