long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
441,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
442,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.850000023842,0.850000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
443,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
444,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
445,3,0,720,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,7000.0,7000.0,7000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
446,3,0,720,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.00999999977648,0.00999999977648,0.00999999977648,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
447,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
448,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.699999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
449,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
450,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
451,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
452,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.10000000149,-0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
453,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
454,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,0.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
455,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
456,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
457,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,28000.0,28000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
458,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,0.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
459,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
460,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
461,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
462,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
463,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
464,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
465,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
466,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
467,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
468,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
469,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,18000.0,18000.0,16000.0,18000.0,17000.0,17333.3339844,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
470,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.25,0.25,0.0,0.25,0.25,0.25,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
471,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
472,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
473,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
474,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
475,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
476,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.20000000298,-0.20000000298,-0.20000000298,-0.20000000298,-0.20000000298,-0.20000000298,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
477,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
478,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
479,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
480,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
481,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
482,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.300000011921,-0.300000011921,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
483,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
484,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.600000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
485,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
486,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
487,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
488,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.5,-0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
489,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
490,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.600000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
491,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
492,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
