long,byte,byte,byte,byte,byte,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,
404,6,129,197,63,112,4199263,1711276032,-1757411738,39058,251658240,603979787,335544320,0,50331648,50331648,0,4194304,859865088,692075315,171897035,-516054057,4101242,0,0,0,0,0,0,0,4321280,0,0,0,0,0,0,0,0,0,4363776,4471680,1379966976,67108349,3541,0,1073741824,0,
405,29,90,52,63,199,4122810,0,-213897216,738197505,-889192447,10,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,1207959552,4272865,0,1291845632,1295814387,12357363,0,0,0,0,0,0,0,4343808,4276224,2118090752,67108863,3550,0,1073741824,0,
406,29,90,52,63,35,4090698,0,-213897216,738197505,-889192447,10,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,1207959552,4272865,0,1291845632,1295814387,12357363,0,0,0,0,0,0,0,4343808,4276224,-12648448,54346963,0,1,1073741824,0,
407,0,0,128,64,0,4194304,-1711276032,-817907303,7,251658240,536870923,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,-2018146761,4213014,0,0,0,4321280,0,0,0,0,0,0,0,0,0,4363776,4300800,-1170202624,67108349,3555,0,1073741824,0,
408,29,90,52,63,0,4161536,-1711276032,-817858151,7,1040187392,536870925,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,0,0,0,0,0,0,4321280,0,0,0,-2147483648,4813797,0,0,0,0,4363776,4268032,-16777216,55719208,0,1,1073741824,0,
409,102,102,22,63,184,4039599,-1711276032,-264283751,738197504,-268435455,1610612739,452984832,0,117440512,67108864,0,4268032,-1707008000,423565721,4138500,0,855638016,4141875,0,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,625055744,4238598,-12550144,33751811,3560,1,1073741824,0,
410,29,90,52,63,0,171884544,3941335,-792788992,-939524089,671088640,1610612748,0,0,0,0,0,0,0,0,4145152,0,-1711276032,2084551065,4108530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12677120,4333568,-12541952,67108863,0,0,1073741824,0,
411,12,2,171,62,154,4102553,-855638016,-398603060,3,0,905969665,452984832,687865856,54366044,67108864,-855638016,859860172,-331282637,272513105,524138106,-331453563,4143185,-33554432,-1707108140,4250009,0,0,0,0,-2025881600,-2017441514,4213014,0,0,-1711276032,4102553,-851509248,1715391692,4138598,4376576,4202496,-2025754624,66912477,3569,1,1073741824,0,
412,133,235,49,64,0,171843217,-851696681,-390132532,-939524093,-1308622848,1677721603,0,0,0,0,0,0,0,-855638016,4148428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354892288,-1707087987,-12514919,58654975,0,0,1073741824,0,
413,113,61,74,62,244,1866335485,-1707408622,-364930663,738197507,-2080374783,1744830464,452984832,0,50331648,50331648,0,4194304,4227072,1224736768,4145309,0,-1711276032,1446943129,4181262,4268032,0,0,0,0,0,0,-1023410176,4208885,0,0,0,0,0,0,-1941856256,859793627,-12602573,64928809,0,0,1073741824,0,
414,0,0,128,63,184,4039599,0,-402653184,738197507,721420289,1073741828,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,54147839,0,0,1073741824,0,
415,0,0,128,63,244,4064509,0,-369098752,738197507,1493172225,1073741825,452984832,0,50331648,50331648,0,4194304,4227072,1224736768,4145309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-113278976,50560767,3598,0,1073741824,0,
416,0,0,128,63,244,4064509,0,-369098752,738197507,1493172225,1073741825,452984832,0,50331648,50331648,0,4194304,4227072,1224736768,4145309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-113278976,67044217,3607,0,1073741824,0,
417,0,0,128,63,184,4039599,0,-402653184,738197507,721420289,1073741828,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67061730,0,0,1073741824,0,
418,102,102,22,63,23,4084151,-1711276032,-264283751,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,0,-754974720,-1120001826,11896375,0,0,0,1711276032,4232806,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-1824407552,4263960,-12517376,33554432,3616,0,1073741824,0,
419,205,204,204,61,163,4103169,855638016,-801164493,-939524089,-1476395008,-1073741814,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,4096000,-855638016,4230348,0,0,0,1711276032,4232806,0,0,0,0,0,0,0,0,0,4268032,4276224,-12615680,50331647,0,0,1073779573,0,
420,205,204,204,61,163,4103169,855638016,-801164493,-939524089,-1476395008,-1073741814,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,4096000,-855638016,4230348,0,0,0,1711276032,4122214,0,0,0,0,0,0,0,0,0,4268032,4276224,-12615680,50331647,0,0,1073779573,0,
421,205,204,204,61,0,4063232,0,-415195136,738197507,687865857,553648142,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4311040,-12582912,55266123,0,0,1073741824,0,
422,0,0,128,63,184,691905455,3936092,-1539342336,0,-1879048192,335544324,0,-1207959552,4064542,0,0,0,-1895825408,4126146,-1707130880,-1371661927,4055367,0,0,0,0,0,0,0,0,0,0,0,0,2063597568,4107796,-1895825408,-1891797566,4060610,0,0,-16777216,64571935,0,0,1073741824,0,
423,0,0,128,63,154,4102553,-1711276032,-398485095,738197507,671088641,1073741836,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,-2025881600,-2017441514,12601622,0,0,0,0,0,0,0,4235264,4268032,-12582912,67108863,0,0,1073741824,0,
424,80,141,167,63,233,-1505820378,-851753829,-398451508,738197507,-1879048191,1174405124,452984832,1375731712,87957176,83886080,855638016,1715510067,4179558,0,-335544320,524171345,4123525,0,-855638016,12537036,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67075608,3661,0,1073741824,0,
425,102,102,22,63,23,4084151,-1711276032,1472158105,738197504,-1627389951,-402653178,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,1711276032,1161799270,-851500840,12618956,0,0,0,0,624918528,-952254202,4131002,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599917056,-851408421,-12522292,51536396,3666,0,1073741824,0,
426,0,0,128,63,233,4129062,-1711276032,-364930663,738197507,-1879048191,1912602628,452984832,-335544320,54310993,100663296,1711276032,859868774,-1707035853,-515925607,171840267,171746263,3974103,0,0,0,0,0,0,0,4194304,0,0,0,0,0,1547599872,4129423,0,0,-381521920,4178214,-12615680,66978207,0,0,1073741824,0,
427,205,204,204,61,244,4064509,-1711276032,-792782439,-939524089,671088640,-1073741812,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,1614695628,-1707106075,2084624793,-1673613070,12521668,0,0,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4194304,1715544064,-12548506,50331903,0,0,1073741824,0,
428,205,204,204,61,35,4090698,-1711276032,-792782439,-939524089,251658240,-1073741813,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,1614695628,-1707106075,2084624793,-1673613070,12521668,0,0,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4194304,1715544064,-12548506,67101352,0,0,1073741824,0,
429,205,204,204,61,35,4090698,-1711276032,-792782439,-939524089,251658240,-1073741813,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,1614695628,-1707106075,2084624793,-1673613070,12521668,0,0,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4194304,1715544064,-12548506,101244595,0,0,1073741824,0,
430,133,235,49,64,0,1933475840,-1707273880,-390055527,-939524093,16777216,67108864,0,-167772160,4103208,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67108863,0,0,1073741824,0,
431,102,102,22,63,29,4099896,-1711276032,-1438688871,738197519,-1090519039,671088646,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-750771405,-1120001826,11896375,0,0,0,0,4235264,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-549380096,4222287,-12550144,67108863,3675,0,1073741824,0,
432,102,102,22,63,29,4099896,-1711276032,-1438688871,738197519,-1090519039,671088646,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-750771405,4071646,0,0,0,0,0,4235264,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-1992194048,4227137,-12550144,67108863,0,0,1073741824,0,
433,102,102,22,63,29,4099896,-1711276032,-1438688871,738197519,-1090519039,671088646,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-750771405,4071646,0,0,0,0,0,4235264,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,239206912,4209197,-12550144,67108863,0,0,1073741824,0,
434,154,153,153,62,0,4128768,-1711276032,1061132697,738197535,1677721601,1073741838,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1161789440,4137176,4333568,0,0,0,0,-1371537408,-1363201354,1446982326,1455474958,4245774,0,0,0,0,0,4300800,4268032,-12615680,34409965,3718,0,1073741824,0,
436,102,102,22,63,0,4071057,-1711276032,1027479961,738197505,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-1673505997,-1119940412,11896375,0,0,0,0,0,0,0,1157627904,4137176,-1895825408,-1019284030,-1203820299,-851540706,4132044,1296097280,859773973,-12602573,66584682,3735,0,1073741824,0,
437,102,102,22,63,53,4112990,0,-264339456,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,0,-750788608,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-616501248,-1707071751,-12568167,66584672,0,0,1073741824,0,
438,102,102,22,63,175,4109716,-1711276032,-264332903,1895825408,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-855638016,-750773044,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,1967177728,-851443565,-12612404,66257010,0,0,1073741824,0,
439,102,102,22,63,196,4143793,-1711276032,-264283751,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,624982425,4047110,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,1723973632,-851344794,-12579636,52437184,0,0,1073741824,0,
440,102,102,22,63,147,4151977,-1711276032,-264283751,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-750783693,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-1698572288,-1706997351,-12559975,52901064,0,0,1073741824,0,
441,102,102,22,63,199,4122810,-1711276032,-264283751,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,-750798439,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,1723963392,4288102,-12550144,52703681,3780,0,1073741824,0,
442,102,102,22,63,0,4071057,0,-268435456,1375731712,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,624956211,4112646,4194304,0,0,0,0,0,0,0,620756992,4112646,-1895825408,-1019284030,-1203820299,-851540706,4132044,1967206400,-1707081581,-12592743,63242332,0,0,1073741824,0,
443,102,102,22,63,175,4109716,0,-264339456,1375731712,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,855638016,-750775501,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,1967112192,-1707081581,-12592743,63242332,0,0,1073741824,0,
444,12,2,171,62,205,3984588,855638016,2101293875,721420288,-1879048191,100663300,0,167772160,54338519,50331648,0,4194304,-331329536,4077649,-335544320,-1891747759,4126146,-956301312,859769018,4301619,0,0,0,-855638016,-2025927476,-2017441514,272648470,-1371506344,12644679,-1711276032,524163481,-1371608187,4088135,4145152,0,0,-1795162112,66259489,0,0,1073741824,0,
445,0,0,128,63,111,1866403312,3867410,-364937216,738197507,-889192447,1090519050,452984832,-1375731712,54403399,50331648,0,4194304,4227072,-285212672,4142392,0,-1711276032,624826777,-1707228922,12556697,0,0,0,-855638016,71290060,2084405421,4108530,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1824397312,4259864,-12648448,50475195,0,0,1073741824,0,
446,205,204,204,61,163,4103169,-1711276032,-364996199,738197507,-889192447,1610612746,33554432,0,50331648,50331648,0,4194304,4227072,-285212672,4142392,0,-1711276032,624826777,-1707228922,1623169433,12558565,620756992,4112646,0,2097152000,2092950847,4108530,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1958653952,4236140,-12648448,59160829,3789,0,1073741824,0,
447,0,0,128,63,163,4103169,0,-365002752,738197507,-889192447,1610612746,33554432,0,50331648,50331648,0,4194304,4227072,-285212672,4142392,0,0,-654311424,-1707120323,12556697,0,0,0,-1711276032,1161763225,2092900568,4108530,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1958653952,4236140,-12648448,52897788,0,0,1073741824,0,
448,0,0,128,63,53,4112990,0,-365002752,738197507,-889192447,1610612746,33554432,0,50331648,50331648,0,4194304,4227072,-285212672,4142392,0,-1711276032,624826777,-1707228922,12556697,0,0,0,-855638016,-2025911092,-2017441514,12601622,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1958653952,4236140,-12648448,52897761,0,0,1073741824,0,
449,0,0,128,63,65,4119537,0,-365002752,738197507,-889192447,1610612746,33554432,0,50331648,50331648,0,4194304,4227072,-285212672,4142392,0,-1711276032,624826777,-1707228922,12556697,0,0,0,-1711276032,1161697689,2092900568,4108530,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1958653952,4236140,-12648448,52897788,0,0,1073741824,0,
450,0,0,128,63,53,4112990,0,-365002752,738197507,-889192447,1610612746,33554432,0,50331648,50331648,0,4194304,4227072,-285212672,4142392,0,-1711276032,624826777,-1707228922,12556697,0,0,0,-1711276032,-2025940583,-2017441514,12601622,0,0,-2063597568,-1707126293,-1707099751,1379801497,4103864,-1958653952,4236140,-12648448,52897761,0,0,1073741824,0,
451,0,0,0,64,175,457094548,-516137681,1447023738,-939524089,704643072,-1409286144,0,1375731712,4071096,0,0,0,0,0,0,0,-855638016,-616641332,4208377,4333568,0,0,0,0,4202496,0,0,0,0,0,0,0,0,0,4363776,4376576,-12476416,58161015,3806,0,1073741824,0,
453,248,83,67,63,65,4119537,0,-801071104,-939524089,704643072,603979776,0,0,50331648,50331648,0,4194304,4227072,-1539293184,-1891664528,691860930,4067164,0,0,0,0,0,0,0,4202496,0,0,0,0,0,0,0,0,0,4363776,-1706904576,-1237272167,58161015,0,0,1073741824,0,
454,0,0,128,63,154,4102553,-855638016,-398504756,738197507,251658241,1610612747,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,423665664,431982084,4163076,0,0,0,0,0,0,0,4288512,4259840,1279303680,67108863,3819,0,1073741824,0,
455,0,0,128,63,154,4102553,-855638016,-398504756,738197507,251658241,1610612747,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,1145085952,1153392489,4153193,0,0,0,0,0,0,0,4276224,4259840,1279229952,67108863,0,0,1073741824,0,
456,0,0,128,63,154,4102553,-855638016,-398504756,738197507,251658241,1610612747,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,1145085952,1153392489,4153193,0,0,0,0,0,0,0,4263936,4259840,1279229952,67108863,0,0,1073741824,0,
457,0,0,128,63,154,4102553,-855638016,-398504756,738197507,251658241,1610612747,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,1145085952,1153392489,4153193,0,0,0,0,0,0,0,4243456,4259840,1279229952,67108863,0,0,1073741824,0,
458,205,204,204,61,35,4090698,0,-805306368,-939524089,-1476395008,1090519050,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,0,4194304,0,0,0,-855638016,-2025927476,-2017441514,12601622,0,0,0,0,0,0,0,4300800,4376576,-12615680,50331647,0,0,1077135016,0,
459,113,61,122,63,35,4090698,1711276032,-1187060122,-956301310,-1090519040,1073741830,452984832,0,50331648,50331648,0,4194304,4227072,-1526726656,4113196,0,-855638016,1614695628,-851468059,12602572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489045504,4239417,-12496896,64558711,3832,0,1073741824,0,
460,0,0,128,63,154,4102553,-1711276032,-398485095,738197507,16777217,1073741824,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67108863,0,0,1073741824,0,
461,90,100,27,63,79,4177216,-855638016,-1749168948,39058,-1090519040,67108870,335544320,0,50331648,50331648,0,4194304,4227072,1862270976,-1019297006,-1891686155,-851462718,1614695628,-851468059,12602572,0,0,0,855638016,-683691213,272597155,4192600,0,0,-1706681280,-1891657319,-1891650110,-1539508798,4144496,12699648,-1706889216,-1270965863,67043436,3841,0,1101004800,0,
462,205,204,204,62,205,4082892,-855638016,1673383116,738197505,771751937,1,452984832,0,0,0,0,0,0,0,4145152,0,-1711276032,1614748057,1715445989,1790994022,-104885060,4147471,0,0,-2092937216,-2084566336,12585664,0,0,0,0,0,0,0,0,0,-16777216,64961759,0,0,1073741824,0,
463,205,204,204,62,205,4082892,-1711276032,1673402777,738197505,771751937,1,33554432,0,50331648,50331648,0,4194304,4227072,1224736768,4145309,4194304,859865088,1614754611,1715445989,-1665112474,2009075908,4153645,0,0,1933594624,1933576552,4196712,0,0,0,0,0,0,0,0,0,-16777216,64961759,0,0,1073741824,0,
464,90,100,27,63,79,4177216,-855638016,-1749168948,39058,-1090519040,67108870,335544320,0,50331648,50331648,0,4194304,4227072,1862270976,-1019297006,-1891686155,-851462718,1614695628,-851468059,12602572,0,0,0,855638016,1279243059,633334071,12566790,0,0,-1706681280,-1891657319,-1891650110,-1539508798,4144496,12699648,-1706889216,-1270965863,67043436,3854,0,1101004800,0,
465,100,59,127,63,154,4102553,-855638016,-398504756,738197507,251658241,1207959563,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1614741504,4169957,4321280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288512,4259840,-2143248384,67108863,0,0,1073741824,0,
466,0,0,128,63,233,4129062,0,-2000707584,738197523,1375731713,0,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,4227072,0,0,0,0,0,0,71303168,-750944083,4071646,0,0,167772160,2067751895,-1891635692,-1891830334,3995074,1187115008,1715499958,-834673050,53004308,0,0,1073741824,0,
467,102,102,22,63,23,4084151,-1711276032,-264283751,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,-750798439,4071646,0,0,0,0,855638016,4191027,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,591537664,859867611,-12516557,67108863,0,0,1073741824,0,
468,102,102,22,63,23,4084151,0,-255950848,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,-750798439,4071646,0,0,0,0,855638016,-750783693,2000560350,4153645,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599920128,859867611,-12516557,63439048,3867,0,1073741824,0,
469,102,102,22,63,23,4084151,0,-264339456,738197504,-1090519039,939524102,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,-750798439,4071646,0,0,0,0,855638016,-750783693,2000560350,4153645,0,0,-1895825408,-1019284030,4139253,0,0,591525888,859867611,-12516557,63439048,0,0,1073741824,0,
470,102,102,22,63,23,4084151,0,-255950848,738197504,-1090519039,1744830470,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,-750798439,4071646,0,0,0,0,855638016,-750783693,2000560350,4153645,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599920128,859867611,-12516557,63439048,0,0,1073741824,0,
471,0,0,128,63,0,4071057,1711276032,-390093210,738197507,603979777,-1006632945,50331649,0,20807680,33554432,0,4243456,1547730944,138314383,-1371599700,-851582649,4148428,0,0,0,0,0,0,-855638016,4115660,0,0,788529152,4235485,4442112,0,0,0,0,4300800,4227072,1983873024,117440511,0,0,1069623017,0,
