long,str,str,float,float,float,float,
3280,"Quest - Fel Fire Aura (Immolate) State","spells\fel_immolate_state_base.mdx",1.0,1.0,0.00999999977648,100.0,
3281,"Quest - Fel Fire (Fire Aura) State","spells\fel_lowpolyfireanim.mdx",1.0,0.25,0.00999999977648,100.0,
3282,"Quest - Fel Fire Aura (Archimonde Fire) State","spells\fel_archimonde_fire.mdx",1.0,0.25,0.00999999977648,100.0,
3283,"Quest - Infernal Ball State","spells\infernal_ball.mdx",1.0,1.0,0.00999999977648,100.0,
3284,"Hellfire FirePuff Caster Base (0.50)","spells\HellFire_FirePuff_Caster_Base.mdx",0.5,0.5,0.00999999977648,100.0,
3285,"Shadow Fury Impact","spells\ShadowFury_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
3286,"Enslave Demon Impact Base","spells\enslavedemon_impact_base.mdx",1.0,1.0,0.00999999977648,100.0,
3287,"Fel Fireball State","spells\fel_fireball_missile_high.mdx",1.0,1.0,0.00999999977648,100.0,
3288,"Infernal Impact","spells\infernal_impact.mdx",1.0,1.0,0.00999999977648,100.0,
3289,"Quest - Cosmetic: Steam State","spells\steam.mdx",1.0,1.0,0.00999999977648,100.0,
3290,"Quest - Cosmetic: Water Bolt State","spells\waterbolt_missile_low.mdx",1.0,1.5,0.00999999977648,100.0,
3291,"Quest - Cosmetic: Blue Cyclone State","spells\cyclonewater_state.mdx",1.0,1.0,0.00999999977648,100.0,
3292,"Arcane Explosion (0.25)","Spells\ArcaneExplosion_Base.mdx",1.0,0.25,0.00999999977648,100.0,
3293,"Bloodmyst Crystal 3 (0.25)","World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystal03.mdx",1.0,0.25,0.00999999977648,100.0,
3294,"Black Magic Precast Base","spells\BlackMagic_Precast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
3295,"Quest - Cosmetic: Earthen Soul State","spells\boulder_missile.mdx",1.0,1.5,0.00999999977648,100.0,
3296,"Bloodmyst Crystal 3 (0.15)","World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystal03.mdx",1.0,0.15000000596,0.00999999977648,100.0,
3297,"Missile: Ziggurat Spirit (Scale x4)","spells\zig_missile.mdx",1.0,4.0,0.00999999977648,100.0,
3298,"Fel Fire Nova Area","spells\fel_firenova_area.mdx",1.0,1.0,0.00999999977648,100.0,
3299,"Fel Fire Nova State","spells\fel_firenova_state.mdx",1.0,1.0,0.00999999977648,100.0,
3300,"Fel Firebolt Missile","spells\fel_firebolt_missile_low.mdx",1.0,1.0,0.00999999977648,100.0,
3301,"Endless Rage State","spells\endlessrage_state_head.mdx",1.0,1.0,0.00999999977648,100.0,
3302,"Arcane Lightning (1)","Spells\arcanelightning.mdx",1.0,0.649999976158,0.00999999977648,100.0,
3303,"Arcane Lightning (2)","Spells\arcanelightning01.mdx",1.0,0.649999976158,0.00999999977648,100.0,
3304,"Arcane Lightning (3)","Spells\arcanelightning02.mdx",1.0,0.649999976158,0.00999999977648,100.0,
3305,"Arcane Impact Chest (Scale x2)","Spells\Magic_Impact_Chest.mdx",1.0,2.0,0.00999999977648,100.0,
3306,"Shadow ImpactDD Uber Chest (Scale x2)","Spells\Shadow_ImpactDD_Uber_Chest.mdx",1.0,2.0,0.00999999977648,100.0,
3307,"Arcane Torrent Cast (0.5x)","Spells\ArcaneTorrent.mdx",1.0,0.5,0.00999999977648,100.0,
3308,"Rampage Impact Head","spells\endlessrage_impact_head.mdx",1.0,1.0,0.00999999977648,100.0,
3309,"Quest - Cosmetic: Fel Fire Aura (Cyrukh) (Left Hand)","spells\fel_lowpolyfireanim.mdx",1.0,0.15000000596,0.00999999977648,100.0,
3310,"Quest - Cosmetic: Fel Fire Aura (Cyrukh Right Hand)","spells\fel_lowpolyfireanim.mdx",1.0,0.15000000596,0.00999999977648,100.0,
3311,"Quest - Cosmetic: Fel Fire Aura (Cyrukh Head)","spells\fel_lowpolyfireanim.mdx",1.0,0.20000000298,0.00999999977648,100.0,
3312,"Quest - Infuse Infernal Soul","spells\fel_hellfire_impact_caster_base.mdx",1.0,1.0,0.00999999977648,100.0,
3313,"Banish (Purple) - 3.00","spells\banish_chest_purple.mdx",1.0,3.0,0.00999999977648,100.0,
3314,"Quest - Summon Pet Precast Base (Large 2x Size)","spells\summonpet_impact_base.mdx",1.0,2.0,0.00999999977648,100.0,
3315,"Dampen Magic Impact Base (1.5x)","Spells\DampenMagic_Impact_Base.mdx",0.0,1.5,0.00999999977648,100.0,
3316,"ArcaneExplosion Base (2.0x)","Spells\ArcaneExplosion_Base.mdx",1.0,2.0,0.00999999977648,100.0,
3317,"Arcane Power State Chest - 0.50","spells\arcanepower_state_chest.mdx",1.0,0.5,0.00999999977648,100.0,
3318,"Ghost_state (Purple)","spells\purpleghost_state.mdx",1.0,1.0,0.00999999977648,100.0,
3319,"Earth Burrow Cast (Scale x5)","Spells\BurrowEarth_Brown_Missile.mdx",1.0,5.0,0.00999999977648,100.0,
3320,"Water Elemental Impact Base (Scale x3)","spells\waterelemental_impact_base.mdx",1.0,3.0,0.00999999977648,100.0,
3321,"Missile: Water Bolt (Scale x3)","Spells\WaterBolt_Missile_Low.mdx",1.0,3.0,0.00999999977648,100.0,
3322,"Void Zone","creature\portalofkathune\portalofkathune.mdx",1.0,0.15000000596,0.00999999977648,100.0,
3323,"Quest - Acid Breath Liquid (Small)","spells\acidliquidbreath.mdx",1.0,0.25,0.00999999977648,100.0,
3324,"The Beast Within State Base","spells\beastwithin_state_base.mdx",1.0,1.0,0.00999999977648,100.0,
3325,"Missile: Gold Glaive","World\ENVIRONMENT\DOODAD\GENERALDOODADS\NightElfWeapons\NE_Glaive02.mdx",1.0,1.0,0.00999999977648,100.0,
3326,"Fel Immolation (3x)","Spells\Fel_Immolate_State_Base.mdx",1.0,3.0,0.00999999977648,100.0,
3327,"Arcane Explosion (0.50)","Spells\ArcaneExplosion_Base.mdx",1.0,0.5,0.00999999977648,100.0,
3328,"Fel Flame Breath 180","spells\fel_flamebreath180.mdx",1.0,1.0,0.00999999977648,100.0,
3329,"Hellfire Raid Dust Impact Base","spells\HellfireRaid_Dust_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
3330,"Skull, Chattering","spells\skull.mdx",1.0,1.0,0.00999999977648,100.0,
3331,"Might Aura State Base - 7.00","Spells\MightAura_Impact_Base.mdx",7.0,7.0,0.00999999977648,100.0,
3332,"Fire Smoke Trail","spells\Fire_SmokeTrail.mdx",1.0,5.0,0.00999999977648,100.0,
3333,"Missile: Fire Shot - 2.00","spells\FireShot_Missile.mdx",1.0,2.0,0.00999999977648,100.0,
3334,"Flame Circle (1.35)","spells\flamecircleeffect.mdx",1.0,1.35000002384,0.00999999977648,100.0,
3335,"Arcane Explosion Base Boss - 2.00","spells\arcaneexplosion_boss_base.mdx",1.0,2.0,0.00999999977648,100.0,
3336,"Quest - A Curse Upon Both of Your Clans (Large)","spells\endlessrage_state_head.mdx",1.0,5.0,0.00999999977648,100.0,
3337,"Ashbringer","Item\ObjectComponents\Weapon\Sword_2H_Ashbringer.mdx",1.0,1.0,0.00999999977648,100.0,
3338,"Missile: Shadow Bolt - Epic (0.50)","spells\DeathBolt_Missile_Low.mdx",1.0,0.5,0.00999999977648,100.0,
3339,"Missile: Aegis (0.50)","Spells\Aegis.mdx",1.0,0.5,0.00999999977648,100.0,
3340,"Blasted Lands Bone Pile","World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsBonePile02.mdx",1.0,1.0,0.00999999977648,100.0,
3341,"Enslave Demon Impact Head (2.5x)","Spells\EnslaveDemon_Impact_Head.mdx",0.0,2.5,0.00999999977648,100.0,
3342,"Enslave Demon Impact Chest (2.5x)","Spells\EnslaveDemon_Impact_Chest.mdx",0.0,2.5,0.00999999977648,100.0,
3344,"Chest 04 (0.5)","World\Generic\ActiveDoodads\Chest04\Chest04.mdx",1.0,0.5,0.00999999977648,100.0,
3345,"Acid Burn Base (0.5)","spells\AcidBurn.mdx",1.0,0.5,0.00999999977648,100.0,
3346,"Missile: Axe Outland Raid D06","spells\Missile_Axe_1HOutlandRaidD06.mdx",1.0,1.0,0.00999999977648,100.0,
3347,"Quest - Fel Fire Nova Cast (Huge)","spells\fel_firenova_area.mdx",1.0,5.0,0.00999999977648,100.0,
3348,"Steam Impact","spells\Steam.mdx",1.0,1.0,0.00999999977648,100.0,
3349,"Steam State","spells\Steam.mdx",1.0,1.0,0.00999999977648,100.0,
3350,"Quest - The Mark of Kael'Thas State","spells\fire_precast_uber_hand.mdx",1.0,1.5,0.00999999977648,100.0,
3351,"Quest - Low Poly Fire (State)","world\generic\pvp\fires\lowpolyfireanim.mdx",1.0,0.5,0.00999999977648,100.0,
3352,"Quest - Archimonde Fire Chest (State)","spells\archimonde_fire.mdx",1.0,0.75,0.00999999977648,100.0,
3353,"Shadow Nova Cast - (0.50)","spells\shadow_nova_area.mdx",1.0,0.5,0.00999999977648,100.0,
3354,"Arcane Breath","Spells\ArcaneBreath.mdx",1.0,1.0,0.00999999977648,100.0,
3355,"Flare Ground State (2.75x)","spells\flare_state_base.mdx",2.75,2.75,0.00999999977648,100.0,
3356,"Fire Nova Area (0.75x)","Spells\FireNova_Area.mdx",0.0,0.75,0.00999999977648,100.0,
3357,"Banish (White)","spells\banish_chest_white.mdx",1.0,1.0,0.00999999977648,100.0,
3358,"Shadow Nova Cast - (0.10)","spells\shadow_nova_area.mdx",1.0,0.10000000149,0.00999999977648,100.0,
3359,"Bomb Explosion - (0.10)","Spells\Bomb_ExplosionA.mdx",1.0,0.10000000149,0.00999999977648,100.0,
3360,"Floating Mine","spells\floatingmine.mdx",1.0,1.0,0.00999999977648,100.0,
3361,"Floating Mine Pulse","spells\floatingminepulse.mdx",1.0,1.0,0.00999999977648,100.0,
3362,"Floating Mine (1.5x)","spells\floatingmine.mdx",1.0,1.5,0.00999999977648,100.0,
3363,"Floating Mine Pulse (1.5x)","spells\floatingminepulse.mdx",1.0,1.5,0.00999999977648,100.0,
3364,"Void Zone (0.25)","creature\portalofkathune\portalofkathune.mdx",1.0,0.25,0.00999999977648,100.0,
3365,"Quest - Ancient Draenei Warden State","world\expansion01\doodads\auchindoun\passivedoodads\spirit_fx\draenei_spirit_red.mdx",1.0,3.0,0.00999999977648,100.0,
3366,"Bottle (Green)","World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",1.0,1.0,0.00999999977648,100.0,
3367,"Mug (Foaming)","World\Generic\Human\Passive Doodads\Mugs\MugFoam01.mdx",1.0,1.0,0.00999999977648,100.0,
3368,"Fel Fire Nova Area (1.5x)","spells\fel_firenova_area.mdx",1.5,1.5,0.00999999977648,100.0,
3369,"Abyssal Impact Base (0.25)","spells\abyssal_impact_base.mdx",1.0,0.25,0.00999999977648,100.0,
3370,"Dark Shade","spells\darkshade.mdx",1.0,1.0,0.00999999977648,100.0,
3371,"Arcane Fire Weapon","Spells\Arcane_Fire_Weapon_Effect.mdx",1.0,1.0,0.00999999977648,100.0,
3372,"Quest - Psychedelic Ghost State (Large 2x Size)","spells\ghost_state2.mdx",1.0,2.0,0.00999999977648,100.0,
3373,"Arcane Fire Weapon (2.00)","Spells\Arcane_Fire_Weapon_Effect.mdx",1.0,2.0,0.00999999977648,100.0,
3374,"Defensive Stance Impact Chest (1.5x)","Spells\DefensiveStance_Impact_Chest.mdx",1.0,1.5,0.00999999977648,100.0,
3375,"Water Breath","spells\WaterLiquidBreath.mdx",1.0,1.0,0.00999999977648,100.0,
3376,"Missile: Sonic Boom (Small) dlk","Spells\SonicBoom_Missile_High.mdx",1.0,1.0,0.00999999977648,100.0,
3377,"Fel Fire Nova Area (2x)","spells\fel_firenova_area.mdx",2.0,2.0,0.00999999977648,100.0,
3378,"Fel Fire Shield Head","Spells\Fel_Fireshieldfinal_Impact_Head.mdx",1.0,1.0,0.00999999977648,100.0,
3379,"Hellfire Area Base  (7.00)","Spells\HellFire_Area_Base.mdx",1.0,7.0,0.00999999977648,100.0,
3380,"Abyssal Impact Base - 1.50","spells\abyssal_impact_base.mdx",1.0,1.5,0.00999999977648,100.0,
3381,"Flamestrike Impact Base (1.50)","Spells\Flamestrike_Impact_Base.mdx",1.0,1.5,0.00999999977648,100.0,
3382,"FlamestrikeSmall Impact Base (2.5)","Spells\FlamestrikeSmall_Impact_Base.mdx",1.0,2.5,0.00999999977648,100.0,
3383,"Wall Sword 01","World\Generic\Human\Passive Doodads\Weapons&Armor\WallSword01.mdx",1.0,1.0,0.00999999977648,100.0,
3384,"Bone Burrow Cast","Spells\BurrowEarth_BoneWaste_Missile.mdx",1.0,1.0,0.00999999977648,100.0,
3385,"Bone Burst (0.25)","Spells\BoneWorm_AttackEffects.mdx",1.0,0.25,0.00999999977648,100.0,
3386,"Quest - Netherstorm - WaterLiquidBreath Cast","spells\waterliquidbreath.mdx",1.0,1.0,0.00999999977648,100.0,
3388,"Dust Nova x2","spells\dustnova_cast_base.mdx",1.0,2.0,0.00999999977648,100.0,
3389,"Frost Nova Area (2.5x)","Spells\Frost_Nova_area.mdx",1.0,2.5,0.00999999977648,100.0,
3390,"Missile: Spear (Human 01)","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSpear01.mdx",1.0,1.0,0.00999999977648,100.0,
3391,"Quest - Thunderclap Cast Base (Huge)","spells\thunderclap_cast_base.mdx",1.0,4.0,0.00999999977648,100.0,
3392,"Water Breath (3.00)","spells\WaterLiquidBreath.mdx",1.0,3.0,0.00999999977648,100.0,
3393,"Aerie Boulder 03 (0.5)","World\Lordaeron\AeriePeaks\PassiveDoodads\Boulders\AerieBoulder03.mdx",1.0,0.5,0.00999999977648,100.0,
3394,"Ghost_state (Green)","spells\greenghost_state.mdx",1.0,1.0,0.00999999977648,100.0,
3395,"Magic Unlock (2x)","Spells\MagicUnlock.mdx",1.0,2.0,0.00999999977648,100.0,
3396,"Quest - Dark Glare (Small)","spells\cthuneeyeattack.mdx",1.0,0.25,0.00999999977648,100.0,
3397,"CycloneWater State (5x)","Spells\CycloneWater_State.mdx",0.0,5.0,0.00999999977648,100.0,
3398,"Missile: Boulder (4.00)","spells\boulder_missile.mdx",0.0,4.0,0.00999999977648,100.0,
3399,"Missile: Eye of Kilrogg","creature\spells\EyeOfKilrog.mdx",1.0,1.0,0.00999999977648,100.0,
3400,"Banish (Blue) - 0.25","spells\banish_chest_blue.mdx",1.0,0.25,0.00999999977648,100.0,
3401,"Banish (Green) - 0.25","Spells\Banish_Chest.mdx",1.0,0.25,0.00999999977648,100.0,
3402,"Banish (Red) - 0.25","spells\bloodbolt_chest.mdx",1.0,0.25,0.00999999977648,100.0,
3403,"Missile: Thorns (2x)","spells\missile_thorns.mdx",1.0,2.0,0.00999999977648,100.0,
3404,"Missile: Pine Cone","world\kalimdor\mulgore\passivedoodads\pinecone\pinecone.mdx",1.0,1.0,0.00999999977648,100.0,
3405,"Bone Burrow Cast - 0.25","Spells\BurrowEarth_BoneWaste_Missile.mdx",1.0,0.25,0.00999999977648,100.0,
3406,"Missile: Soul (x3)","spells\soulshatter_missile.mdx",1.0,3.0,0.00999999977648,100.0,
3407,"Fel Fireball Missile High (3.00)","spells\fel_fireball_missile_high.mdx",1.0,3.0,0.00999999977648,100.0,
3408,"Acid Breath (Liquid) (2x)","spells\acidliquidbreath.mdx",1.0,2.0,0.00999999977648,100.0,
3409,"Horde Banner","world\generic\pvp\battlefieldbanners\battlefieldbannerhorde.mdx",1.0,0.600000023842,0.00999999977648,100.0,
3410,"Feather (Red)","World\Generic\PassiveDoodads\Feathers\FeatherBigRed.mdx",1.0,1.0,0.00999999977648,100.0,
3411,"Fel Hellfire Impact","spells\fel_hellfire_impact_base.mdx",1.0,1.0,0.00999999977648,100.0,
3412,"Fel Hellfire Caster Cast Base","spells\fel_hellfire_impact_caster_base.mdx",1.0,1.0,0.00999999977648,100.0,
3413,"Feather (Red) - 2.00","World\Generic\PassiveDoodads\Feathers\FeatherBigRed.mdx",1.0,2.0,0.00999999977648,100.0,
3414,"Quest - The Mark of Vashj - Impact","spells\giftwaterspirit_impact_base.mdx",1.0,1.0,0.00999999977648,100.0,
3415,"Bottle (Blue)","World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx",1.0,1.0,0.00999999977648,100.0,
3416,"Acid Burn (Low-Poly)","Spells\Acidburn_Small.mdx",1.0,1.0,0.00999999977648,100.0,
3417,"Acid Burn (Low-Poly) 0.50","Spells\Acidburn_Small.mdx",1.0,0.5,0.00999999977648,100.0,
3418,"Acid Burn Black (Low-Poly) - 0.50","SPELLS\AcidBurn_Small_Black.mdx",1.0,0.5,0.00999999977648,100.0,
3419,"Acid Burn Red (Low-Poly) - 0.50","SPELLS\AcidBurn_Small_Red.mdx",1.0,0.5,0.00999999977648,100.0,
3420,"Bottle (Blue Fancy)","World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle01.mdx",1.0,1.0,0.00999999977648,100.0,
3421,"Acid Burn Yellow (Low-Poly) 0.50","Spells\AcidBurn_Small_Yellow.mdx",1.0,0.5,0.00999999977648,100.0,
3422,"Bottle (Frothy Smoke)","World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx",1.0,1.0,0.00999999977648,100.0,
3423,"Acid Burn Blue (Low-Poly) - 0.50","SPELLS\AcidBurn_Small_Blue.mdx",1.0,0.5,0.00999999977648,100.0,
3424,"Smoke Flare (Blue) - 3.00","spells\SmokeFlare_Blue.mdx",1.0,3.0,0.00999999977648,100.0,
3425,"Acid Burn Orange (Low-Poly) 0.50","Spells\AcidBurn_Small_Orange.mdx",1.0,0.5,0.00999999977648,100.0,
3426,"Acid Burn Purple (Low-Poly) - 0.50","Spells\AcidBurn_Small_Purple.mdx",1.0,0.5,0.00999999977648,100.0,
3427,"Boots (Human Brown Leather 02)","World\Generic\Human\Passive Doodads\Clothing\BootsLeatherBrown01.mdx",1.0,1.0,0.00999999977648,100.0,
3428,"Feather (Brown) - 2.00","World\Generic\PassiveDoodads\Feathers\FeatherBigBrown.mdx",1.0,2.0,0.00999999977648,100.0,
3429,"Feather (Blue) - 2.00","World\Generic\PassiveDoodads\Feathers\FeatherBigBlue.mdx",1.0,2.0,0.00999999977648,100.0,
3430,"Acid Burn Base (2x)","spells\AcidBurn.mdx",1.0,2.0,0.00999999977648,100.0,
3431,"Shock Missile [8.0]","Spells\Shock_Missile.mdx",1.0,8.0,0.00999999977648,100.0,
3432,"ArcaneExplosion Base (20yd)","Spells\ArcaneExplosion_Base.mdx",1.0,2.5,0.00999999977648,100.0,
3433,"Quest - Fumping Drum Missile","world\generic\tauren\passive doodads\drums\taurendrumsmall01.mdx",1.0,1.0,0.00999999977648,100.0,
3434,"Acid Burn Black","SPELLS\AcidBurn_Black.mdx",1.0,1.0,0.00999999977648,100.0,
3435,"Missile: Soul (x5)","spells\soulshatter_missile.mdx",1.0,5.0,0.00999999977648,100.0,
3436,"Hellfire Area Base (0.5 Scale)","spells\hellfire_area_base.mdx",1.0,0.5,0.00999999977648,100.0,
3437,"Acid Breath (Liquid) (x0.5)","spells\acidliquidbreath.mdx",1.0,0.5,0.00999999977648,100.0,
3438,"Seal Of Wrath Impact Base - 3.00","Spells\SealOfWrath_Impact_Base.mdx",1.0,3.0,0.00999999977648,100.0,
3439,"Ward: Fire Impact Chest - 5.00","Spells\FireWard_Impact_Chest.mdx",1.0,5.0,0.00999999977648,100.0,
3440,"Ritual Of Fire Precast - 2.00","spells\Ritual_Fire_PreCast_Base.mdx",1.0,2.0,0.00999999977648,100.0,
3441,"Meteor Impact Base Red","spells\Meteor_Impact_Base_Red.mdx",1.0,1.0,0.00999999977648,100.0,
3442,"Nightbane Area Base (0.50)","spells\nightbane_area_base.mdx",1.0,0.5,0.00999999977648,100.0,
3443,"Shadow Fissure Base (2.25)","Spells\Shadow_Fissure_Base.mdx",1.0,2.25,0.00999999977648,100.0,
3444,"Dark Ritual PreCast Base (2.25)","Spells\DarkRitual_PreCast_Base.mdx",1.0,2.25,0.00999999977648,100.0,
3445,"Fel Hellfire Puff","Spells\Fel_HellFire_FirePuff_Caster_Base.mdx",1.0,1.0,0.00999999977648,100.0,
3446,"Quest - Seed of Corruption State (Big) (1.25x)","spells\seedofcorruption_state.mdx",1.0,1.25,0.00999999977648,100.0,
3447,"Quest - Fire Reflect State (2x)","spells\firereflect_state_chest.mdx",1.0,2.0,0.00999999977648,100.0,
3448,"Consecration Impact Base (1.5x)","spells\consecration_impact_base.mdx",1.0,1.5,0.00999999977648,100.0,
3449,"Shadow Nova Cast (4.0)","spells\shadow_nova_area.mdx",1.0,4.0,0.00999999977648,100.0,
3450,"Fire Blast Impact Chest - 3.00","Spells\FireBlast_Impact_Chest.mdx",1.0,3.0,0.00999999977648,100.0,
3451,"Skull Test","World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladeSkullHumanDark.mdx",1.0,3.0,0.00999999977648,100.0,
3452,"Dreadlord Carrion Swarm Cast (0.25)","spells\dreadlord_carrion_swarm_cast.mdx",1.0,0.25,0.00999999977648,100.0,
3453,"Darkmoon Vengeance Head State","Spells\DarkmoonVengeance_Impact_Head.mdx",1.0,1.0,0.00999999977648,100.0,
3454,"Darkmoon Vengeance Impact Chest","Spells\DarkmoonVengeance_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
3455,"Missile: Mana Shot","Spells\ManaShot_Missile.mdx",1.0,1.0,0.00999999977648,100.0,
3456,"Ward: Holy Impact Chest","Spells\HolyWard_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
3458,"Soulgrinder Ritual Visual ( in progress)","world\kalimdor\diremaul\activedoodads\nightmaresummoning\nightmarestone.mdx",1.0,2.0,0.00999999977648,100.0,
3459,"Soulgrinder Beam Precast","spells\shadow_precast_uber_hand.mdx",1.0,3.0,0.00999999977648,100.0,
3460,"Missile: Naga Lord Shell","spells\nagalordshell_missile.mdx",1.0,1.0,0.00999999977648,100.0,
3461,"Missile: Naga Lord Shell (2.5x)","spells\nagalordshell_missile.mdx",1.0,2.5,0.00999999977648,100.0,
3462,"Naga Lord Shell Impact","spells\nagalordshell_impact.mdx",1.0,1.0,0.00999999977648,100.0,
3463,"Otherwordly Portal","World\Expansion01\Doodads\TheExodar\Passivedoodads\Sky_Portal\Exodar_Sky_portal.mdx",1.0,0.34999999404,0.00999999977648,100.0,
3464,"Water Bubble Chest State (0.75x)","Spells\WaterBubble.mdx",0.0,0.75,0.00999999977648,100.0,
3465,"Seed Of Corruption State - 3.00","Spells\SeedOfCorruption_State.mdx",1.0,3.0,0.00999999977648,100.0,
3466,"Life Tap State Chest - 5.00","Spells\Lifetap_State_Chest.mdx",1.0,5.0,0.00999999977648,100.0,
3467,"Fel Flame Patch - 2.00","spells\fel_archimonde_fire.mdx",1.0,2.0,0.00999999977648,100.0,
3468,"Fel Hellfire Impact Base - 3.00","spells\fel_hellfire_impact_base.mdx",1.0,3.0,0.00999999977648,100.0,
3469,"Fel Immolate Impact Chest - 5.00","spells\fel_immolate_impact_chest.mdx",1.0,5.0,0.00999999977648,100.0,
3470,"Fel Low Poly Fire - 2.00","spells\Fel_LowPolyFireAnim.mdx",1.0,2.0,0.00999999977648,100.0,
3471,"Shell Shield State","Spells\ShellShield_State_Base.mdx",1.0,1.0,0.00999999977648,100.0,
3472,"Dreadlord Carrion Swarm Cast (0.50)","spells\dreadlord_carrion_swarm_cast.mdx",1.0,0.5,0.00999999977648,100.0,
3474,"Intervene Trail","spells\InterveneTrail.mdx",1.0,1.0,0.00999999977648,100.0,
3477,"Intervene Impact","spells\Intervene_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
3478,"Flames (0.50 Scale)","world\lordaeron\stratholme\passivedoodads\fx\stratholmefiresmokeembers.mdx",1.0,0.5,0.00999999977648,100.0,
3479,"Crystal man visual - Chest","world\kalimdor\ungoro\passivedoodads\crystals\ungorocrystal_blue02.mdx",1.0,1.0,0.00999999977648,100.0,
3480,"Crystal man visual - hand","world\goober\g_jewelblue.mdx",1.0,1.0,0.00999999977648,100.0,
3481,"Crystal Man visual - base","creature\questobjects\creature_powercrystal.mdx",1.0,1.0,0.00999999977648,100.0,
3482,"Arcane Precast","spells\arcanebomb_missle.mdx",1.0,0.25,0.00999999977648,100.0,
3483,"Missile: Black Shot","spells\blackshot_missile.mdx",1.0,1.0,0.00999999977648,100.0,
