long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
581,"World\Generic\Human\Passive Doodads\Tables\InnTableTiny.mdx",0,0,0,0,0,0,0,0,0,0,-0.779169023037,-0.884056985378,0.000350999995135,0.779169023037,0.884056985378,1.1232060194,0,
601,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\FIRE\UNDEADCAMPFIRE.MDL",0,0,0,0,0,0,0,0,0,0,-0.506758987904,-0.598936975002,-0.0714759975672,0.690930008888,0.611262977123,0.660790026188,0,
602,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BRAZIERS\STORMWINDBRAZIER01.MDX",0,0,0,0,0,0,0,0,0,0,-1.12830603123,-1.2206619978,0.0107260001823,1.09602499008,1.09649705887,0.732064008713,0,
603,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\INNBENCH.MDX",0,0,0,0,0,0,0,0,0,0,-0.418444007635,-2.09935808182,-0.00108800001908,0.389221012592,2.09935808182,0.817750990391,0,
621,"World\Azeroth\Elwynn\PassiveDoodads\EyeOfAzora\EyeOfAzora.mdx",0,0,0,0,0,0,0,0,0,0,-0.34841299057,-0.375952005386,0.000981000019237,0.347467988729,0.375892013311,0.839192986488,0,
622,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\STORMWINDBENCH01.MDX",0,0,0,0,0,0,0,0,0,0,-0.99875998497,-1.50427496433,-0.0583540014923,0.0664879977703,1.50427496433,0.499718010426,0,
623,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\INNBENCH.MDL",0,0,0,0,0,0,0,0,0,0,-0.418444007635,-2.09935808182,-0.00108800001908,0.389221012592,2.09935808182,0.774860978127,0,
624,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\STORMWINDGRIFFONBANNER01.MDX",0,0,0,0,0,0,0,0,0,0,-0.206599995494,-2.45571899414,0.0500070005655,0.170819997787,2.40538597107,6.45539188385,0,
625,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\FLAGPOLE\FLAGPOLE01.MDX",0,0,0,0,0,0,0,0,0,0,-0.551346004009,-0.571501016617,-0.0812119990587,0.468190014362,0.57623898983,9.90435028076,0,
626,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\FIREWOOD\FIREWOODPILE01.MDL",0,0,0,0,0,0,0,0,0,0,-0.570927977562,-0.789478003979,-0.000982000026852,1.05221796036,0.5381270051,0.883677005768,0,
627,"World\Azeroth\Westfall\PassiveDoodads\Detail\WestFallDriftwood.mdx",0,0,0,0,0,0,0,0,0,0,-1.56221997738,-1.77723002434,-0.331508010626,1.25646996498,2.23853993416,1.18063998222,0,
628,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower.wmo",0,0,0,0,0,0,0,0,0,0,-28.5407886505,-27.54870224,-6.06483697891,41.5080833435,27.5068588257,40.4239311218,0,
629,"World\wmo\Kalimdor\Buildings\OrcTower\OrcTower.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
630,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\DWARVENBANNER01.MDL",0,0,0,0,0,0,0,0,0,0,0.0,-1.93894696236,-0.0360679998994,0.118390999734,1.93894696236,6.42756414413,0,
631,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\WARRIORBANNER01.MDL",0,0,0,0,0,0,0,0,0,0,0.0,-1.93894696236,-0.0360679998994,0.118390999734,1.93894696236,6.42756414413,0,
632,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\HOLYBANNER01.MDL",0,0,0,0,0,0,0,0,0,0,0.0,-1.93894696236,-0.0360679998994,0.118390999734,1.93894696236,6.42756414413,0,
633,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\NIGHTELF01.MDL",0,0,0,0,0,0,0,0,0,0,0.0,-1.93894696236,-0.0360679998994,0.118390999734,1.93894696236,6.42756414413,0,
634,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\MAGICBANNER01.MDL",0,0,0,0,0,0,0,0,0,0,0.0,-1.93894696236,-0.0360679998994,0.118390999734,1.93894696236,6.42756414413,0,
635,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_ARMORY.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
636,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_GUNSMITH.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
637,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_GENERALGOODS.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
638,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_WEAPONRY.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
639,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_TAVERN.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
640,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_MAGICSHOP.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
641,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_MISC.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
642,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_HERBALIST.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
643,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_BAKERY.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
644,"World\Generic\Satyr\Passive Doodads\Container\SatyrContainer02.mdx",0,0,0,0,0,0,0,0,0,0,-0.669201016426,-0.687511026859,-0.141074001789,0.694823980331,0.676513016224,0.770965993404,0,
647,"World\Azeroth\Elwynn\Buildings\GoldMine\goldmine.mdx",0,0,0,0,0,0,0,0,0,0,-3.21900010109,-3.66588997841,-0.00646100006998,2.79505991936,3.66588997841,5.00310993195,0,
648,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\CHAIRS\DWARVENHIGHENDCHAIR.MDX",0,0,0,0,0,0,0,0,0,0,-1.25662600994,-0.586600005627,-0.00140299997292,0.132635995746,0.586600005627,1.71068203449,0,
649,"World\wmo\Dungeon\MD_Goldmine\MD_Goldmine_1Room.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
651,"World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonPottery\TrollDungeonPottery01.mdx",0,0,0,0,0,0,0,0,0,0,-0.572171986103,-0.661782026291,-0.00135499995667,0.572273015976,0.661782026291,0.486133009195,0,
652,"World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\TrollShrine.mdx",0,0,0,0,0,0,0,0,0,0,-0.630675017834,-0.497768998146,-0.000207000004593,0.450044989586,0.454759985209,0.85853099823,0,
653,"World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\stranglethorntikihead.mdx",0,0,0,0,0,0,0,0,0,0,-2.0073800087,-2.06123995781,-0.879505991936,2.61058998108,2.06535005569,5.45543003082,0,
654,"World\Generic\Orc\Passive Doodads\Braziers\MediumBrazier01.mdx",0,0,0,0,0,0,0,0,0,0,-1.07349300385,-1.0407730341,-0.102061003447,1.0667270422,1.10772800446,3.57554411888,0,
655,"World\Generic\Orc\Passive Doodads\Braziers\TallBrazier01.mdx",0,0,0,0,0,0,0,0,0,0,-1.44560801983,-1.46012794971,-0.272850006819,1.44609701633,1.43143999577,3.16073298454,0,
656,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_TAILOR.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
657,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FISHING.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
658,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\GNOMESIGN_ENGINEER.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.06592297554,2.4998960495,0.868538975716,8.20200634003,0,
659,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FIREWORKS.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
660,"WORLD\KHAZMODAN\IRONFORGE\PASSIVEDOODADS\SIGNPOSTS\IRONFORGESIGNPOSTPOINTER.MDX",0,0,0,0,0,0,0,0,0,0,-0.228810995817,-1.153668046,-0.31580299139,0.192659005523,0.0011569999624,0.311612010002,0,
661,"World\Azeroth\Elwynn\Buildings\HumanGuardTower\HumanGuardTower.mdx",0,0,0,0,0,0,0,0,0,0,-9.51174259186,-8.93335914612,-0.452517986298,8.15793323517,9.364985466,32.0485992432,0,
662,"World\Azeroth\Westfall\Buildings\Shed\WestfallShed.mdx",0,0,0,0,0,0,0,0,0,0,-2.05228590965,-4.14192581177,-0.203496992588,2.11919498444,4.13213682175,4.47133493423,0,
663,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYSIGNPOSTS\UNDERCITYSIGNPOSTPOINTER.MDX",0,0,0,0,0,0,0,0,0,0,-2.59022498131,-0.246509000659,0.107058003545,2.18829798698,0.266299009323,2.62880897522,0,
664,"World\Azeroth\Elwynn\Buildings\HumanWatchTower\HumanWatchTower.mdx",0,0,0,0,0,0,0,0,0,0,-9.51174259186,-12.5271730423,-1.16787803173,9.09169864655,9.364985466,42.2650642395,0,
665,"World\Generic\Orc\Passive Doodads\Bottles\OrcBottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.245196998119,-0.214015007019,0.00394700001925,0.240521997213,0.208748996258,1.12841594219,0,
666,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_ALCHEMIST.MDX",0,0,0,0,0,0,0,0,0,0,-3.9860060215,-0.833112001419,2.38777208328,1.71216404438,0.868538975716,8.20200634003,0,
667,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\FORGEBONFIRE\FORGEBONFIRE.MDX",0,0,0,0,0,0,0,0,0,0,-1.65049099922,-1.64010596275,-0.0741090029478,2.01177000999,1.76145100594,0.739296972752,0,
668,"World\Goober\G_FishingBobber.mdx",0,0,0,0,0,0,3355,0,0,0,-0.200421005487,-0.644066989422,-0.222321003675,0.398939996958,0.175252005458,0.573911011219,0,
669,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword01.mdx",0,0,0,0,0,0,0,0,0,0,-0.750918984413,-0.0455080009997,-0.148016005754,0.750918984413,0.0455080009997,0.148016005754,0,
670,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword02.mdx",0,0,0,0,0,0,0,0,0,0,-1.08727002144,-0.0635749995708,-0.241419002414,1.08727002144,0.0635749995708,0.242083996534,0,
671,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanMace01.mdx",0,0,0,0,0,0,0,0,0,0,-0.355580985546,-0.105737000704,-0.0997219979763,0.370846986771,0.105737000704,0.102242998779,0,
672,"World\Generic\ActiveDoodads\InstancePortal\InstancePortal.mdx",0,4954,4954,0,0,0,0,0,0,0,-0.272558987141,-4.41330623627,-1.47007000446,0.272558987141,4.41330718994,7.22244787216,0,
673,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\PEWS\GENERALCHURCHPEW01.MDX",0,0,0,0,0,0,0,0,0,0,-1.07086002827,-2.78945493698,-0.11619400233,0.189074993134,2.78683400154,1.79141199589,0,
674,"World\Goober\G_RuneGroundGreen01.mdx",0,0,10936,0,10936,0,0,0,0,0,-1.57963395119,-1.68061494827,0.00319999991916,1.7759219408,1.67493999004,0.0121149998158,0,
675,"World\Azeroth\Stranglethorn\ActiveDoodads\Cages\Cage03.mdx",0,0,0,0,0,0,0,0,0,0,-1.53372597694,-1.55285894871,-0.000241000001552,1.55911898613,1.76704394817,3.07205891609,0,
676,"World\Goober\G_Cage.mdx",0,4676,0,4677,0,0,0,0,0,0,-1.53372597694,-1.55286002159,0.396275013685,1.55911898613,1.76704394817,2.72434997559,0,
677,"World\SkillActivated\TradeskillNodes\Bush_liferoot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.3689609766,-1.2635589838,-0.415657013655,1.46206700802,0.892790973186,1.33662903309,0,
678,"World\SkillActivated\TradeskillNodes\Bush_Stardust.mdx",0,0,0,0,0,0,0,0,0,0,-3.62933301926,-3.86574792862,-1.46433794498,3.99313688278,3.86867690086,3.6214389801,0,
679,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVEWALL.MDX",0,0,0,0,0,0,0,0,0,0,-1.18649101257,-0.538064002991,-0.0393120013177,0.367237001657,0.532781004906,2.35767292976,0,
680,"WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE_BLUE.MDX",0,0,0,0,0,0,0,0,0,0,-2.13068699837,-2.14280390739,-0.298550993204,1.6301599741,1.83489596844,5.42171096802,0,
681,"World\Generic\Human\Passive Doodads\Signs\VisitorsCenter01.mdx",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662114024162,2.10347294807,2.86023902893,0.718585014343,8.46695137024,0,
682,"World\Generic\Human\Passive Doodads\Benches\DuskwoodBench.mdx",0,0,0,0,0,0,0,0,0,0,-0.418444007635,-2.14992594719,-0.00108800001908,0.389221012592,2.09935808182,0.774860978127,0,
683,"World\Generic\Underwater\PassiveDoodads\Plants\Plant07.mdx",0,0,0,0,0,0,0,0,0,0,-1.27079904079,-1.54406404495,-0.262665003538,1.45001399517,0.968007028103,3.2981979847,0,
684,"World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush01.mdx",0,0,0,0,0,0,0,0,0,0,-4.46779584885,-4.62816905975,-0.649850010872,4.67053222656,5.30293703079,9.20884609222,0,
685,"World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush02.mdx",0,0,0,0,0,0,0,0,0,0,-4.15326499939,-4.25657701492,-1.29393804073,4.16863918304,4.13874912262,5.25194978714,0,
686,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_General.mdx",0,0,0,0,0,0,0,0,0,0,-0.496495991945,-1.78462195396,-0.00442899996415,0.698300004005,1.84278702736,3.41981697083,0,
687,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_MagicShop.mdx",0,0,0,0,0,0,0,0,0,0,-0.591255009174,-1.84113001823,-0.00442899996415,0.903189003468,1.86521804333,3.41981697083,0,
688,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Alchemist.mdx",0,0,0,0,0,0,0,0,0,0,-0.515654027462,-1.78191101551,-0.00442899996415,0.69216799736,1.76560497284,3.41981697083,0,
689,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Herbalist.mdx",0,0,0,0,0,0,0,0,0,0,-0.505198001862,-1.78383696079,-0.00442899996415,0.689597010612,1.84357202053,3.41981697083,0,
690,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Armory.mdx",0,0,0,0,0,0,0,0,0,0,-0.587318003178,-1.83989095688,-0.00442899996415,0.907126009464,1.8664560318,3.41981697083,0,
691,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Fletcher.mdx",0,0,0,0,0,0,0,0,0,0,-0.49642598629,-1.77967000008,-0.00442899996415,0.698369979858,1.84773898125,3.41981697083,0,
692,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Food.mdx",0,0,0,0,0,0,0,0,0,0,-0.58277797699,-1.84881699085,-0.00442899996415,0.692062020302,1.85752999783,3.41981697083,0,
693,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Bank.mdx",0,0,0,0,0,0,0,0,0,0,-0.578760027885,-1.8386900425,-0.00442899996415,0.915683984756,1.86765897274,3.41981697083,0,
694,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Blacksmith.mdx",0,0,0,0,0,0,0,0,0,0,-0.58512699604,-1.83046495914,-0.00442899996415,0.909317016602,1.87588405609,3.41981697083,0,
695,"World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Weapons.mdx",0,0,0,0,0,0,0,0,0,0,-0.585205972195,-1.85329294205,-0.00442899996415,0.689634025097,1.85305500031,3.41981697083,0,
696,"World\Azeroth\Karazahn\PassiveDoodads\GrainSacks\KN_GrainSack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.571260988712,-0.711269974709,0.00176599994302,0.546761989594,0.794169008732,0.324661999941,0,
697,"World\SkillActivated\TradeskillNodes\Bush_Fadeleaf01.mdx",0,0,0,0,0,0,0,0,0,0,-2.53420495987,-2.60630893707,-1.01409900188,2.81342291832,2.44140696526,2.25245404243,0,
698,"World\SkillActivated\TradeskillNodes\Bush_Goldthorn01.mdx",0,0,0,0,0,0,0,0,0,0,-0.868691027164,-0.931729972363,-0.126488998532,0.692714989185,0.95826202631,1.21931302547,0,
699,"World\SkillActivated\TradeskillNodes\Bush_wintersbite01.mdx",0,0,0,0,0,0,0,0,0,0,-2.53420495987,-2.60630893707,-0.630237996578,2.46494603157,2.44140696526,2.48450899124,0,
700,"World\SkillActivated\TradeskillNodes\Bush_Stranglekelp01.mdx",0,0,0,0,0,0,0,0,0,0,-2.8015859127,-2.13202810287,0.00272400001995,2.03018093109,2.0777990818,2.01389694214,0,
701,"World\SkillActivated\TradeskillNodes\Bush_Khadgarswhisker01.mdx",0,0,0,0,0,0,0,0,0,0,-2.53420495987,-2.60630893707,-0.710918009281,2.46494603157,2.44140696526,3.78236699104,0,
702,"World\Azeroth\BurningSteppes\PassiveDoodads\Trees\BurningMidTree02.mdx",0,0,0,0,0,0,0,0,0,0,-6.15268516541,-4.05474615097,-2.02222895622,11.4870576859,9.63292217255,15.6651964188,0,
703,"WORLD\GENERIC\ORC\PASSIVE DOODADS\ORCBELLOWS\ORCBELLOW.MDX",0,0,0,0,0,0,0,0,0,0,-6.0676817894,-5.8457570076,1.63791894913,2.06029295921,4.67870616913,8.25392723083,0,
707,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_WEAPONS.MDX",0,0,0,0,0,0,0,0,0,0,-0.513373017311,-1.94011497498,-0.221759006381,0.720916986465,1.92979598045,3.37543201447,0,
708,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BANK.MDX",0,0,0,0,0,0,0,0,0,0,-0.464884012938,-1.45540595055,-0.221759006381,0.454421013594,1.46598494053,3.37543201447,0,
709,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FOOD.MDX",0,0,0,0,0,0,0,0,0,0,-0.466648995876,-1.45234000683,-0.221759006381,0.452654987574,1.46905100346,3.37543201447,0,
710,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_GENERAL.MDX",0,0,0,0,0,0,0,0,0,0,-0.466895997524,-1.45481002331,-0.221759006381,0.452407985926,1.46658098698,3.37543201447,0,
711,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ALCHEMIST.MDX",0,0,0,0,0,0,0,0,0,0,-0.499053001404,-1.94401800632,-0.221759006381,0.735237002373,1.9258929491,3.37543201447,0,
712,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TAILOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.468957006931,-1.46198797226,-0.221759006381,0.450347006321,1.45940196514,3.37543201447,0,
713,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_HERBALIST.MDX",0,0,0,0,0,0,0,0,0,0,-0.516066014767,-1.94291996956,-0.221759006381,0.718222975731,1.9269900322,3.37543201447,0,
714,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MAGICSHOP.MDX",0,0,0,0,0,0,0,0,0,0,-0.512803971767,-1.94600105286,-0.221759006381,0.721485972404,1.92391002178,3.37543201447,0,
715,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FLETCHER.MDX",0,0,0,0,0,0,0,0,0,0,-0.467442989349,-1.45798099041,-0.221759006381,0.45186200738,1.46341001987,3.37543201447,0,
716,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BLACKSMITH.MDX",0,0,0,0,0,0,0,0,0,0,-0.52878600359,-1.94793200493,-0.221759006381,0.705502986908,1.9219789505,3.37543201447,0,
717,"WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ARMORY.MDX",0,0,0,0,0,0,0,0,0,0,-0.474334001541,-1.45599794388,-0.221759006381,0.444970011711,1.4653929472,3.37543201447,0,
718,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
719,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
720,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANTANNERSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721000075,-0.828006029129,0.676894009113,0.15630300343,0.674827992916,2.18664002419,0,
721,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANALCHEMISTSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721000075,-0.828006029129,0.676894009113,0.15630300343,0.674827992916,2.18664002419,0,
722,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BAKERSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
723,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBOATHOUSESIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721000075,-0.828006029129,0.676894009113,0.15630300343,0.674827992916,2.18664002419,0,
724,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
725,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
726,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDX",0,0,0,0,0,0,0,0,0,0,-5.97968006134,-0.662110984325,2.10347008705,2.8602399826,0.718581020832,8.46695041656,0,
727,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGNPOST.MDX",0,0,0,0,0,0,0,0,0,0,-0.0977810025215,-0.568737983704,-0.00815000012517,0.283017009497,1.41217005253,4.08867502213,0,
728,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721000075,-0.828006982803,0.676900029182,0.15630300343,0.674829006195,2.18663811684,0,
729,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBANKSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721000075,-0.828006029129,0.676894009113,0.15630300343,0.674827992916,2.18664002419,0,
730,"World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierLamppost01.mdx",0,0,0,0,0,0,0,0,0,0,-1.49566400051,-1.55387699604,0.0,1.49566400051,1.54693698883,3.98202109337,0,
731,"World\Generic\Tauren\Passive Doodads\LampPosts\TaurenLampPost.mdx",0,0,0,0,0,0,0,0,0,0,-1.20506501198,-1.98686397076,-0.270283013582,1.37756502628,0.00446899980307,2.31497001648,0,
732,"World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazier_LightpostBarrens.mdx",0,0,0,0,0,0,0,0,0,0,-1.49566400051,-1.55387699604,0.0,1.49566400051,1.54693698883,3.98202109337,0,
733,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_WEAPONS.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
734,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MISC.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
735,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_GENERAL.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
736,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ARMORY.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
737,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BANK.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
738,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_COOK.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
739,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_TAILOR.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
740,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ALCHEMIST.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
741,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_HERBALIST.MDX",0,0,0,0,0,0,0,0,0,0,-4.13943195343,-0.68738001585,1.46742105484,3.06077599525,0.687768995762,8.35494232178,0,
